■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2021-07-23,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2011-01-01~2012-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
542,오페라의 유령 2 : 러브 네버 다이,2012-09-06,"114,721,500",0.00%,"114,721,500","6,952","6,952",41,563,미국,"미국,영국",,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,뮤지컬,"브렛 설리반,사이몬 필립스","벤 루이스,안나 오브린,마리아 메르세데스,사이먼 글리슨,샤론 밀러칩"
543,종로의 기적,2011-06-02,"51,694,900",0.00%,"52,528,900","6,916","7,055",16,556,한국,한국,"성소수문화환경을 위한 모임 '연분홍치마',한국게이인권운동단체 친구사이",시네마달,15세이상관람가,다큐멘터리,이혁상,"소준문,정욜,최영수,장병권"
544,그녀가 떠날 때,2012-03-29,"52,898,500",0.00%,"52,898,500","6,909","6,909",13,471,독일,독일,,(주)스크린와이즈,15세이상관람가,드라마,페오 알라다그,"시벨 케킬리,데리아 알라보라"
545,하와이언 레시피,2012-07-19,"52,531,500",0.00%,"52,531,500","6,841","6,841",8,288,일본,일본,,(주)영화사 진진,12세이상관람가,드라마,사나다 아츠시,"오카다 마사키,아오이 유우,바이쇼 치에코,하세가와 준,후카츠 에리"
546,나의 선택-잊혀진 가방 그 못다한 이야기,2011-11-17,"45,610,000",0.00%,"45,610,000","6,782","6,782",14,471,한국,한국,파이오니아21,"케이비에스미디어(주),주식회사 마운틴픽쳐스",전체관람가,다큐멘터리,김상철,"이현우,권오중"
547,마이 원 앤 온리,2011-05-19,"48,993,000",0.00%,"48,993,000","6,734","6,734",21,848,미국,미국,,㈜케이디미디어,15세이상관람가,"코미디,드라마",리차드 론크레인,"로건 레먼,케빈 베이컨,마크 렌달,르네 젤위거"
548,수영장,2011-03-31,"52,081,500",0.00%,"52,081,500","6,711","6,711",4,297,일본,일본,,(주)영화사 조제,15세이상관람가,드라마,오오모리 미카,"코바야시 사토미,카세 료"
549,사운드 오브 뮤직,1978-02-04,"14,665,500",0.00%,"14,665,500","6,644","6,644",1,69,미국,미국,이십세기폭스필름코퍼레이션,"(주)팝엔터테인먼트,이십세기폭스코리아(주)","연소자관람가,전체관람가","드라마,뮤지컬",로버트 와이즈,"줄리 앤드류스,크리스토퍼 플러머"
550,웰컴 투 마이 하트,2012-02-02,"49,507,500",0.00%,"49,507,500","6,589","6,589",15,506,영국,"영국,미국",,판씨네마(주),청소년관람불가,드라마,제이크 스콧,"제임스 갠돌피니,크리스틴 스튜어트,멜리사 레오"
551,할머니는 일학년,2012-05-24,"41,504,500",0.00%,"41,504,500","6,558","6,558",33,493,한국,한국,(주)아피아스튜디오,(주)나이너스엔터테인먼트,전체관람가,"가족,드라마",진광교,"김진구,신채연,임태순,장계용,장계호,장병표,정해연,조호천,이상률,김일구,권소현"
552,소중한 사람,2011-09-21,"26,685,000",0.00%,"26,685,000","6,415","6,415",11,438,일본,일본,,(주)영화사조아,전체관람가,드라마,마츠이 히사코,"하라다 미에코,요시유키 카즈코"
553,토일렛,2010-12-02,"48,637,500",0.00%,"119,348,500","6,402","15,953",8,290,일본,"일본,캐나다",,(주)영화사 조제,전체관람가,"드라마,코미디,가족",오기가미 나오코,"알렉스 하우스,모타이 마사코,데이빗 렌달,타티아나 마스래니"
554,체인징사이드: 부부탐구생활,2012-10-04,"42,933,500",0.00%,"42,933,500","6,364","6,364",73,"1,041",프랑스,프랑스,,에이원엔터테인먼트,15세이상관람가,"멜로/로맨스,코미디",파스칼 포자두,"소피 마르소,대니 분,앙트완 뒬레리,롤랜드 지라드,애니 듀페리"
555,열두살 샘,2012-04-12,"45,780,500",0.00%,"45,780,500","6,351","6,351",15,481,스페인,"스페인,영국",,(주)미디어데이,12세이상관람가,드라마,구스타보 론,"벤 채플린,알렉스 에텔,에밀리아 폭스"
556,레스트리스,2011-10-27,"48,687,300",0.00%,"48,687,300","6,313","6,313",11,457,미국,미국,,한국소니픽쳐스릴리징브에나비스타영화㈜,12세이상관람가,드라마,"구스 반 산트,앤드류 두선무",미아 와시코브스카
557,신의 소녀들,2012-12-06,"46,978,500",0.00%,"46,978,500","6,187","6,187",14,337,루마니아,"루마니아,프랑스",,찬란,15세이상관람가,드라마,크리스티안 문쥬,"크리스티나 플루터,코스미나 스트라탄"
558,소울 키친,2011-02-17,"48,495,000",0.00%,"48,495,000","6,161","6,161",9,417,독일,독일,,(주)영화사 조제,청소년관람불가,"드라마,코미디",파티 아킨,"아담 보스도코스,모리츠 블라이브트로이,비롤 위넬"
559,로마의 휴일,,"21,938,500",0.00%,"21,938,500","6,157","6,157",2,133,미국,"미국,이탈리아",,,전체관람가,"코미디,드라마,멜로/로맨스",윌리엄 와일러,"그레고리 펙,오드리 헵번"
560,피나 바우쉬의 댄싱 드림즈,2011-01-20,"45,817,800",0.00%,"45,817,800","6,142","6,142",8,424,독일,독일,,(주)영화사 진진,12세이상관람가,다큐멘터리,"라이너 호프만,안네 린셀",피나 보쉬
561,선물 가게를 지나야 출구,2011-08-18,"48,652,400",0.00%,"48,652,400","6,108","6,108",13,369,미국,"미국,영국",,(주)영화사 조제,12세이상관람가,"다큐멘터리,코미디",뱅크시,뱅크시
562,초원의 빛,1972-03-18,"12,324,000",0.00%,"12,324,000","6,103","6,103",1,64,미국,미국,워너 브러더스 픽쳐스,,,"멜로/로맨스,드라마",엘리아 카잔,"워렌 비티,나탈리 우드"
563,대부,1973-09-01,"16,658,500",0.00%,"164,388,000","6,100","25,290",1,66,미국,미국,,,"연소자관람불가,청소년관람불가","드라마,범죄,스릴러",프란시스 포드 코폴라,"알 파치노,말론 브란도"
564,더 스토닝,2012-06-14,"43,911,000",0.00%,"43,911,000","6,053","6,053",17,470,미국,미국,,(주)에스와이코마드,청소년관람불가,드라마,사이러스 노라스테,"쇼레 아그다쉬루,모잔 마르노,제임스 카비젤"
565,리그렛,2012-04-19,"46,573,500",0.00%,"46,573,500","6,000","6,000",6,195,프랑스,프랑스,,예지림엔터테인먼트,청소년관람불가,"멜로/로맨스,드라마",세드릭 칸,"이반 아탈,발레리아 브루니 테데쉬,아를리 호베르,필리프 카터린느,프랑수와 네그레뜨"
566,파리넬리,1995-04-08,"34,846,500",0.00%,"34,846,500","5,967","5,967",5,251,프랑스,"프랑스,이탈리아,벨기에",프랑스2시네마,(주)블룸즈베리리소시스리미티드,청소년관람불가,드라마,제라르 꼬르비오,"스테파노 디오니시,조나단 폭스,조 벳징,엔리코 로 베르소"
567,이탈리아 횡단밴드,2012-09-20,"43,611,300",0.00%,"43,611,300","5,950","5,950",11,333,이탈리아,이탈리아,,오드,15세이상관람가,"코미디,뮤지컬",로코 파팔레오,"알레산드로 가스만,파올로 브리구그리아,로코 파팔레오,지오바나 메조기오르노"
568,해로 (偕老),2012-03-22,"28,013,200",0.00%,"28,013,200","5,851","5,851",24,526,한국,한국,"(주)고유에프앤,(주)더줌픽쳐스",(주)키노아이디엠씨,12세이상관람가,드라마,최종태,"주현,예수정,이태구,정은옥,정택준,최부경,최진영,최진영,이상구,이상준,배준성,유상현,유승호,이경자,우현"
569,이브 생 로랑의 라무르,2011-04-21,"45,936,500",0.00%,"45,936,500","5,844","5,844",3,291,프랑스,프랑스,,찬란,전체관람가,다큐멘터리,피에르 소레톤,"피에르 베르제,이브 셍-로랑"
570,간츠,2011-07-28,"42,892,500",0.00%,"42,892,500","5,802","5,802",18,372,일본,일본,,주식회사 마운틴픽쳐스,15세이상관람가,"액션,SF",사토 신스케,"마츠야마 켄이치,니노미야 카즈나리"
571,엘르,2012-10-11,"43,477,000",0.00%,"43,477,000","5,752","5,752",12,307,프랑스,"프랑스,폴란드,독일",,(주)미디어데이,청소년관람불가,드라마,마우고자타 슈모프스카,"줄리엣 비노쉬,프랑수아 시빌,아나이스 드무스티에,요안나 쿨릭"
572,인사이드잡,2011-05-19,"47,021,000",0.00%,"47,021,000","5,741","5,741",5,301,미국,미국,,한국소니픽쳐스릴리징브에나비스타영화㈜,12세이상관람가,"다큐멘터리,범죄",찰스 퍼거슨,맷 데이먼
573,바람과 함께 사라지다,1972-12-23,"21,284,000",0.00%,"21,284,000","5,737","5,737",4,106,미국,미국,메트로-골드윈-마이어,(주)피터팬픽쳐스,"12세이상관람가,국민학생관람불가","드라마,멜로/로맨스,전쟁",빅터 플레밍,"클라크 게이블,비비안 리,레슬리 하워드"
574,별이 빛나는 밤,2012-04-05,"42,135,700",0.00%,"42,135,700","5,684","5,684",20,497,대만,"대만,중국,홍콩",,씨제이 씨지브이(CJ CGV)(주),전체관람가,드라마,수유 린,"서교,임휘민,유약영,유징경"
575,카페 느와르,2010-12-30,"44,075,300",0.00%,"58,367,900","5,675","7,516",17,351,한국,한국,영화사북극성(주),(주)스폰지이엔티,청소년관람불가,"드라마,멜로/로맨스",정성일,"신하균,문정희,김혜나,정유미,이성민,요조,정인선,정희진,조민정,박종은,박지혜,박하연,하유미,박희원,이목원,이상윤,김태훈,박미령,임광철,정수정,최용진,김주미,하은설,김영필,이용녀,김봉수,곽수정"
576,마부,,"11,242,000",0.00%,"11,242,000","5,570","5,570",1,75,한국,한국,화성영화,,미정,드라마,강대진,"김승호,신영균,황정순"
577,비버,2012-04-12,"38,844,500",0.00%,"38,844,500","5,512","5,512",26,466,미국,미국,,(주)나이너스엔터테인먼트,12세이상관람가,"코미디,드라마",조디 포스터,"멜 깁슨,조디 포스터,안톤 옐친,제니퍼 로렌스"
578,미션,1986-12-24,"8,654,748",0.00%,"75,942,748","5,502","19,938",1,74,영국,영국,,"주식회사 더쿱,(주)피터팬픽쳐스","12세이상관람가,국민학생관람불가,15세이상관람가",드라마,롤랑 조페,"로버트 드 니로,제레미 아이언스,에이단 퀸"
579,믹막: 티르라리고 사람들,2012-05-10,"40,986,800",0.00%,"40,986,800","5,394","5,394",13,370,프랑스,프랑스,,프리비젼엔터테인먼트,15세이상관람가,"코미디,범죄",장 피에르 주네,"대니 분,오마 사이,장 피에르 마리엘,욜랭드 모로,줄리 페리어,마리-줄리 보프,도미니크 피뇽,미셸 크레매데스,앙드레 뒤솔리에"
580,서태지 8집: 398일의 기록,2012-07-27,"43,754,500",0.00%,"43,754,500","5,326","5,326",1,22,한국,한국,(주)서태지컴퍼니,(주)서태지컴퍼니,전체관람가,다큐멘터리,서태지,"서태지,안성훈,김석중,강준형,최현진"
581,Mr.스타벅,2012-09-13,"39,371,542",0.00%,"39,371,542","5,312","5,312",27,433,캐나다,캐나다,,(주)에스와이코마드,15세이상관람가,"코미디,드라마",켄 스콧,"패트릭 후아르드,줄리 리브리턴,안톤 베르트랑"
582,사랑은 비를 타고,,"14,337,500",0.00%,"14,337,500","5,282","5,282",2,70,미국,미국,,,전체관람가,뮤지컬,"진 켈리,스탠리 도넌","진 켈리,도날드 오코너,데비 레이놀즈"
583,카사블랑카,1999-04-03,"14,106,500",0.00%,"15,091,500","5,264","5,644",2,84,미국,미국,워너브러더스사㈜,,12세 미만인 자는 관람할 수 없는 등급,"드라마,멜로/로맨스,전쟁",마이클 커티즈,"험프리 보가트,잉그리드 버그만,폴 헌레이드"
584,아르마딜로,2012-04-26,"36,000,300",0.00%,"36,000,300","5,242","5,242",16,490,덴마크,덴마크,,(주)엣나인필름,15세이상관람가,"전쟁,다큐멘터리",야누스 메츠,"매드 미니,다니엘 웰비,라스무스 문케,김 비르커뢰드"
585,십계,1973-06-16,"8,415,072",0.00%,"8,415,072","5,221","5,221",2,48,미국,미국,파라마운트 픽쳐스,,전체관람가,"드라마,가족",세실 B. 데밀,"앤 박스터,찰톤 헤스톤,에드워드 G. 로빈슨"
586,컬러풀,2012-05-10,"34,079,900",0.00%,"34,079,900","5,212","5,212",13,343,일본,일본,,(주)키노아이디엠씨,15세이상관람가,애니메이션,하라 케이이치,"미야자키 아오이,아소 쿠미코,후지와라 케이지,나카오 아키요시"
587,에덴의 동쪽,1973-02-22,"12,638,500",0.00%,"12,638,500","5,172","5,172",2,61,미국,미국,워너 브러더스 픽쳐스,,,드라마,엘리아 카잔,"줄리 해리스,제임스 딘"
588,"안녕, 하세요!",2012-05-24,"31,735,500",0.00%,"31,735,500","5,097","5,097",18,500,한국,한국,"테디웍스,(주)펜타이엔씨",롯데쇼핑㈜롯데엔터테인먼트,전체관람가,다큐멘터리,임태형,"신애라,최현명,박유찬,박주연,신동헌,유혜미"
589,라이프 오브 파이,2013-01-01,"58,075,000",0.00%,"58,075,000","5,090","5,090",4,18,미국,미국,,"주식회사 해리슨앤컴퍼니,이십세기폭스코리아(주)",전체관람가,"어드벤처,드라마",이안,"수라즈 샤르마,이르판 칸,라프 스팰"
590,피서지에서 생긴 일,1972-08-19,"10,215,000",0.00%,"10,215,000","5,065","5,065",1,34,미국,미국,워너 브러더스 픽쳐스,,,드라마,델머 데이브즈,리차드 에건
591,킬리만자로의 눈,,"10,071,000",0.00%,"10,071,000","5,014","5,014",1,40,미국,미국,,,,"드라마,멜로/로맨스",헨리 킹,"그레고리 펙,에바 가드너,수잔 헤이워드"
592,로얄 어페어,2012-12-27,"39,512,500",0.00%,"39,512,500","4,993","4,993",17,164,덴마크,"덴마크,스웨덴,독일,체코",,(주)화인픽쳐스,청소년관람불가,"멜로/로맨스,드라마",니콜라이 아르셀,"알리시아 비칸데르,매즈 미켈슨,미켈 보엘 폴스라르,다비드 덴칙"
593,세계를 그대 품안에,,"9,916,000",0.00%,"9,916,000","4,948","4,948",1,57,미국,미국,,,,"액션,어드벤처",라울 월쉬,"앤 블리스,그레고리 펙"
594,히스테리아,2012-08-23,"37,059,500",0.00%,"37,059,500","4,947","4,947",16,328,영국,"영국,프랑스,독일,룩셈부르크",,예지림엔터테인먼트,청소년관람불가,"코미디,멜로/로맨스",타니아 웩슬러,"매기 질렌할,휴 댄시,조나단 프라이스,펠리시티 존스"
595,욕망이라는 이름의 전차,,"12,016,500",0.00%,"12,016,500","4,926","4,926",2,57,미국,미국,워너 브러더스 픽쳐스,,연소자관람불가,드라마,엘리아 카잔,"비비안 리,말론 브란도"
596,장화신은 고양이 디 오리지널,2012-05-03,"31,767,500",0.00%,"31,767,500","4,923","4,923",47,322,프랑스,프랑스,,에이원엔터테인먼트,전체관람가,"애니메이션,코미디","제롬 데스챔프,파스칼 헤롤드,마차 마케이에프","제롬 데스챔프,욜랭드 모로"
597,카페 드 플로르,2012-07-19,"34,216,700",0.00%,"34,216,700","4,905","4,905",8,179,캐나다,"캐나다,프랑스",,씨네21아이(주),청소년관람불가,"멜로/로맨스,드라마",장 마크 발레,"바네사 파라디,케빈 파랑,헬렌 플로렝"
598,속 대부,1978-04-20,"13,388,600",0.00%,"113,808,100","4,897","17,789",1,56,미국,미국,,예지림엔터테인먼트,청소년관람불가,"드라마,범죄",프란시스 포드 코폴라,"알 파치노,다이안 키튼,로버트 드 니로,로버트 듀발"
599,메리와 맥스,2011-12-22,"34,316,500",0.00%,"34,316,500","4,873","4,873",9,302,호주,호주,,팝엔터테인먼트,12세이상관람가,"애니메이션,코미디,드라마",아담 엘리어트,"토니 콜레뜨,필립 세이모어 호프만"
600,클라우드,2011-07-14,"37,119,500",0.00%,"37,119,500","4,870","4,870",17,331,독일,독일,,주식회사 마운틴픽쳐스,15세이상관람가,"드라마,SF,스릴러",그레고르 쉬니츠러,"파울라 칼렌버그,프란츠 딘다"
601,요나요나 펭귄,2012-01-12,"31,487,500",0.00%,"31,487,500","4,869","4,869",53,455,일본,"일본,프랑스",,(주)넥스트엔터테인먼트월드(NEW),전체관람가,"애니메이션,어드벤처,가족",린 타로,"서신애,김경식,마츠모토 리카"
602,25시,1978-07-07,"9,797,000",0.00%,"9,797,000","4,841","4,841",1,31,프랑스,"프랑스,이탈리아,유고슬라비아",,,,"드라마,전쟁",앙리 베르누이,"앤소니 퀸,비르나 리시"
603,라이프 인 어 데이,2011-09-29,"39,194,000",0.00%,"39,194,000","4,777","4,777",2,184,미국,"미국,영국",,㈜영화사 백두대간,12세이상관람가,다큐멘터리,케빈 맥도널드,
604,박수건달,2013-01-09,"35,562,000",0.00%,"35,562,000","4,753","4,753",14,19,한국,한국,"주식회사 제이앤피,박수건달문화산업전문(유),(주)쇼박스",(주)쇼박스,15세이상관람가,코미디,조진규,"박신양,김정태,엄지원,정혜영,김성균,최일화,최지호,김형범,장원종,이충재,장성진,장진,조용우,김에스라,현태환,서형찬,이덕화,정윤선,김홍파,이양희,정민성,김경룡,홍기준,김남순,설창희,박세진"
605,젊은이의 양지,1972-10-28,"9,535,000",0.00%,"9,535,000","4,740","4,740",1,57,미국,미국,파라마운트 픽쳐스,,15세이상관람가,"드라마,액션,멜로/로맨스",조지 스티븐스,"엘리자베스 테일러,몽고메리 클리프트"
606,애수,,"12,688,000",0.00%,"13,746,000","4,687","5,216",2,65,미국,미국,,,전체관람가,"드라마,전쟁,멜로/로맨스",머빈 르로이,"비비안 리,로버트 테일러"
