■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2021-08-06,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2005-01-01~2006-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
,,,,점유율 ,,,,,,,,,,,,,
56,해바라기,2006-11-23,"7,834,688,400",0.5%,"7,834,688,400","1,304,892","1,304,892",246,"31,829",한국,한국,아이비젼엔터테인먼트(주),(주)쇼박스,15세이상관람가,"액션,드라마,가족,범죄",강석범,"김원진,김래원,김해숙,허이재,김정태,이승희,이준원,홍은표,홍의정,박철호,한정수,박종준,심인보,황인성,이란희,김택수,이후경,박병렬,박병렬,이소진,최영은,김지형,김우현,박성웅,김병옥,정은표,지대한,박은혜,이종윤"
57,찰리와 초콜릿 공장,2005-09-16,"7,831,016,503",0.5%,"7,831,016,503","1,282,348","1,282,348",134,"19,793",미국,미국,빌리지 로드쇼 픽쳐스,워너브러더스 코리아(주),전체관람가,"코미디,가족,판타지",팀 버튼,"프레디 하이모어,조니 뎁"
58,각설탕,2006-08-10,"7,631,785,700",0.5%,"7,631,785,700","1,265,508","1,265,508",228,"25,009",한국,한국,(주)싸이더스,CJ ENM,전체관람가,드라마,이환경,"임수정,박은수,김유정,김광규,박길수,정경호,유오성,허재영,신형철,박태종,배정윤,양희진,이태용,이준철,오태경,김상호,권병길,김기천"
59,홀리데이,2006-01-19,"7,885,116,000",0.5%,"7,885,116,000","1,257,399","1,257,399",170,"22,092",한국,한국,(주)현진씨네마,롯데쇼핑㈜롯데엔터테인먼트,18세관람가,"드라마,스릴러,범죄",양윤호,"이성재,최민수,서경화,김동현,문영동,김원중,최지웅,박정석,서상민,김광호,차유경,유재선,이효원,윤정석,박성민,양현영,양길영,김주용,이지민,이얼,이봉규,장세진,이현우"
60,중천,2006-12-21,"7,481,599,100",0.4%,"7,481,599,100","1,246,836","1,246,836",402,"23,621",한국,"한국,중국",(주)나비픽처스,CJ ENM,12세이상관람가,"액션,드라마,판타지",조동오,"정우성,김태희,정욱,김광일,신제문,소이현,김민범,최희대,백경순,백동현,오세윤,장혁진,박정학,조재윤,정석용,최홍일,박상욱"
61,킹덤 오브 헤븐,2005-05-04,"7,805,432,000",0.5%,"7,805,432,000","1,235,768","1,235,768",247,"26,594",미국,미국,이십세기폭스필름코퍼레이션,이십세기폭스필름코퍼레이션,15세관람가,액션,리들리 스콧,"리암 니슨,제레미 아이언스,올랜도 블룸,에바 그린"
62,B형 남자친구,2005-02-03,"7,324,579,000",0.4%,"7,324,579,000","1,174,581","1,174,581",167,"20,316",한국,한국,(주)시네마제니스,롯데쇼핑㈜롯데엔터테인먼트,12세관람가,코미디,최석원,"이동건,한지혜,김꽃비,김정우,강기화,최석주,최성은,이진환,이현진,김준수,이용주,김해곤,박현영,신이"
63,싸움의 기술,2006-01-05,"7,330,992,000",0.4%,"7,330,992,000","1,146,422","1,146,422",216,"23,077",한국,한국,코리아 엔터테인먼트,CJ ENM,15세관람가,코미디,신한솔,"백윤식,재희,김응수,허종수,송승현,김무유,최여진,박종하,이동진,변승현,한정훈,장성현,박성준,신현탁,길해연,조상건,장준녕,권병길,조성하,박기웅,오창경,손병욱"
64,달콤한 인생,2005-04-01,"7,233,889,100",0.4%,"7,233,889,100","1,112,734","1,112,734",265,"30,663",한국,한국,(주)영화사봄,CJ ENM,18세관람가,액션,김지운,"이병헌,김영철,신민아,김뢰하,이기영,오달수,진구,정유미,허명행,손정민,김효현,양강연,홍은미,박종민,서정희,윤정섭,윤진율,정원경,박성규,박성균,전혜민,이안규,오유진,박진우,하용진,전국환,김해곤,황정민,문정혁,곽민호,이승호,이한솔"
65,분홍신,2005-06-30,"6,768,135,000",0.4%,"6,768,135,000","1,072,940","1,072,940",182,"22,227",한국,한국,"청년필름(주),씨네클릭 아시아(팬텀),아이앤코스모스(주)시네와이즈필름",(주)쇼박스,15세관람가,공포(호러),김용균,"김혜수,김성수,박연아,송보경,박선혜,최윤영,윤혜정,이대현,김용화,고수희,이얼,조덕제,박현영,이용녀,박지은"
66,알렉산더,2004-12-31,"6,856,981,789",0.4%,"8,352,457,789","1,070,986","1,310,601",213,"14,124",미국,미국,"워너브러더스사㈜,인터미디어필름",(주)시네마서비스,15세관람가,"전쟁,드라마",올리버 스톤,"콜린 파렐,안젤리나 졸리,발 킬머,안소니 홉킨스"
67,미스터 소크라테스,2005-11-10,"6,765,653,000",0.4%,"6,765,653,000","1,066,103","1,066,103",205,"22,925",한국,한국,"㈜커리지필름,(주)오죤필름",롯데쇼핑㈜롯데엔터테인먼트,18세관람가,액션,최진원,"김래원,강신일,이종혁,윤태영,박성웅,정욱,이주호,성기완,임종궁,윤서현,오일용"
68,몬스터 하우스,2006-08-10,"6,554,794,000",0.4%,"6,554,794,000","1,051,552","1,051,552",192,"17,501",미국,미국,소니 픽쳐스 애니메이션,소니픽쳐스릴리징코리아,전체관람가,"공포(호러),코미디,애니메이션",길 키넌,"샘 러너,밋첼 머소"
69,내셔널 트레져,2004-12-31,"6,615,977,000",0.4%,"7,492,091,500","1,029,385","1,167,048",145,"15,222",미국,미국,"터치스톤 픽처스,제리 브룩하이머 필름",한국소니픽쳐스릴리징브에나비스타영화㈜,12세관람가,액션,존 터틀타웁,"다이앤 크루거,니콜라스 케이지"
70,짝패,2006-05-25,"6,585,332,300",0.4%,"6,585,332,300","1,021,631","1,021,631",210,"24,404",한국,한국,(주)외유내강,CJ ENM,18세관람가,액션,류승완,"김효선,정두홍,류승완,이범수,김꽃비,김동영,김수현,박지환,정희정,조규철,김원중,신성일,김미라,박주천,최태영,주형진,지중현,김덕현,박대희,구자훈,권귀덕,박상재,정은미,최영남,권승구,이종연,이진선,김정환,이인우,이혜림,이재욱,정우,김병옥,조덕현,정석용,안길강,김시후,이주실,김기천,박영서"
71,로맨틱 홀리데이,2006-12-14,"6,377,839,500",0.4%,"6,377,839,500","1,017,603","1,017,603",249,"18,292",미국,미국,,UIP코리아,15세이상관람가,"코미디,멜로/로맨스",낸시 마이어스,"카메론 디아즈,케이트 윈슬렛"
72,연애술사,2005-05-20,"6,383,653,500",0.4%,"6,383,653,500","1,014,372","1,014,372",155,"23,610",한국,한국,㈜필름지,CJ ENM,15세관람가,"멜로/로맨스,코미디",천세환,"연정훈,박진희,김용훈,최은주,박용식,정혜정,신경은,신솔,신은비,최지연,박주영,한민지,강윤주,문지영,최미정,장민희,박상우,최성욱,박세준,우명희,엄미선,양희철,김진상,김영은,이종구,심형탁,하동훈,최여진,최원영,김지석"
73,파송송 계란탁,2005-02-18,"6,292,855,500",0.4%,"6,292,855,500","1,003,026","1,003,026",155,"21,505",한국,한국,(주)굿플레이어,CJ ENM,15세관람가,코미디,오상훈,"이인성,최무인,임창정,현경선,김량진,안희성,김혜란,신용극,김은자,최태춘,황지애,정필주,박혜원,임지혜,한명식,고영광,기은아,김가연,사공회,사공회,류진화,김경규,이솔지,김나미,이주민,오상훈,오상훈,이덕희,이재명,김우성,이정청,맹상훈,이금희,지대한,전국환,엄수정,정희태,심이영"
74,아랑,2006-06-28,"5,726,173,700",0.3%,"5,726,173,700","951,834","951,834",181,"22,805",한국,한국,"㈜더드림앤드픽쳐스,(주)디알엠엔터테인먼트",롯데쇼핑㈜롯데엔터테인먼트,15세관람가,공포(호러),안상훈,"송윤아,이동욱,김정우,최정우,손승진,조도연,백민현,모종혁,천민수,유인나,임승미,이승주,이승철,송민정,정원중,손진호,이종수"
75,천군,2005-07-15,"5,852,391,000",0.3%,"5,852,391,000","933,147","933,147",186,"18,850",한국,한국,(주)싸이더스,(주)쇼박스,15세관람가,액션,민준기,"박중훈,최경원,황정민,김승우,공효진,김응수,박완규,신선영,안희철,조용식,안미정,김병선,이동석,서의석,차상민,민준기,박병권,김승철,김용,김용수,김수용,권일수,김병춘,김수현,이한솔,원근희,오일용"
76,"안녕, 형아",2005-05-27,"5,614,875,500",0.3%,"5,614,875,500","924,019","924,019",158,"24,235",한국,한국,(주)명필름,(주)시네마서비스,전체관람가,드라마,임태형,"박원상,양현우,최우혁,배종옥,박지빈,강남미,정혜숙,손선아,김득호,김은자,조준형,김보은,임영신,박소현,김진숙,이항,서범식,최진호,오지혜"
77,형사 Duelist,2005-09-08,"5,845,646,000",0.3%,"5,845,646,000","921,987","921,987",292,"22,236",한국,한국,웰메이드엔터테인먼트,코리아픽쳐스(주),12세관람가,"멜로/로맨스,액션",이명세,"강동원,안성기,하지원,장민,함성원,이동렬,이상태,김성언,박민석,장민영,박세환,박승호,김신용,이응재,송영창,김준배,김보연,서동수,윤주상,박명신,박수영,변상윤"
78,빨간모자의 진실,2006-04-06,"5,506,266,100",0.3%,"5,506,266,100","915,672","915,672",164,"20,653",미국,미국,더 웨인스테인 컴퍼니,(주)쇼박스,전체관람가,"애니메이션,코미디","코리 에드워즈,토드 에드워즈,토니 리치","앤 해서웨이,글렌 클로즈,임하룡,노홍철,강혜정,김수미"
79,데이지,2006-03-09,"5,754,065,300",0.3%,"5,754,065,300","911,420","911,420",299,"23,767",한국,"한국,네덜란드,홍콩","(주)아이필름홀딩스,베이직픽쳐스",(주)쇼박스,15세관람가,멜로/로맨스,유위강,"전지현,정우성,이성재,유순철"
80,새드무비,2005-10-20,"5,628,200,500",0.3%,"5,628,200,500","902,077","902,077",262,"21,672",한국,한국,(주)아이필름홀딩스,"롯데쇼핑㈜롯데엔터테인먼트,아이러브시네마",12세관람가,드라마,권종관,"신민아,염정아,임수정,정우성,차태현,조성현,김유경,심지연,조태현,윤석진,오용택,전경주,윤현진,이정룡,김우철,임근아,이기우,안길강,최종률,조영규"
81,샤크,2005-01-07,"5,577,637,500",0.3%,"5,582,895,000","897,731","898,316",185,"17,953",미국,미국,"드림웍스 애니메이션,드림웍스 SKG",CJ ENM,전체관람가,"애니메이션,코미디","비키 젠슨,롭 레터맨","윌 스미스,로버트 드 니로"
82,그때 그 사람들,2005-02-03,"5,777,895,500",0.3%,"5,777,895,500","890,601","890,601",140,"16,471",한국,한국,(주)엠케이픽처스,(주)엠케이픽처스,15세관람가,"미스터리,코미디",임상수,"한석규,백윤식,송재호,김응수,조상건,권병길,정원중,조은지,김윤아,김상호,윤여정,김윤아,최호진,남윤수,조희진,김병철,김현아,김경목,조민수,서정훈,김대욱,김대욱,김권군,김기원,이병선,김원준,김형일,최동훈,유상희,홍록기,김성욱,이희재,박상현,박상현,임성암,박성규,이수미,박신규,이현석,정우,김병옥,조재윤,양동명,조덕제,권태원,지우,정인기,정종준,김기천,이정민"
83,오만과 편견,2006-03-24,"5,516,608,900",0.3%,"5,516,608,900","882,967","882,967",157,"20,327",미국,미국,워킹 타이틀 필름,UIP코리아,12세관람가,"멜로/로맨스,드라마",조 라이트,"키이라 나이틀리,매튜 맥퍼딘"
84,남극일기,2005-05-19,"5,478,113,500",0.3%,"5,478,113,500","871,235","871,235",244,"18,655",한국,한국,"(주)미로비젼,㈜싸이더스픽쳐스",(주)쇼박스,15세관람가,스릴러,임필성,"박희순,박선주,유지태,송강호,안병근,임성민,최덕문,윤제문,오희준"
85,배트맨 비긴즈,2005-06-24,"5,552,226,000",0.3%,"5,552,226,000","869,244","869,244",228,"20,099",미국,미국,워너 브러더스 픽쳐스,워너브러더스 코리아(주),12세관람가,"범죄,액션,판타지",크리스토퍼 놀란,"리암 니슨,크리스찬 베일,마이클 케인"
86,게이샤의 추억,2006-02-02,"5,337,760,000",0.3%,"5,337,760,000","849,251","849,251",179,"14,464",미국,미국,"콜럼비아 픽쳐스 코포레이션,드림웍스 SKG",소니픽쳐스릴리징코리아,15세관람가,드라마,롭 마샬,"공리,장쯔이,양자경"
87,헷지,2006-05-31,"5,043,700,100",0.3%,"5,043,700,100","837,588","837,588",276,"18,257",미국,미국,드림웍스 애니메이션,CJ ENM,전체관람가,"애니메이션,코미디","팀 존슨,캐리 커크패트릭","브루스 윌리스,신동엽,보아"
88,야수,2006-01-12,"5,339,725,500",0.3%,"5,339,725,500","837,011","837,011",299,"19,254",한국,한국,㈜팝콘필름,(주)쇼박스,18세관람가,액션,김성수,"최령,권상우,김원진,유지태,엄지원,김윤석,박은진,홍의정,이중문,이건문,이동혁,김병희,서유정,민성주,김성권,유석원,박병렬,오우석,정순영,조승연,임동석,손병호,정원중,박진우,최덕문,이한위,조진웅,김준배,강성진,안길강,조성하,이주실,문정희,손병욱"
89,오로라 공주,2005-10-27,"5,365,343,000",0.3%,"5,365,343,000","830,538","830,538",185,"20,738",한국,한국,(주)이스트필름,(주)시네마서비스,18세관람가,"범죄,스릴러",방은진,"엄정화,문성근,권오중,김선화,최종원,장영진,임예숙,박성빈,김연재,강봉성,박병은,김용건,이대연,박효준,정은표,정만식,박광정"
90,강력 3반,2005-09-29,"5,053,205,500",0.3%,"5,053,205,500","828,112","828,112",174,"19,951",한국,한국,(주)씨네넷,롯데쇼핑㈜롯데엔터테인먼트,15세관람가,액션,손희창,"김민준,허준호,남상미,김광일,김정태,김응수,강경덕,김태환,박규선,유혜진,윤영민,정재욱,박상면,장항선,남문철,조성하,이미은,윤지혜,김태훈,조영규"
91,쿵푸 허슬,2005-01-14,"5,309,283,000",0.3%,"5,309,283,000","823,559","823,559",148,"17,201",중국,중국,"콜럼비아 픽쳐스 필름 프로덕션,베이징 필름 스튜디오,차이나필름그룹,후아이브라더스픽처스,성휘해외유한공사",소니픽쳐스릴리징코리아,15세관람가,코미디,주성치,주성치
92,마음이...,2006-10-26,"4,639,479,300",0.3%,"4,639,479,300","817,893","817,893",239,"24,140",한국,한국,(주)화인웍스,(주)쇼박스,전체관람가,드라마,"오달균,박은형","유승호,김향기,김동영,백승도,허창,형성석,김라민,최상훈,임요한,정민아,김영진,안길강,서영화,조덕제"
93,몽정기2,2005-01-14,"5,110,555,000",0.3%,"5,110,555,000","813,164","813,164",147,"15,130",한국,한국,(주)엠케이픽처스,롯데쇼핑㈜롯데엔터테인먼트,15세관람가,코미디,정초신,"이지훈,김지영,전혜빈,박준규,김해숙,조경진,조아라,박주영,박혜리,이동하,문수정,진현주,김근호,이효군,이희원,윤선미,윤성호,최상훈,정다미,정다정,박상욱,박상운,윤지희,권병주,박슬기,이윤진,김은정,김수웅,송은채,박길수,정동환"
94,007 카지노 로얄,2006-12-21,"4,991,296,000",0.3%,"4,991,296,000","811,405","811,405",334,"15,383",미국,미국,,한국소니픽쳐스릴리징브에나비스타영화㈜,15세이상관람가,액션,마틴 캠벨,다니엘 크레이그
95,오션스 트웰브,2005-01-07,"5,185,799,000",0.3%,"5,185,799,000","800,323","800,323",152,"14,141",호주,"호주,미국",워너 브러더스 픽쳐스,워너브러더스 코리아(주),12세이상관람가,"범죄,코미디",스티븐 소더버그,"맷 데이먼,조지 클루니,앤디 가르시아,브래드 피트"
96,예의없는 것들,2006-08-24,"4,886,772,800",0.3%,"4,886,772,800","782,907","782,907",192,"17,807",한국,한국,튜브픽쳐스(주),롯데쇼핑㈜롯데엔터테인먼트,18세관람가,"액션,코미디",박철희,"신하균,윤지혜,김민준,김응수,박선욱,정종훈,조현철,홍성진,박종근,황영희,심재원,김민환,차재근,장한승,박세훈,윤혜,양우진,김권군,양강연,이형길,이정원,하성광,김병옥,고수희,이한위,박길수,장원영,정만식,박충선,백승철,권태원,박선우"
97,방과후 옥상,2006-03-16,"4,817,252,500",0.3%,"4,817,252,500","773,042","773,042",173,"20,063",한국,한국,씨네온엔터테인먼트(주),(주)시네마서비스,15세관람가,코미디,이석훈,"봉태규,진태현,최은주,정대훈,조민주,채현주,유지혁,최수진,김정수,이용규,김아미,김진영,이건희,조수향,이무생,백수장,조달환,신창주,이해운,이수빈,박혁민,손병욱"
98,일본침몰,2006-08-31,"4,672,989,200",0.3%,"4,672,989,200","773,025","773,025",211,"16,530",일본,일본,,(주)시네마서비스,12세관람가,드라마,히구치 신지,"쿠사나기 츠요시,시바사키 코우"
99,레모니 스니켓의 위험한 대결,2005-01-28,"4,759,572,000",0.3%,"4,759,572,000","763,829","763,829",134,"14,209",미국,미국,드림웍스 SKG,CJ ENM,전체관람가,코미디,브래드 실버링,"짐 캐리,에밀리 브라우닝"
100,뮌헨,2006-02-10,"4,861,581,300",0.3%,"4,861,581,300","763,078","763,078",164,"13,142",미국,미국,"유니버셜 픽쳐스,드림웍스 SKG,엠블린엔터테인먼트",CJ ENM,15세관람가,"스릴러,드라마,범죄","스티븐 스필버그,크리스토프 데아크","에릭 바나,다니엘 크레이그,시아란 힌즈,마티유 카소비츠,한스 지슬러"
101,밀리언 달러 베이비,2005-03-10,"4,673,595,179",0.3%,"4,673,595,179","724,571","724,571",159,"17,228",미국,미국,"워너 브러더스 픽쳐스,레이크쇼어 엔터테인먼트,말파소 프로덕션즈","(주)노바미디어,(주)튜브엔터테인먼트",12세이상관람가,드라마,클린트 이스트우드,"힐러리 스웽크,클린트 이스트우드"
102,그림형제 : 마르바덴 숲의 전설,2005-11-17,"4,587,244,000",0.3%,"4,587,244,000","723,385","723,385",183,"16,690",미국,미국,"디멘션 필름즈,메트로-골드윈-마이어",쇼이스트(주),15세관람가,"판타지,가족,어드벤처",테리 길리엄,"히스 레저,맷 데이먼"
103,숨바꼭질,2005-02-25,"4,385,704,000",0.3%,"4,385,704,000","688,853","688,853",108,"14,365",미국,미국,"투엔티쓰 센츄리-폭스 필름 코퍼레이션,조셉슨엔터테인먼트",이십세기폭스필름코퍼레이션,15세관람가,"드라마,공포(호러),스릴러",존 폴슨,"로버트 드 니로,다코타 패닝"
104,플라이트 플랜,2005-11-18,"4,347,551,500",0.3%,"4,347,551,500","687,833","687,833",164,"16,183",미국,미국,"터치스톤 픽쳐스,이메이진엔터테인먼트",브에나비스타인터내셔널코리아,12세관람가,드라마,로베르트 슈벤트케,피터 사스가드
105,무극,2006-01-26,"4,308,635,500",0.3%,"4,308,635,500","685,561","685,561",190,"15,084",중국,중국,,쇼이스트(주),12세관람가,"멜로/로맨스,액션,판타지",첸 카이거,"장동건,장백지,사나다 히로유키"
106,"이대로, 죽을 순 없다(Short Time)",2005-08-18,"4,266,661,500",0.3%,"4,266,661,500","679,352","679,352",164,"16,389",한국,한국,(주)매쉬필름,쇼이스트(주),12세관람가,코미디,이영은,"이범수,최성국,손현주,류용진,추자현,이진영,유해진,조민기,박정배,황조윤,박찬우,김대형,김부현,임미숙,최영찬,류태호,오정세,오지혜,박충선"
107,외출,2005-09-07,"4,376,240,500",0.3%,"4,376,240,500","678,786","678,786",244,"21,684",한국,한국,블루스톰(주),쇼이스트(주),18세관람가,멜로/로맨스,허진호,"배용준,손예진,김광일,류승수,이한위,전국환,유승목,곽수정,주부진"
108,싸이보그지만 괜찮아,2006-12-07,"3,972,165,300",0.2%,"3,972,165,300","674,222","674,222",289,"18,884",한국,한국,(주)모호필름,CJ ENM,12세이상관람가,"SF,멜로/로맨스,판타지",박찬욱,"임수정,정지훈,오달수,김주복,김도연,유호정,천성훈,박병은,김병옥,최희진,이용녀,박준면,손영순"
109,Mr.로빈 꼬시기,2006-12-07,"3,953,478,200",0.2%,"3,953,478,200","670,540","670,540",301,"20,034",한국,한국,(주)싸이더스,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"멜로/로맨스,코미디",김상우,"엄정화,다니엘 헤니,오미연,장소연,최진호,김기현,손진호,최종률,박현영,옥지영,이운산,원우"
110,데스노트,2006-11-02,"3,703,565,500",0.2%,"3,703,565,500","646,602","646,602",177,"16,934",일본,일본,,"(주)엔케이컨텐츠,UIP코리아",12세관람가,"범죄,스릴러,드라마",카네코 슈스케,"후지와라 다쓰야,마츠야마 켄이치"
111,나의 결혼원정기,2005-11-23,"3,860,195,500",0.2%,"3,860,195,500","632,553","632,553",237,"17,821",한국,한국,튜브픽쳐스(주),롯데쇼핑㈜롯데엔터테인먼트,12세관람가,드라마,황병국,"정재영,수애,유준상,김응수,김지영,정혜영,임찬익,주용재,채수린,장준희,박길수,권태원,김비비"
112,로봇(애니),2005-07-28,"3,745,179,500",0.2%,"3,745,179,500","623,273","623,273",176,"13,356",미국,미국,"블루스카이스튜디오,투엔티쓰 센츄리-폭스 필름 코퍼레이션",이십세기폭스필름코퍼레이션,전체관람가,코미디,카를로스 살다나,"할리 베리,이완 맥그리거"
113,에비에이터,2005-02-18,"3,953,937,000",0.2%,"3,953,937,000","616,072","616,072",139,"12,249",독일,독일,"미라맥스 필름즈,포워드패스,워너 브러더스 픽쳐스",코리아픽쳐스(주),15세관람가,"드라마,어드벤처,멜로/로맨스",마틴 스코세이지,케이트 블란쳇
114,Mr.히치: 당신을 위한 데이트 코치,2005-03-11,"3,966,502,500",0.2%,"3,966,502,500","607,754","607,754",142,"15,423",미국,미국,오버브룩 엔터테인먼트,소니픽쳐스릴리징코리아,12세관람가,"멜로/로맨스,코미디",앤디 테넌트,"윌 스미스,에바 멘데스"
115,여교수의 은밀한 매력,2006-03-16,"3,926,917,300",0.2%,"3,926,917,300","606,398","606,398",203,"16,021",한국,한국,"엔젤언더그라운드(주),(주)엠케이픽처스",(주)엠케이픽처스,18세관람가,코미디,이하,"문소리,지진희,김상현,김동영,이주원,강남미,신명환,김유라,신지혜,한기윤,권하얀,김경민,서주환,유용주,유정현,윤범석,윤선영,최성수,윤익준,윤익준,김수랑,김승섭,오가원,김지윤,김중옥,김중옥,유승목,조성하,서준영,김승훈,김상현"
116,가을로,2006-10-26,"3,653,445,400",0.2%,"3,653,445,400","601,733","601,733",255,"18,905",한국,한국,㈜영화세상,롯데쇼핑㈜롯데엔터테인먼트,15세관람가,"멜로/로맨스,드라마",김대승,"유지태,엄지원,김경란,김지수,최종원,장석원,임종윤,조석영,김혜련,노승욱,유연정,김철홍,이봉규,정인기,김기천,김비비"
117,6월의 일기,2005-12-01,"3,645,962,000",0.2%,"3,645,962,000","593,867","593,867",169,"15,249",한국,한국,(주)필름앤픽쳐스,(주)쇼박스,15세관람가,"드라마,범죄",임경수,"신은경,이상기,김윤진,문정혁,김꽃비,맹세창,김경민,문준호,김지민,박현영,오정세,박혁민"
