■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2021-08-06,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2007-01-01~2008-12-31   영화구분: 일반영화   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
,,,,점유율 ,,,,,,,,,,,,,
291,21,2008-06-19,"731,977,600",0.0%,"731,977,600","108,825","108,825",64,"3,046",미국,미국,,한국소니픽쳐스릴리징브에나비스타영화㈜,15세이상관람가,"범죄,드라마",로버트 루케틱,"짐 스터게스,케빈 스페이시,케이트 보스워스"
292,람보 4 : 라스트 블러드,2008-02-28,"698,954,500",0.0%,"698,954,500","107,929","107,929",197,"9,858",미국,"미국,독일",,(주)스튜디오이쩜영,청소년관람불가,"액션,스릴러,전쟁",실베스터 스탤론,"실베스터 스탤론,줄리 벤즈"
293,로빈슨 가족,2007-04-19,"738,505,000",0.0%,"738,505,000","107,559","107,559",106,"4,750",미국,미국,,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,"애니메이션,코미디,어드벤처,가족,SF",스테판 J. 앤더슨,"폴 버처,안젤라 바셋"
294,워터호스,2008-03-20,"629,017,000",0.0%,"629,017,000","105,918","105,918",42,"3,469",미국,미국,,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,"어드벤처,가족,판타지",제이 러셀,"에밀리 왓슨,벤 채플린"
295,스타워즈 : 클론 전쟁,2008-09-04,"649,361,000",0.0%,"649,361,000","105,758","105,758",213,"7,562",미국,미국,,워너브러더스 코리아(주),전체관람가,"애니메이션,액션,어드벤처,SF",데이브 필로니,
296,허밍,2008-03-13,"642,352,000",0.0%,"642,352,000","104,296","104,296",168,"8,957",한국,한국,㈜더드림앤드픽쳐스,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"멜로/로맨스,드라마,판타지",박대영,"이천희,한지혜,손은서,김수현,정재진,박충선,김명일,최혜진,조정환,김동섭,유혁종,임재영,최원규,우민호,김진훈,이현호,이형기,이도겸,김봉수"
297,하우 투 루즈 프렌즈,2008-10-16,"650,065,000",0.0%,"650,065,000","103,281","103,281",201,"7,881",영국,영국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"코미디,멜로/로맨스",로버트 B. 웨이드,"사이먼 페그,커스틴 던스트"
298,거침없이 쏴라! 슛뎀업,2007-10-11,"662,430,500",0.0%,"662,430,500","99,477","99,477",149,"8,936",미국,미국,뉴라인 시네마,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,액션,마이클 데이비스,"클라이브 오웬,모니카 벨루치"
299,꽃미남 연쇄 테러 사건,2007-07-26,"594,082,500",0.0%,"594,082,500","98,259","98,259",107,"2,813",한국,한국,"SM픽쳐스,폴룩스픽쳐스(주)","영화사청어람(주),(주)엠엔에프씨",12세이상관람가,코미디,이권,"권병길,이새별,김기범,김석주,강인,김종운(예성),이성민,류정아,박정수(이특),신동희(신동),이혁재(은혁),한경,김희철,김효섭,김미애,김흥민,동해,김려욱(려욱),신동,시원,권유리,황다은,조은희,박태호,한소영,변승현,김가람,고경진,유승엽,이희택,최영석,정인기,김기범"
300,아드레날린24,2007-10-03,"648,390,000",0.0%,"648,390,000","96,338","96,338",124,"8,072",미국,미국,,"영화사청어람(주),(주)엠엔에프씨",청소년관람불가,액션,"마크 네빌딘,브라이언 테일러","제이슨 스타뎀,에프렌 라미레즈"
301,텍사스 전기톱 연쇄살인사건 : 0,2007-02-22,"575,888,000",0.0%,"575,888,000","94,050","94,050",114,"5,711",미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,"공포(호러),스릴러",조나단 리브스만,"테일러 핸들리,조다나 브루스터"
302,그 남자의 책 198쪽,2008-10-23,"587,173,500",0.0%,"587,173,500","93,445","93,445",221,"9,355",한국,한국,(주)디에스피미디어,(주)성원아이컴,12세이상관람가,"멜로/로맨스,드라마,애니메이션",김정권,"이동욱,유진,김현주,강민정,박유경,조정일,권준영,김선녀,유민호,조동욱,박동진,유연수,임성자,최원경,김정미,김진하,조덕현,고수희,박휘순,정은표,기주봉,이재용,유다인,이화룡"
303,써티 데이즈 오브 나이트,2008-01-10,"623,833,500",0.0%,"623,833,500","92,687","92,687",122,"5,111",미국,미국,,㈜케이디미디어,청소년관람불가,"공포(호러),스릴러",데이빗 슬레이드,"조쉬 하트넷,멜리사 조지"
304,패솔로지,2008-04-17,"569,072,500",0.0%,"569,072,500","90,612","90,612",137,"7,781",미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,"공포(호러),스릴러,범죄",마크 쉬홀르만,"마일로 벤티밀리아,마이클 웨스톤"
305,선샤인,2007-04-19,"561,125,000",0.0%,"561,125,000","90,208","90,208",133,"6,066",미국,미국,이십세기폭스코리아(주),,15세이상관람가,"SF,스릴러",대니 보일,"킬리언 머피,로즈 번"
306,둠스데이:지구 최후의 날,2008-06-19,"598,604,500",0.0%,"598,604,500","90,165","90,165",204,"7,897",미국,"미국,영국,남아프리카공화국",,영화사청어람(주),청소년관람불가,"SF,액션",닐 마샬,"알렉산더 시디그,로나 미트라"
307,데쓰 프루프,2007-09-06,"600,915,000",0.0%,"600,915,000","88,693","88,693",130,"5,191",미국,미국,,"영화사청어람(주),(주)엠엔에프씨",청소년관람불가,"액션,스릴러",쿠엔틴 타란티노,"커트 러셀,로자리오 도슨"
308,더 재킷,2008-01-10,"582,377,500",0.0%,"582,377,500","87,837","87,837",149,"5,668",미국,"미국,영국",,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"스릴러,판타지",존 메이버리,"키이라 나이틀리,에드리언 브로디,애드리언 브로디"
309,굿셰퍼드,2007-04-19,"569,247,000",0.0%,"569,247,000","87,834","87,834",89,"3,812",미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"미스터리,드라마,스릴러",로버트 드 니로,"맷 데이먼,안젤리나 졸리,로버트 드 니로"
310,뜨거운녀석들,2007-06-21,"566,783,500",0.0%,"566,783,500","85,165","85,165",106,"5,726",영국,영국,워킹 타이틀 필름,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"코미디,액션,미스터리,범죄",에드가 라이트,"사이먼 페그,닉 프로스트"
311,디 아이,2008-06-05,"542,600,500",0.0%,"542,600,500","84,362","84,362",108,"4,864",미국,미국,,(주)쇼박스,15세이상관람가,"공포(호러),드라마,스릴러","데이빗 모로,자비에 팔뤼","제시카 알바,알렉산드로 니볼라,파커 포시"
312,내일의 기억,2007-05-10,"551,748,000",0.0%,"551,748,000","84,027","84,027",103,"5,532",일본,일본,도에이,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,드라마,츠츠미 유키히코,"와타나베 켄,히구치 카나코"
313,어린 왕자,2008-01-17,"493,278,500",0.0%,"493,278,500","83,354","83,354",181,"7,784",한국,한국,"(주)앤알커뮤니케이션,(주)피플앤픽쳐스",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,드라마,최종현,"탁재훈,강수한,조안,박원상,최재민,김희석,김은선,임찬익,조창식,변희철,김근아,윤유순,정윤석,이세형,박성현,최윤례,오석철,이인선,이종미,김지성,신동미,박길수,선우선,김비비"
314,상성: 상처받은 도시,2007-05-31,"550,840,500",0.0%,"550,840,500","82,083","82,083",100,"5,022",홍콩,홍콩,,(주)쇼박스,청소년관람불가,"액션,스릴러,범죄","유위강,맥조휘","양조위,금성무"
315,데스 센텐스,2007-12-06,"529,387,000",0.0%,"529,387,000","77,980","77,980",114,"4,873",미국,미국,,"영화사청어람(주),(주)엠엔에프씨",청소년관람불가,"액션,드라마",제임스 왕,"케빈 베이컨,가렛 헤드룬드"
316,알이씨(Rec),2008-07-10,"524,571,500",0.0%,"524,571,500","77,533","77,533",97,"4,461",스페인,스페인,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,공포(호러),"하우메 발라게로,파코 플라자",마누엘라 벨라스코
317,100 피트,2008-07-24,"505,925,500",0.0%,"505,925,500","76,985","76,985",133,"4,144",미국,미국,,(주)싸이더스,15세이상관람가,"공포(호러),스릴러",에릭 레드,"팜키 얀센,바비 카나베일,에드 웨스트윅"
318,외톨이,2008-09-18,"476,386,500",0.0%,"476,386,500","74,615","74,615",201,"6,868",한국,한국,영화사다물(주),(주)성원아이컴,15세이상관람가,"공포(호러),스릴러",박재식,"정유석,고은아,채민서,정영숙,정하연,이은,조용희,박지운,정은영,이은,이다인,송민정,정다혜"
319,내 친구의 사생활,2008-10-09,"476,366,500",0.0%,"476,366,500","74,416","74,416",131,"5,643",미국,미국,,(주)엠플러스픽쳐스,15세이상관람가,"멜로/로맨스,코미디",다이앤 잉글리쉬,"맥 라이언,아네트 베닝,에바 멘데스"
320,에반게리온 : 서(序),2008-01-24,"490,717,500",0.0%,"490,717,500","74,245","74,245",19,"1,944",일본,일본,,(주)태원엔터테인먼트,12세이상관람가,"애니메이션,SF","안노 히데아키,츠루마키 카즈야,마샤유키","미츠이시 코토노,하야시바라 메구미,야마구치 유리코"
321,너를 잊지 않을 거야,2008-10-30,"400,293,000",0.0%,"400,293,000","73,582","73,582",151,"5,004",일본,"일본,한국",,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,드라마,하나도 준지,"하라 히데코,이태성,오나가 마키,정동환,서재경"
322,더 클럽,2008-10-02,"491,293,500",0.0%,"491,293,500","73,210","73,210",137,"5,463",미국,미국,,(주)시너지하우스 (시너지),청소년관람불가,"멜로/로맨스,드라마,스릴러",마르셀 랭겐거,"휴 잭맨,이완 맥그리거,미쉘 윌리엄스"
323,집결호,2008-03-06,"471,232,000",0.0%,"471,232,000","72,310","72,310",161,"6,608",중국,"중국,한국,홍콩",,(주)시네마서비스,12세이상관람가,"액션,전쟁",펑샤오강,장한위
324,미스 페티그루의 어느 특별한 하루,2008-10-02,"417,348,000",0.0%,"417,348,000","71,559","71,559",85,"3,750",영국,영국,,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"멜로/로맨스,코미디",바랫 낼러리,"에이미 아담스,프란시스 맥도먼드"
325,브라보 마이 라이프,2007-09-06,"460,596,500",0.0%,"460,596,500","71,409","71,409",197,"6,398",한국,한국,,(주)쇼박스,12세이상관람가,"드라마,코미디",박영훈,"백윤식,임하룡,박준규,이소연,노영국,김성원,강규영,홍성민,김현동,김희철,안재훈,안정민,서혜진,이상경,김태훈,유종현,이효정,박윤재,윤종인,최세현,최승현,이호,오정석,왕명호,이정하,윤돈선,우기홍,정인기,최경원"
326,위 오운 더 나잇,2008-05-29,"471,961,500",0.0%,"471,961,500","70,708","70,708",133,"5,448",미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"범죄,드라마,스릴러",제임스 그레이,"호와킨 피닉스,에바 멘데스,마크 월버그"
327,썸머 솔스티스,2008-08-28,"460,892,000",0.0%,"460,892,000","70,098","70,098",131,"5,857",미국,미국,,㈜케이디미디어,15세이상관람가,"공포(호러),드라마,스릴러",다니엘 미릭,"엘리자베스 하노이스,숀 애쉬모어"
328,동키호테,2008-09-25,"400,441,500",0.0%,"400,441,500","68,569","68,569",70,"2,165",스페인,"스페인,이탈리아",,"(주)팝엔터테인먼트,예지림엔터테인먼트",전체관람가,"애니메이션,코미디,액션,어드벤처,가족",호셉 포조,
329,용호문,2007-05-10,"415,331,500",0.0%,"415,331,500","68,455","68,455",147,"7,015",홍콩,홍콩,만다린 필름즈,㈜스튜디오이쩜영,12세이상관람가,액션,엽위신,"견자단,사정봉"
330,볼트,2008-12-31,"441,502,500",0.0%,"441,502,500","68,067","68,067",299,"1,656",미국,미국,,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,"애니메이션,코미디,어드벤처,가족","바이론 하워드,크리스 윌리엄스","존 트라볼타,마일리 사이러스,수지 에스먼"
331,당신이 잠든 사이에,2008-08-14,"448,246,500",0.0%,"448,246,500","67,659","67,659",169,"5,108",한국,한국,케이엠컬쳐㈜,(주)엠플러스픽쳐스,15세이상관람가,코미디,김정민,"예지원,김선영,탁재훈,김현숙,이재훈,문원주,김우석,김대희,박민호,윤인경,김형범,정석용,신이,진용욱,김지석,김기천"
332,트로픽 썬더,2008-12-10,"465,953,500",0.0%,"465,953,500","67,267","67,267",104,"4,859",미국,"미국,독일",,CJ ENM,청소년관람불가,"액션,코미디,어드벤처,전쟁",벤 스틸러,"벤 스틸러,로버트 다우니 주니어,매튜 매커너히"
333,데스워터,2007-05-31,"425,945,000",0.0%,"425,945,000","66,840","66,840",63,"3,538",일본,일본,,(주)미로비젼,15세이상관람가,공포(호러),야마모토 키요시,"이가와 하루카,와타베 아츠로"
334,"다만, 널 사랑하고 있어",2007-08-15,"379,535,000",0.0%,"379,535,000","61,796","61,796",14,"1,238",일본,일본,,㈜메가박스,12세이상관람가,"멜로/로맨스,드라마",신조 타케히코,"미야자키 아오이,타마키 히로시"
335,사랑보다 황금,2008-02-28,"406,970,500",0.0%,"406,970,500","61,326","61,326",131,"5,263",미국,미국,,워너브러더스 코리아(주),12세이상관람가,"멜로/로맨스,어드벤처,코미디",앤디 테넌트,"케이트 허드슨,매튜 매커너히"
336,2007 [통합]영화제/기획전/회고전 등,,"348,556,600",0.0%,"348,556,600","60,051","60,051",5,"1,247",기타,기타,,,,"드라마,전쟁",,
337,흑심모녀,2008-06-12,"389,374,500",0.0%,"389,374,500","59,695","59,695",178,"7,043",한국,한국,㈜이룸영화사,(주)쇼박스,12세이상관람가,"가족,멜로/로맨스,코미디,판타지",조남호,"심혜진,김수미,이상우,이다희,박준환,백승일,한용수,서성경,서하나,곽재식,유주연,이계인,이규헌,양윤식,양성보,최덕문,진용욱,양윤식,양윤식"
338,척 앤 래리,2007-09-06,"374,965,500",0.0%,"374,965,500","55,875","55,875",101,"3,527",미국,미국,유니버셜 픽쳐스,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,코미디,데니스 듀간,"아담 샌들러,케빈 제임스"
339,오다기리 죠의 도쿄타워,2007-10-25,"359,970,000",0.0%,"359,970,000","55,600","55,600",62,"2,948",일본,일본,,"(주)엔케이컨텐츠,스폰지",12세이상관람가,드라마,마츠오카 조지,"오다기리 조,키키 키린,마츠 다카코"
340,워,2008-02-28,"341,594,500",0.0%,"341,594,500","52,268","52,268",137,"4,886",미국,미국,라이온스 게이트 필름즈,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,"스릴러,액션",필립 G. 애트웰,"제이슨 스타뎀,이연걸"
341,훌라걸스,2007-03-01,"330,728,000",0.0%,"330,728,000","51,559","51,559",75,"3,533",일본,일본,(주)씨네콰논,(주)쇼박스,전체관람가,코미디,이상일,"아오이 유우,토요카와 에츠시"
342,쿵푸 덩크,2008-02-28,"325,883,000",0.0%,"325,883,000","51,422","51,422",155,"5,175",대만,대만,,(주)싸이더스,15세이상관람가,"코미디,액션",주연평,"채탁연,주걸륜"
343,어메이징 그레이스,2008-03-20,"319,696,000",0.0%,"319,696,000","50,745","50,745",50,"3,151",미국,"미국,영국",,이십세기폭스코리아(주),전체관람가,"사극,드라마",마이클 앱티드,"이안 그루퍼드,로몰라 가레이,마이클 갬본,베네딕트 컴버배치"
344,서울이 보이냐,2008-05-08,"309,575,000",0.0%,"309,575,000","50,699","50,699",125,"4,802",한국,한국,(주)라인픽처스,(주)시네마서비스,전체관람가,"가족,드라마",송동윤,"유승호,오수아,이창훈,김유정,김경란,강길남,홍민기,김동수,맹관표,이호익,이희빈,이희빈,박상하,권순영,조영진"
345,마하 2.6: 풀스피드,2007-04-05,"306,920,000",0.0%,"306,920,000","50,443","50,443",95,"4,959",프랑스,프랑스,"만다린 필름즈,카날 플뤼스 스튜디오",유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"액션,어드벤처",제라르 피레,"클로비스 코르니악,브누와 마지멜"
346,일본인디필름 페스티벌 리턴즈,2007-06-28,"321,232,500",0.0%,"321,232,500","47,596","47,596",5,984,일본,일본,,,,기타,,
347,잘못된 만남,2008-07-10,"308,882,000",0.0%,"308,882,000","47,555","47,555",143,"4,626",한국,한국,(주)씨네라가픽쳐스,토이 엔터테인먼트,15세이상관람가,"드라마,코미디",정영배,"정웅인,성지루,최종원,최지연,최우혁,형성석,박재욱,이상훈,전기홍,박찬규,박현순,조현국,김병목,민경조,유수영,박도혁,박민우,정지혜,이현민,이중옥"
348,3:10 투 유마,2008-02-21,"303,702,500",0.0%,"303,702,500","47,061","47,061",141,"5,116",미국,미국,,(주)시네마서비스,15세이상관람가,"범죄,서부극(웨스턴),액션",제임스 맨골드,"러셀 크로우,크리스찬 베일"
349,스마트 피플,2008-08-21,"314,919,000",0.0%,"314,919,000","45,810","45,810",35,"2,010",미국,미국,,CJ ENM,12세이상관람가,"코미디,멜로/로맨스",노암 머로,"데니스 퀘이드,애쉬튼 홈즈,사라 제시카 파커"
350,스페어,2008-08-28,"299,645,000",0.0%,"299,645,000","45,282","45,282",62,"2,900",한국,한국,(주)필름더데이즈,(주)필름더데이즈,15세이상관람가,액션,이성한,"정우,임준일,김수현,최해철,박지영,주성호,강홍렬,서유진,김상구,유상섭,곽진석,전재영,정성훈,심원철,조진웅,하성광,곽진석"
