■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2021-08-06,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2009-01-01~2010-12-31   영화구분: 일반영화   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1132,안녕 유미카,,"305,000",0.0%,"305,000",61,61,1,5,일본,일본,,,,다큐멘터리,마츠에 테츠아키,
1132,인디애니유랑단 2010,,"305,000",0.0%,"305,000",61,61,1,28,한국,한국,,,,기타,,
1132,중앙대학교졸업작품전-섹션5,2008-12-12,"183,000",0.0%,"219,000",61,73,1,2,한국,한국,,,,드라마,,
1132,퀴즈왕+마루 밑 아리에티(자막)+해결사,2010-09-15,"640,000",0.0%,"640,000",61,61,1,1,기타,기타,,,,기타,,
1138,2009년 07월 독립애니메이션상영회,,"271,000",0.0%,"271,000",60,60,1,1,한국,한국,,,,기타,,
1138,2010 AISFF-국제경쟁8,2010-11-04,"297,000",0.0%,"297,000",60,60,1,2,기타,기타,,,,기타,,
1138,4월 단편 상상극장-4월 이야기,,"360,000",0.0%,"360,000",60,60,1,4,한국,한국,,,,기타,,
1138,[SIFF2010] 단편경쟁5,,"360,000",0.0%,"360,000",60,60,1,2,한국,한국,,,,,,
1138,국경일,,"326,000",0.0%,"326,000",60,60,1,3,중국,중국,,,,드라마,리홍치,
1138,두 개의 세상,,"312,000",0.0%,"312,000",60,60,1,2,프랑스,"프랑스,기타",,,,,비묵티 자야순다라,
1138,브로큰 플라워,2005-12-08,"360,000",0.0%,"133,639,500",60,"19,419",1,5,미국,미국,,스폰지,18세관람가,코미디,짐 자무시,"빌 머레이,제프리 라이트,제시카 랭,샤론 스톤"
1138,이태원살인사건+웃찾사,,"942,000",0.0%,"942,000",60,60,1,2,한국,한국,,,,기타,,
1138,임팩트(5),,"145,000",0.0%,"145,000",60,60,1,2,기타,기타,,,15세이상관람가,,,
1138,투 브라더스,2006-01-20,"249,000",0.0%,"876,487,000",60,"144,859",1,6,프랑스,"프랑스,영국",TF1 필름 프로덕션,CJ ENM,전체관람가,"드라마,가족,어드벤처",장 자끄 아노,"가이 피어스,장-클로드 드레이퍼스,프레디 하이모어"
1138,필리핀 인디오에 관한 짧은 필름,,"324,000",0.0%,"324,000",60,60,1,2,필리핀,필리핀,,,,드라마,라야 마틴,
1149,"단지처, 오후의 정사",2010-06-24,"384,000",0.0%,"384,000",59,59,1,13,일본,일본,"니카추,스카이 퍼펙티브이",주식회사 마운틴픽쳐스,청소년관람불가,성인물(에로),나카하라 슌,"타카오 사키코,미우라 마사키"
1150,10억+웃찾사,,"754,000",0.0%,"754,000",58,58,1,1,한국,한국,,,,"스릴러,어드벤처,기타",,
1150,르완다의 꽃+이란의 절반,,"155,000",0.0%,"155,000",58,58,1,2,이란,"이란,스페인",,,,다큐멘터리,,
1152,192-399: 더불어 사는 집 이야기,,"148,500",0.0%,"148,500",57,57,1,1,한국,한국,이현정,,15세이상관람가,다큐멘터리,이현정,이현정
1152,5월 단편 상상극장-흔들리는 사람들,,"342,000",0.0%,"342,000",57,57,1,4,한국,한국,,,,기타,,
1152,디스코와 핵전쟁,,"114,000",0.0%,"114,000",57,57,1,4,핀란드,"핀란드,에스토니아",,,,다큐멘터리,야크 킬미,
1152,핑퐁,,"296,000",0.0%,"862,500",57,138,1,21,일본,일본,,,전체관람가,코미디,소리 후미히코,"쿠보즈카 요스케,아라타"
1156,2009년 2월 월례포럼,,"280,000",0.0%,"280,000",56,56,1,1,한국,한국,,,,,,
1156,다윈의 악몽+다큐토론콘테스트예선,,"127,500",0.0%,"127,500",56,56,1,1,캐나다,"캐나다,벨기에,오스트리아",,,,다큐멘터리,,
1156,댄 인 러브,2008-03-27,"443,000",0.0%,"1,149,348,500",56,"175,417",1,8,미국,미국,,CJ ENM,12세이상관람가,"코미디,드라마,멜로/로맨스",피터 헤지스,"줄리엣 비노쉬,스티브 카렐"
1156,뒤에서 앞에서,2010-06-24,"431,000",0.0%,"431,000",56,56,1,12,일본,일본,"니카추,스카이 퍼펙티브이",주식회사 마운틴픽쳐스,청소년관람불가,"성인물(에로),코미디",마스모토 쇼이치로,"미야우치 토모미,카나하시 요시키,코토노"
1156,안데스 산맥 조난기,,"112,000",0.0%,"112,000",56,56,1,2,프랑스,프랑스,,,,다큐멘터리,곤잘로 아리온,
1161,2009 다큐멘터리 쇼케이스,,"326,000",0.0%,"326,000",55,55,1,15,기타,기타,,,,다큐멘터리,,
1161,[SIFF2010] 단편경쟁3,,"330,000",0.0%,"330,000",55,55,1,2,한국,한국,,,,,,
1161,더 레슬러 + 드래곤볼 에볼루션 + 인터내셔널,,"602,000",0.0%,"602,000",55,55,1,5,미국,미국,,,,기타,,
1161,섹스 드라이브,2009-09-17,"400,000",0.0%,"400,000",55,55,1,18,미국,미국,서미트 엔터티인먼트,(유)마스엔터테인먼트코리아,청소년관람불가,코미디,숀 앤더스,"조쉬 주커만,아만다 크류"
1161,태양의 왕자 호르스의 대모험,2010-11-17,"272,000",0.0%,"272,000",55,55,1,2,일본,일본,,,,기타,,
1166,2010칸국제광고제 미공개본,,"457,000",0.0%,"457,000",54,54,1,17,한국,한국,,,,기타,,
1166,[SIFF2010] 단편경쟁4,,"324,000",0.0%,"324,000",54,54,1,2,한국,한국,,,,,,
1166,난 이상한 사람과 결혼했다,1998-11-14,"383,000",0.0%,"383,000",54,54,1,6,미국,미국,,,18세 미만인 자는 관람할 수 없는 등급,"애니메이션,코미디,판타지",빌 플림톤,
1169,2009 6월 단편 상상극장-도시 생활기,,"318,000",0.0%,"318,000",53,53,1,5,한국,한국,,,,기타,,
1169,2009년 2월 단편 상상극장 - 꿈꾸는 영화관,,"318,000",0.0%,"318,000",53,53,1,4,한국,한국,,,,기타,,
1169,2010년 9월 단편 상상극장 - 멜로드라마,,"371,000",0.0%,"371,000",53,53,1,4,한국,한국,,,,멜로/로맨스,,
1169,과속스캔들+지구가 멈추는 날+오스트레일리아,2008-12-31,"574,000",0.0%,"1,558,000",53,140,1,3,기타,기타,,,,기타,,
1169,나오코,2008-09-18,"265,000",0.0%,"16,504,000",53,"2,541",1,17,일본,일본,,(주)영화사구안,전체관람가,"멜로/로맨스,드라마",후루마야 토모유키,"우에노 주리,미우라 하루마"
1169,노 맨스 랜드,2004-12-03,"375,000",0.0%,"67,760,000",53,"10,061",1,4,프랑스,프랑스,카우니핸 빌리어스 프로덕션,㈜영화사 백두대간,전체관람가,드라마,다니스 타노비치,"브랑코 쥬리치,레네 비또라야쯔"
1169,더 레슬러+작전+라스트 프로포즈,,"590,000",0.0%,"590,000",53,53,1,2,기타,기타,,,,기타,,
1169,로리타,1998-10-17,"367,000",0.0%,"367,000",53,53,1,1,미국,미국,길드,,18세 미만인 자는 관람할 수 없는 등급,"드라마,멜로/로맨스",애드리안 라인,"제레미 아이언스,도미니크 스웨인"
1169,스크랩 헤븐,,"301,000",0.0%,"1,132,000",53,188,1,8,일본,일본,,,15세관람가,드라마,이상일,"카세 료,쿠리야마 치야키,오다기리 조"
1169,악마라 불린 신부,,"106,000",0.0%,"106,000",53,53,1,2,페루,페루,,,,다큐멘터리,스테파니 보이드,
1169,월례비행 [퀴어영화전],,"318,000",0.0%,"318,000",53,53,1,1,한국,한국,,,,기타,,
1169,임팩트(7),,"123,000",0.0%,"123,000",53,53,1,2,에스토니아,에스토니아,,,15세이상관람가,,,
1169,파리의 연인들,2007-02-08,"370,000",0.0%,"53,082,100",53,"8,140",1,1,프랑스,프랑스,,(주)영화사 진진,12세이상관람가,멜로/로맨스,다니엘르 톰슨,"세실 드 프랑스,발레리 르메시에"
1182,2010년 1월 금요단편극장,,"256,000",0.0%,"256,000",52,52,1,1,한국,한국,,,,기타,,
1182,바보와 천사,,"399,000",0.0%,"1,140,000",52,204,1,5,미국,미국,,,,애니메이션,빌 플림톤,
1182,탈렌타임,,"282,000",0.0%,"282,000",52,52,1,2,말레이시아,말레이시아,,,,드라마,야스민 아흐마드,모드 시아피 나스윕
1182,패밀리섹션(5) - 마시마 리이치로 단편선2,,"144,000",0.0%,"144,000",52,52,1,2,일본,일본,,,전체관람가,,,
1186,[SIFF2010] 국내초청11,,"306,500",0.0%,"306,500",51,51,1,2,한국,한국,,,,,,
1186,고전영화 특별 상영-로빈 우드를 추모하며,,"347,000",0.0%,"347,000",51,51,1,16,기타,기타,,,,기타,,
1186,돌핀 블루,,"375,000",0.0%,"375,000",51,51,1,9,일본,일본,,(주)키노아이디엠씨,전체관람가,드라마,마에다 테츠,"마츠야마 켄이치,타카하타 미츠키"
1186,버진 스나이퍼,,"255,000",0.0%,"255,000",51,51,1,8,일본,일본,,,청소년관람불가,액션,와타나베 모토츠구,"하야시 유미카,호타루 유키지로"
1186,잔인한 계절,,"306,000",0.0%,"306,000",51,51,1,2,한국,한국,필름모어,,,다큐멘터리,박배일,
1186,필리핀 영화 특별상영,,"526,000",0.0%,"526,000",51,51,1,13,필리핀,필리핀,,,,기타,,
1192,09년 3월 단편 상상극장 - 학교에서 생긴 일,,"300,000",0.0%,"300,000",50,50,1,5,한국,한국,,,,기타,,
1192,2010년 8월 단편 상상극장 - 2010 환상특급,,"347,000",0.0%,"347,000",50,50,1,5,한국,한국,,,,기타,,
1192,엉클 분미께 보내는 편지,,"250,000",0.0%,"250,000",50,50,1,2,태국,태국,,,,판타지,,
1192,옥포만에 메아리칠 우리들의 노래를 위하여_'90 대우조선 단협투쟁기+전열,,"125,000",0.0%,"125,000",50,50,1,1,한국,한국,,,,다큐멘터리,,
1196,2010년 7월 단편상상극장-여행이야기,,"340,000",0.0%,"340,000",49,49,1,5,한국,한국,,,,기타,,
1196,리피피,2008-08-09,"260,000",0.0%,"1,127,000",49,210,1,1,프랑스,프랑스,,,,드라마,,
1196,아이 엠 샘,2002-10-17,"320,000",0.0%,"320,000",49,49,1,4,미국,미국,,브에나비스타,12세관람가,드라마,제시 넬슨,"숀 펜,미셀 파이퍼"
1196,아프간 스타,,"98,000",0.0%,"98,000",49,49,1,2,아프카니스탄,"아프카니스탄,영국",,,,다큐멘터리,하바나 마킹,
1196,우게츠 이야기,,"332,000",0.0%,"332,000",49,49,1,8,일본,일본,,,,"드라마,스릴러",미조구치 겐지,"모리 마사유키,쿄 마키코,다나카 키누요,오자와 에이타로"
1196,하수구,,"268,000",0.0%,"268,000",49,49,1,2,필리핀,필리핀,,,,드라마,쉐라드 안소니 산체즈,
1202,구리 요지 & 후루카와 타쿠 작품집,,"236,000",0.0%,"236,000",48,48,1,2,일본,일본,,,,기타,,
1202,국화꽃 향기,2003-02-28,"246,000",0.0%,"246,000",48,48,1,3,한국,한국,(주)태원엔터테인먼트,(주)시네마서비스,전체관람가,드라마,이정욱,"장진영,박해일,김영재,남현,이선균,최혜영,김경한,전수아,정은아,오세현,이용진,이원재,김예원,변희봉,맹세창,김해숙,권병길,박성근"
1202,너 없인 살 수 없어,,"330,000",0.0%,"330,000",48,48,1,3,대만,대만,,,,"드라마,가족",대립인,
1202,비스트 스토커 2 - 두 번째 이야기,2010-11-11,"283,000",0.0%,"283,000",48,48,2,25,홍콩,홍콩,엠페러 모션 픽쳐스,주식회사 마운틴픽쳐스,청소년관람불가,"액션,드라마,스릴러",임초현,"사정봉,계륜미,장가휘"
1202,우리 가족은 성형중독,,"96,000",0.0%,"96,000",48,48,1,2,스웨덴,스웨덴,,,,다큐멘터리,클라우디아 리스보아,
1202,파이란,2001-04-28,"320,500",0.0%,"995,500",48,185,2,6,한국,한국,튜브픽쳐스(주),(주)튜브엔터테인먼트,15세관람가,드라마,송해성,"최민식,장백지,김수현,김지영,손병호,송현영,김해곤,김민희,정종현,공형진,지대한,손진호,김수현"
1202,패밀리(3),,"117,000",0.0%,"117,000",48,48,1,2,,,,,전체관람가,,,
1209,[SIFF2010] 단편경쟁6,,"282,000",0.0%,"282,000",47,47,1,2,한국,한국,,,,기타,,
1209,[팡테옹 뒤 시네마 프랑세]영화제(2006),2006-08-31,"188,000",0.0%,"14,980,500",47,"2,162",1,1,프랑스,프랑스,,,,,,
1209,까마귀 기르기,,"272,000",0.0%,"272,000",47,47,1,2,스페인,스페인,,,,드라마,카를로스 사우라,"제랄딘 채플린,모니카 랜달"
1209,당신과 나의 전쟁,,"374,000",0.0%,"374,000",47,47,1,3,한국,한국,,,,다큐멘터리,태준식,
1209,"딱 두번, 해외단편전",,"231,500",0.0%,"231,500",47,47,1,2,기타,기타,,,,기타,,
1214,공작부인:세기의 스캔들,2008-10-16,"315,000",0.0%,"1,594,720,000",46,"250,657",1,1,미국,"미국,영국",,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"사극,멜로/로맨스",사울 딥,"키이라 나이틀리,랄프 파인즈"
1214,다큐 인 나다-2010년 10월,2010-10-02,"322,000",0.0%,"322,000",46,46,1,4,기타,기타,,,,기타,,
1214,다큐 인 나다-2010년 4월,,"346,000",0.0%,"346,000",46,46,1,4,한국,한국,,,,다큐멘터리,,
1214,동,,"319,000",0.0%,"319,000",46,46,1,2,중국,"중국,홍콩",,,,다큐멘터리,지아 장 커,
1214,마이 페어 레이디,,"246,000",0.0%,"246,000",46,46,1,1,미국,미국,,,전체관람가,"코미디,가족,뮤지컬,멜로/로맨스",조지 쿠커,"오드리 헵번,렉스 해리슨"
1214,사람이 살고 있었다,,"120,000",0.0%,"120,000",46,46,1,1,카타르,"카타르,스위스",,,,다큐멘터리,니콜라스 와디모프,
1214,야만의 무기,,"276,000",0.0%,"276,000",46,46,1,2,한국,한국,,,,다큐멘터리,이강길,
1214,일본인디필름 페스티벌 리턴즈,2007-06-28,"275,000",0.0%,"321,507,500",46,"47,642",1,4,일본,일본,,,,기타,,
1214,케로로 더 무비:케로로 VS 케로로 천공대결전,2008-08-07,"229,000",0.0%,"983,106,500",46,"171,041",1,6,일본,일본,,투니버스(주)온미디어,전체관람가,"애니메이션,코미디,어드벤처,SF",사토 준이치,"와타나베 쿠미코,코자쿠라 에츠코"
1223,2009년 9월 단편상상극장-2009 웃음의 영화관,,"268,000",0.0%,"268,000",45,45,1,5,한국,한국,,,,기타,,
1223,[SIFF2010] 단편경쟁7,,"270,000",0.0%,"270,000",45,45,1,2,한국,한국,,,,,,
1223,[SIFF2010] 단편경쟁9,,"270,000",0.0%,"270,000",45,45,1,2,한국,한국,,,,,,
1223,리차드 O.의 이야기,,"289,000",0.0%,"289,000",45,45,2,7,프랑스,프랑스,,,,드라마,다미엔 오둘,마티유 아말릭
1223,인디다큐페스티발2009_올해의 초점:대만다큐멘터리특별전,,"223,000",0.0%,"223,000",45,45,1,5,대만,대만,,,,다큐멘터리,,
1223,키사라즈 캐츠아이-월드시리즈,,"241,000",0.0%,"797,000",45,139,1,8,일본,일본,,,,"코미디,드라마",카네코 후미노리,"오카다 준이치,사쿠라이 쇼,윤손하"
1229,69 식스티 나인,2005-03-25,"243,000",0.0%,"97,535,500",44,"14,778",1,6,일본,일본,,스폰지,15세관람가,드라마,이상일,"츠마부키 사토시,안도 마사노부"
1229,[SIFF2010] 단편경쟁1,,"264,000",0.0%,"264,000",44,44,1,2,한국,한국,,,,,,
1229,[SIFF2010] 단편경쟁2,,"264,000",0.0%,"264,000",44,44,1,2,한국,한국,,,,기타,,
1229,남승석 감독 특별전,2010-09-16,"220,000",0.0%,"220,000",44,44,1,19,기타,기타,,,,,,
1229,다큐 인 나다-2010년 6월,,"306,000",0.0%,"306,000",44,44,1,5,한국,한국,,,,다큐멘터리,,
1229,사당동 더하기 22,,"181,000",0.0%,"181,000",44,44,1,1,한국,한국,,,,다큐멘터리,"조은,박경태",
1235,2010 서울국제실험영화페스티벌,,"215,000",0.0%,"215,000",43,43,1,14,기타,기타,,,,기타,,
1236,비지올로기2009: 단채널 도시,,"168,000",0.0%,"168,000",42,42,1,7,한국,한국,,,,기타,,
1236,사랑니,2005-09-29,"220,000",0.0%,"868,113,000",42,"135,605",1,4,한국,한국,(주)시네마서비스,(주)시네마서비스,15세관람가,멜로/로맨스,정지우,"김정은,이태성,정유미,김영재,김준성,김지훈,유은희,엄용흠,장소연,이주실"
1236,샘스 레이크,2009-10-29,"263,000",0.0%,"263,000",42,42,3,28,캐나다,"캐나다,한국,미국",,(주)미로비젼,청소년관람불가,"공포(호러),스릴러",앤드류 C. 에린,"페이 매터슨,샌드린 홀트,윌리엄 그레고리 리,스티븐 비숍"
1236,서울여성영화제 로드쇼;단편섹션2,,"188,000",0.0%,"188,000",42,42,1,4,한국,한국,,,,기타,,
1236,싱글즈,2003-07-11,"234,500",0.0%,"234,500",42,42,2,14,한국,한국,(주)싸이더스,영화사청어람(주),15세관람가,코미디,권칠인,"장진영,엄정화,김주혁,이범수,김광일,김영재,이상윤,이정옥,한지혜,강단비,심규일,안재우,차상훈,윤상오,장석현,김재아,이세민,박수영,이경열,김정혁,이유경,김지아,오지혜,조희봉,전석호,김응수,정인기,최정인"
1236,"연애, 그 참을 수 없는 가벼움",2006-09-07,"236,000",0.0%,"3,611,915,500",42,"565,885",2,11,한국,한국,(주)굿플레이어,CJ ENM,18세관람가,"멜로/로맨스,드라마",김해곤,"장진영,권지민,김승우,손상준,박영호,최정미,박종원,오윤영,오민아,남성진,김정곤,오정세,김상호"
1242,남자의 초상,,"82,000",0.0%,"82,000",41,41,1,3,핀란드,핀란드,,,,다큐멘터리,비사 코이소-칸틸라,
1242,상영중,,"222,000",0.0%,"222,000",41,41,1,2,필리핀,"필리핀,프랑스",,,,드라마,라야 마틴,네스 로크
1242,언더월드2 - 에볼루션,2006-02-23,"203,000",0.0%,"3,533,727,500",41,"552,235",1,7,미국,미국,레이크쇼어 엔터테인먼트,(주)쇼박스,18세관람가,"액션,공포(호러),판타지",렌 와이즈먼,"케이트 베킨세일,스콧 스피드먼"
1242,임팩트(3),,"122,000",0.0%,"122,000",41,41,1,2,기타,기타,,,15세이상관람가,,,
1242,제10회 서울국제뉴미디어페스티벌,2010-08-11,"205,000",0.0%,"205,000",41,41,1,6,기타,기타,,,,기타,,
1247,2010년 5월 단편상상극장,,"276,400",0.0%,"276,400",40,40,1,4,한국,한국,,,,,,
1247,불륜의 시간,2010-07-15,"274,000",0.0%,"274,000",40,40,1,27,독일,독일,"배이어리셔런드펑크,트랜스팩스 필름,엑스-필름 크리에이티브 풀",미디어소프트,청소년관람불가,드라마,마리아 슈라더,"라드 세베드지야,네타 가르티"
1247,빠드레 빠드로네,1997-06-21,"320,000",0.0%,"1,362,000",40,193,1,3,이탈리아,이탈리아,,,연소자관람불가,드라마,"비토리오 타비아니,파올로 타비아니","파브리지오 포르테,오메로 안토누티"
1247,치카마츠 이야기,,"268,000",0.0%,"268,000",40,40,1,8,일본,일본,,,,드라마,미조구치 겐지,"하세가와 카즈오,카가와 쿄코"
1247,한밤중에 야지 키타,,"232,000",0.0%,"365,000",40,59,1,7,일본,일본,,,,"코미디,뮤지컬,판타지",쿠도 칸쿠로,"나가세 토모야,나카무라 시치노스케"
1252,레오파드,,"210,000",0.0%,"210,000",39,39,1,1,이탈리아,이탈리아,,,,"드라마,멜로/로맨스,전쟁",루치노 비스콘티,"버트 랭커스터,클라우디아 카르디날레,알랑 드롱"
1252,소년 야구단,,"78,000",0.0%,"78,000",39,39,1,2,대만,대만,,,,다큐멘터리,"심가상,요경요",
1252,초록물고기,1997-02-07,"237,000",0.0%,"517,000",39,90,1,6,한국,한국,"(주)이스트필름,(주)시네마서비스",(주)시네마서비스,연소자관람불가,"드라마,멜로/로맨스,액션",이창동,"한석규,심혜진,문성근,송강호,이병철,정진영,정재영,오지혜,권태원,손영순"
1255,다큐 인 나다-2010년 7월(한국),,"265,000",0.0%,"265,000",38,38,1,2,한국,한국,,,,다큐멘터리,,
1255,처녀들의 저녁식사,1998-10-03,"212,000",0.0%,"212,000",38,38,1,5,한국,한국,우노필름,,18세 미만인 자는 관람할 수 없는 등급,"드라마,멜로/로맨스",임상수,"강수연,진희경,김여진,조재현,김광수,조상건,이인철,설경구,김응수,주부진"
1257,인도/말레이지아 영화제,,"185,000",0.0%,"185,000",37,37,1,4,인도,"인도,말레이시아",,,,"다큐멘터리,드라마",,
1258,2009 서울뉴미디어페스티벌,,"180,000",0.0%,"180,000",36,36,1,6,기타,기타,,,,기타,,
1258,2009년 4월-월례비행,,"176,500",0.0%,"176,500",36,36,1,1,한국,한국,,,,다큐멘터리,,
1258,메종 드 히미코,2006-01-26,"180,000",0.0%,"586,066,000",36,"89,092",1,1,일본,일본,아스믹에이스엔터테인먼트,스폰지,15세관람가,드라마,이누도 잇신,"시바사키 코우,오다기리 조"
1258,스페인 영화제: 카를로스 사우라 특별전,2008-12-16,"233,000",0.0%,"9,452,000",36,"1,715",1,9,스페인,스페인,,,,기타,,
1258,오페라 자바,,"200,000",0.0%,"200,000",36,36,1,2,인도네시아,"인도네시아,오스트리아",,,,뮤지컬,가린 누그로호,"아티카 사리 데비,에코 수프리얀토"
1263,굽이도는 증기선,2010-11-30,"176,000",0.0%,"176,000",35,35,1,2,미국,미국,,,,,,
1263,나각소나타,,"210,000",0.0%,"210,000",35,35,1,2,한국,한국,,,,다큐멘터리,김지영,
1265,나의 아름다운 세탁소,1996-06-15,"234,000",0.0%,"234,000",34,34,1,1,영국,영국,채널4필름,,연소자관람불가,드라마,스티븐 프리어스,"다니엘 데이 루이스,셜리 앤 필드"
1265,산쇼다유,,"222,000",0.0%,"222,000",34,34,1,9,일본,일본,,,,드라마,미조구치 겐지,"다나카 키누요,하나야기 요시아키"
1265,서바이브 스타일 5+,,"184,000",0.0%,"184,000",34,34,2,9,일본,일본,,,,코미디,세키구치 겐,"아베 히로시,아사노 타다노부,하시모토 레이카"
1265,소피의 연애 매뉴얼+웃찾사,,"442,000",0.0%,"442,000",34,34,1,1,기타,기타,,,,코미디,,
1265,타폴로고,,"68,000",0.0%,"68,000",34,34,1,2,스페인,"스페인,남아프리카공화국",,,,다큐멘터리,"가브리엘라 구티에레즈 데와르,샐리 구티에레즈 데와르",
1265,패밀리(1),,"90,000",0.0%,"90,000",34,34,1,2,기타,기타,,,전체관람가,애니메이션,,
1271,레지던트 이블: 디제너레이션,,"233,000",0.0%,"233,000",33,33,1,7,일본,일본,,,청소년관람불가,애니메이션,카미야 마코토,"앨리슨 코트,로라 베일리"
1271,몽골리안 핑퐁,2006-09-21,"198,500",0.0%,"1,789,500",33,402,1,4,중국,중국,,CJ ENM,전체관람가,"코미디,드라마",닝 하오,"후리차빌리케,겔리반,다와"
1271,벽을 따라서,,"109,000",0.0%,"109,000",33,33,1,2,벨기에,벨기에,,,,다큐멘터리,패트릭 쟝,
1271,인디다큐페스티발2010-아시아의 초점,,"155,000",0.0%,"155,000",33,33,1,5,기타,기타,,,,다큐멘터리,,
1271,임팩트(6),,"98,000",0.0%,"98,000",33,33,1,2,기타,기타,,,15세이상관람가,,,
1271,축구다큐특별전,,"229,000",0.0%,"229,000",33,33,1,16,기타,기타,,,,다큐멘터리,,
1277,2010년 10월 단편 상상극장 - 대단한 단편영화제 수상작 모음,,"222,800",0.0%,"222,800",32,32,1,4,한국,한국,,,,기타,,
1277,가장 달콤한 소리,,"222,000",0.0%,"222,000",32,32,1,2,미국,미국,,,,다큐멘터리,앨런 벌리너,앨런 벌리너
1277,나의 불행에는 이유가 있다,2010-11-25,"199,500",0.0%,"199,500",32,32,2,20,한국,한국,MBIAS필름,"시네마루,위드시네마",15세이상관람가,드라마,한상민,"배제기,김예린,정재식,김록경,윤호성,박현경,김고운,김영철,박성현"
1277,영화사 1부,2008-08-22,"222,000",0.0%,"1,448,000",32,231,1,3,프랑스,프랑스,,,,다큐멘터리,,
1277,콘스탄틴 브론짓 마스터 클래스,,"320,000",0.0%,"320,000",32,32,1,1,러시아,러시아,,,,기타,,
1277,휴먼 퀘스천,,"214,000",0.0%,"214,000",32,32,1,3,프랑스,프랑스,,,,드라마,니콜라스 클로츠,"마티유 아말릭,미쉘 롱스달"
1283,2010년 3월 단편상상극장,,"184,000",0.0%,"184,000",31,31,1,4,한국,한국,,,,기타,,
1283,영화사 2부,2008-08-22,"207,000",0.0%,"1,283,000",31,207,1,3,프랑스,프랑스,,,,다큐멘터리,,
1283,재앙 그 후,,"62,000",0.0%,"62,000",31,31,1,2,중국,중국,,,,다큐멘터리,서숭복,
1283,토도 토도 테로스,,"162,000",0.0%,"162,000",31,31,1,2,필리핀,필리핀,,,,드라마,존 토레스,
1287,가족의 이름으로,,"60,000",0.0%,"60,000",30,30,1,2,캐나다,캐나다,,,,다큐멘터리,셸리 세이웰,
1287,다른 반쪽,,"168,000",0.0%,"168,000",30,30,1,2,중국,중국,,,,드라마,잉량,
1287,실물보다 큰,2010-11-28,"153,000",0.0%,"153,000",30,30,1,1,미국,미국,,,,기타,,
1287,원티드,2008-06-26,"153,000",0.0%,"19,249,398,000",30,"2,858,750",2,12,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"스릴러,액션",티무르 베크맘베토브,"제임스 맥어보이,안젤리나 졸리,모건 프리먼"
1287,전염가,2010-08-12,"165,000",0.0%,"165,000",30,30,1,2,일본,일본,"덴센 유타 필름,쇼치쿠 에이조 컴퍼니",주식회사 마운틴픽쳐스,15세이상관람가,공포(호러),하라다 마사토,"오오시마 유코,마츠다 류헤이,이세야 유스케"
1292,2009년 10월 단편 상상극장-시대유감,,"174,000",0.0%,"174,000",29,29,1,4,한국,한국,,,,기타,,
1292,2009년 11월 단편 상상극장-이야기 쓰는 남자와 지우는 여자,,"171,000",0.0%,"171,000",29,29,1,4,한국,한국,,,,기타,,
1292,2009년 5월 금요단편극장-여麗 배우 열전,,"139,000",0.0%,"139,000",29,29,1,1,한국,한국,,,,기타,,
1292,2009년 8월독립애니메이션 상영회,,"130,000",0.0%,"130,000",29,29,1,1,한국,한국,,,,기타,,
1292,나의 앙투안,,"58,000",0.0%,"58,000",29,29,1,2,캐나다,캐나다,,,,다큐멘터리,로라 바리,
1292,빨간모자의 진실,2006-04-06,"145,000",0.0%,"5,753,533,100",29,"952,793",1,4,미국,미국,더 웨인스테인 컴퍼니,(주)쇼박스,전체관람가,"애니메이션,코미디","코리 에드워즈,토드 에드워즈,토니 리치","앤 해서웨이,글렌 클로즈,임하룡,노홍철,강혜정,김수미"
1292,사랑스러운 맥시모 올리베로스,,"150,000",0.0%,"150,000",29,29,1,2,필리핀,필리핀,,,,"코미디,드라마",아우라에우스 솔리토,나단 로페즈
1292,사랑은 100℃,,"87,000",0.0%,"87,000",29,29,1,2,한국,한국,,,,"드라마,멜로/로맨스",김조광수,"곽재원,김리후,윤세현"
1292,옛날 옛적 서부에서,2008-07-11,"172,000",0.0%,"5,628,000",29,995,1,2,미국,"미국,이탈리아",,,,서부극(웨스턴),세르지오 레오네,"헨리 폰다,클라우디아 카르디날레,제이슨 로바즈,찰스 브론슨"
1292,지붕 위의 바이올린,1974-07-17,"160,000",0.0%,"160,000",29,29,1,1,미국,미국,,,12세이상관람가,"뮤지컬,가족,드라마",노만 주이슨,"토폴,노마 크레인"
1292,크리스마스 이야기,,"200,000",0.0%,"200,000",29,29,1,1,프랑스,프랑스,,,,드라마,아르노 데스플레생,"까뜨린느 드뇌브,장 폴 루시욜"
