,영화명,개봉일,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,배급사,등급,장르,감독,배우
1019,아내의교환섹스,2019-07-19,5000,5000,1,1,1,1,한국,,[국내] 청소년 관람불가,멜로/로맨스,천성준,"윤재,민정,해일"
1020,아내의유혹-무삭제,2020-01-08,5000,5000,1,1,1,1,한국,,,,천성준,
1021,애원하는 유부녀,2020-06-05,5000,5000,1,1,1,1,한국,(주)케이피에이기획,청소년관람불가,멜로/로맨스,천성준,"한석봉,민도윤"
1022,애원하는 유부녀 무삭제,2020-11-04,5000,5000,1,1,1,1,한국,(주)케이피에이기획,청소년관람불가,멜로/로맨스,천성준,"한석봉,민도윤"
1023,여대생 출장맛사지 무삭제판,2019-10-24,5000,5000,1,1,1,1,한국,,,,천성준,
1024,여대생들의은밀한아르바이트-무삭제,2019-07-26,5000,5000,1,1,1,1,한국,,,,천성준,
1025,여대생출장맛사지,2019-08-09,5000,5000,1,1,1,1,한국,,[국내] 청소년 관람불가,멜로/로맨스,천성준,
1026,옆집누나의맛,2019-12-27,5000,5000,1,1,1,1,한국,,[국내] 청소년 관람불가,멜로/로맨스,천성준,"김새봄,이여름,박상우"
1027,옆집누나의맛-무삭제,2020-03-12,5000,5000,1,1,1,1,한국,에이원 미디어,청소년관람불가,멜로/로맨스,천성준,김해일
1028,오피스텔-잘 하는 애들로 무삭제판,2019-09-26,5000,5000,1,1,1,1,한국,,,,천성준,
1029,자매의교환섹스2,2020-09-04,5000,5000,1,1,1,1,한국,에이원 미디어,청소년관람불가,멜로/로맨스,천성준,민도윤
1030,잘주는 누나들,2019-05-17,5000,5000,1,1,1,1,한국,,[국내] 청소년 관람불가,멜로/로맨스,천성준,"민정,윤재"
1031,잘주는 누나들 무삭제판,2019-09-20,5000,5000,1,1,1,1,한국,,,,천성준,
1032,채팅앱-누나의맛,2019-11-22,5000,5000,1,1,1,1,한국,,[국내] 청소년 관람불가,멜로/로맨스,천성준,
1033,채팅앱-누나의맛-무삭제,2020-01-31,5000,5000,1,1,1,1,한국,에이원 미디어,청소년관람불가,멜로/로맨스,천성준,"김수지,배유정"
1034,흐느끼는 숙모,2020-07-10,5000,5000,1,1,1,1,한국,(주)케이피에이기획,청소년관람불가,멜로/로맨스,천성준,"민도윤,한석봉"
1035,아내의유혹,2019-10-25,644000,644000,111,111,20,21,한국,,[국내] 청소년 관람불가,멜로/로맨스,천성준,
1036,여대생들의은밀한아르바이트,2019-05-07,657000,657000,119,119,20,20,한국,,[국내] 청소년 관람불가,멜로/로맨스,천성준,"유설영,세희,상두"
1037,오피스텔-잘하는애들로,2019-06-07,663000,663000,122,122,20,20,한국,,[국내] 청소년 관람불가,멜로/로맨스,천성준,
1038,네거리,,149000,149000,23,23,1,9,중국,,,,천시링,
1039,한경직,2012-09-13,108000,107761500,54,18372,1,4,한국,주식회사 마운틴픽쳐스,전체관람가,다큐멘터리,천정훈,"정애리,이동욱"
1040,제국의 국경 II - 웨스턴 엔터프라이즈 주식회사,,2500,2500,1,1,1,1,대만,,,다큐멘터리,천제런,
1041,청설,2010-06-17,948000,182369000,109,23618,4,10,대만,"오드,(주)스폰지이엔티",전체관람가,드라마,청펀펀,"펑위옌,진의함,첸옌시"
1042,고스트스,,11398,11398,51,51,1,2,프랑스,,,프랑스,체에르체에르,
1043,피아노 연주,,30348,30348,57,57,1,4,대만,,,애니메이션,첸 이 시엔,
1044,패왕별희,1993-12-24,187000,187000,27,27,1,7,홍콩,,,,첸 카이거,
1045,황토지,,265000,265000,52,52,1,3,중국,,,드라마,첸 카이거,"왕학기,유강,담탁"
1046,투게더,2003-03-14,0,563000,0,92,1,2,중국,(주)씨네월드,전체관람가,드라마,첸 카이거,페이치 류
1047,수색,,0,1288000,0,146,1,2,중국,,,드라마,첸 카이거,"고원원,야오천,조우정"
1048,현위의 인생,1992-09-05,1332000,1332000,208,208,1,45,중국,,[국내] 15세 관람가,드라마,첸 카이거,"종유언 리우,황뢰,허청"
1049,천하영웅,2013-02-07,2541000,2541000,249,249,4,24,중국,(주)팝파트너스,15세이상관람가,액션,첸 카이거,"갈우,왕학기,황효명,판빙빙"
1050,요묘전: 레전드 오브 더 데몬 캣,2018-08-30,2410000,2410000,302,302,6,55,중국,노바엔터테인먼트,12세이상관람가,미스터리,첸 카이거,"소메타니 쇼타,장우기"
1051,매란방,2009-04-16,0,275367000,0,42723,1,2,중국,에스케이텔레콤(주),12세이상관람가,드라마,첸 카이거,"여명,장쯔이"
1052,패왕별희 디 오리지널,2017-03-30,926248060,935566460,102205,103290,409,11661,중국,"(주)제이앤씨미디어그룹,(주)드림팩트엔터테인먼트",15세이상관람가,드라마,첸 카이거,"장국영,공리,장풍의"
1053,미완성생활사,,12000,12000,3,3,1,1,중국,,,중국,총 펑,
1054,내 아들의 여자,2017-06-23,5000,5000,1,1,1,1,한국,(주)영화사가을,청소년관람불가,멜로/로맨스,최강호,하즈키 노조미
1055,새엄마 : 나의 섹스 교사,2017-06-01,5000,5000,1,1,1,1,한국,,[국내] 청소년 관람불가,멜로/로맨스,최강호,
1056,새엄마와 그녀의 여동생,2017-06-01,5000,5000,1,1,1,1,한국,,[국내] 청소년 관람불가,멜로/로맨스,최강호,
1057,엄마 친구 : 여자를 배우다,2017-06-01,5000,5000,1,1,1,1,한국,,[국내] 청소년 관람불가,멜로/로맨스,최강호,
1058,예쁜 형수,2017-06-01,5000,5000,1,1,1,1,한국,,[국내] 청소년 관람불가,멜로/로맨스,최강호,
1059,음란한 형제 : 형수와 처제,2017-06-23,5000,5000,1,1,1,1,한국,(주)영화사가을,청소년관람불가,멜로/로맨스,최강호,아야나 리나
1060,정사 : 내 친구의 애인,2017-06-01,5000,5000,1,1,1,1,한국,,[국내] 청소년 관람불가,멜로/로맨스,최강호,
1061,회사 스와핑 : 사장과 여직원들,2017-06-01,5000,5000,1,1,1,1,한국,,[국내] 청소년 관람불가,멜로/로맨스,최강호,
1062,내 아들의 여자 무삭제판,2017-07-25,6000,6000,1,1,1,1,한국,(주)영화사가을,청소년관람불가,멜로/로맨스,최강호,하즈키 노조미
1063,새엄마 : 나의 섹스 교사 무삭제판,2017-07-20,6000,6000,1,1,1,1,한국,,,,최강호,
1064,새엄마와 그녀의 여동생 무삭제판,2017-09-07,6000,6000,1,1,1,1,한국,(주)영화사가을,청소년관람불가,멜로/로맨스,최강호,하야세 아리스
1065,새엄마의 섹스 교육,2017-08-17,6000,6000,1,1,1,1,한국,,[국내] 청소년 관람불가,멜로/로맨스,최강호,무로
1066,새엄마의 섹스 교육 무삭제판,2018-01-09,6000,6000,1,1,1,1,한국,,[국내] 청소년 관람불가,멜로/로맨스,최강호,무로
1067,스와핑 : 형의 여자,2017-08-17,6000,6000,1,1,1,1,한국,(주)영화사가을,청소년관람불가,멜로/로맨스,최강호,하즈키 노조미
1068,스와핑 : 형의 여자 무삭제판,2018-01-09,6000,6000,1,1,1,1,한국,(주)영화사가을,,멜로/로맨스,최강호,하야마 미쿠
1069,엄마 친구 : 그녀의 섹스고백,2017-09-07,6000,6000,1,1,1,1,한국,,[국내] 청소년 관람불가,멜로/로맨스,최강호,
1070,엄마 친구 : 그녀의 섹스고백 무삭제판,2018-01-09,6000,6000,1,1,1,1,한국,,[국내] 청소년 관람불가,멜로/로맨스,최강호,
1071,엄마 친구 : 여자를 배우다 무삭제판,2017-07-20,6000,6000,1,1,1,1,한국,,,,최강호,
1072,엄마 친구의 섹스,2017-08-17,6000,6000,1,1,1,1,한국,,[국내] 청소년 관람불가,멜로/로맨스,최강호,
1073,엄마친구의 섹스 무삭제판,2018-01-11,6000,6000,1,1,1,1,한국,,,,최강호,
1074,예쁜 형수 무삭제판,2017-07-27,6000,6000,1,1,1,1,한국,,,,최강호,
1075,음란한 형제 : 형수와 처제 무삭제판,2017-07-25,6000,6000,1,1,1,1,한국,(주)영화사가을,청소년관람불가,멜로/로맨스,최강호,아야나 리나
1076,정사 : 내 친구의 애인 무삭제판,2017-07-27,6000,6000,1,1,1,1,한국,,,,최강호,
1077,직장 스와핑 : 예쁜 여직원들,2017-08-17,6000,6000,1,1,1,1,한국,(주)영화사가을,청소년관람불가,멜로/로맨스,최강호,미즈미 사키
1078,직장 스와핑 : 예쁜 여직원들 무삭제판,2018-01-09,6000,6000,1,1,1,1,한국,,[국내] 청소년 관람불가,멜로/로맨스,최강호,"미즈미 사키,아오이 유우타"
1079,착한 처형 : 아내를 대신하다,2017-08-17,6000,6000,1,1,1,1,한국,,[국내] 청소년 관람불가,멜로/로맨스,최강호,
1080,착한 처형 : 아내를 대신하다 무삭제판,2018-03-07,6000,6000,1,1,1,1,한국,,[국내] 청소년 관람불가,멜로/로맨스,최강호,
1081,회사 스와핑 : 사장과 여직원들 무삭제판,2017-07-27,6000,6000,1,1,1,1,한국,,,,최강호,
1082,남색골두,,65000,65000,13,13,1,2,중국,,,드라마,최건,"조유량,니홍지에"
1083,고녀석 맛나겠다2 : 함께라서 행복해,2015-07-29,985000,387107000,183,56105,1,22,한국,(주)리틀빅픽쳐스,전체관람가,애니메이션,"최경석,노나카 카즈미","엄상현,시영준,안장혁,정주원,안효민,이경태,이경태"
1084,애와 사,,420000,420000,210,210,1,4,한국,,,한국,최경옥,"강신성일,문희,최경옥"
1085,눈물의 여인,,1042000,2204000,521,1102,1,11,한국,,,한국,최경옥,"남진,김지수,조영일"
1086,고양이 소녀,2013-11-28,8000,8000,1,1,1,1,한국,골든타이드픽처스(주),청소년관람불가,멜로/로맨스,최경진,"이수완,히로사와 소우,신유주,임태상,심휘,백재호,이규형"
1087,사랑에도 저작권이 있나요?,2015-05-21,8000,8000,1,1,1,1,한국,골든타이드픽처스(주),청소년관람불가,코미디,최경진,"최재환,왕빛나,백재호,김미지,김기연,이규형,박명신,권범택,지찬"
1088,스플릿,2016-11-09,0,1807745243,0,758195,1,2,한국,오퍼스픽쳐스(유),15세이상관람가,드라마,최국희,"유지태,이정현,이다윗,정성화,김지은,김태훈,신민수,윤수현,이정주,이지수,조선묵,조수정,최승,정종열"
1089,국가부도의 날,2018-11-28,47453700,828544765,7281,3755233,27,273,한국,(주)씨제이이엔엠,12세이상관람가,드라마,최국희,"김혜수,유아인,허준호,조우진,뱅상 카셀,이원희,이은주,손민석,손영진,이하윤,김진구,박경관,박재민,박재영,박정민,권훈,김기현,염혜란,최준영,조한철,한창현,엄효섭,장성범,동하,박진주,이양희,손성찬,전배수,백도겸,박경찬,정종열,양말복,한이진,김민상"
1090,그림자 먹는 개,2018-06-28,154000,258000,72,89,1,61,한국,영화사 마농(주),청소년관람불가,드라마,최나니,"서갑숙,김남오,방중현,민경진,김경은,김수현,김형주,박준헌,이영태,김현철"
1091,낭만파 남편의 편지,2013-09-12,7654000,7664000,1130,1132,9,201,한국,(주)퍼스트런,청소년관람불가,드라마,최낙권,"김재만,신소현,임성철,정우정,최석용,최천웅,오선아,최재호"
1092,붉은 바캉스 검은 웨딩 2,2013-11-28,10500000,10500000,5100,5100,20,74,한국,(주)팝파트너스,청소년관람불가,스릴러,최낙권,"김재록,문지영,유안"
1093,아들에게 가는 길,2017-11-30,44459500,45199500,6674,6822,46,495,한국,"(주)에스와이코마드,글뫼 주식회사",전체관람가,가족,최낙권,"김은주,서성광,이로운,이승호,홍진아,곽나연"
1094,하나식당,2018-11-22,21398450,21398450,2505,2505,40,282,한국,(주)영화사오원,12세이상관람가,드라마,최낙희,"최정원,나혜미,오승현,유현"
1095,범죄의 재구성,2004-04-15,5243800,1843775204,938,943241,25,106,한국,(주)쇼박스,18세관람가,스릴러,최동훈,"김윤석,박신양,주진모,염정아,이기철,백윤식,이문식,천호진,박원상,김상호,성소원,송현정,한지선,서종해,김선태,이호원,박세환,오형진,이경헌,이인성,이현정,임하룡,정석원,윤다경,조희봉,김기천,손병욱"
1096,타짜,2006-09-28,1150800,1822879132,156,5685715,1,2,한국,CJ ENM,18세관람가,드라마,최동훈,"조승우,김혜수,백윤식,유해진,김응수,김상호,김윤석,주진모,이수경,김정난,조상건,서동수,백도빈,조상원,김의성,서종해,차지은,이석원,윤준호,최영준,오호진,김민경,김진묵,김정현,최재섭,허영만,오정세,김광규,장준녕,최종률,장원영,박명신,박수영,권태원,정인기,김자영"
1097,전우치,2009-12-23,624200,1143734240,105,6065474,1,1,한국,CJ ENM,12세이상관람가,액션,최동훈,"강동원,임수정,김윤석,유해진,염정아,김시권,주진모,김효진,강동균,정혜란,손선영,송진영,김혜지,신수현,박용범,박민규,조운,박지희,안성진,노남석,한연호,김고은,김규연,고준영,박남희,윤대원,이석원,이성두,정영훈,정우철,박연수,오준석,정지인,이우희,이대로,이철희,송영창,이미도,김서현,최진호,조상건,장준녕,최우리,김상호,이용녀,선우선,공정환,박성훈,박수영,권태원,정인기,김기범,최교식,김기천,조운,김현식"
1098,암살,2015-07-22,1338000,-315722027,166,12706829,1,2,한국,(주)쇼박스,15세이상관람가,액션,최동훈,"전지현,이정재,하정우,오달수,조진웅,이경영,최덕문,김의성,박병은,김홍파,강용빈,홍성지,지동주,장현석,장용현,김민지,김승찬,안태랑,김예은,김정석,김정호,김지원,박상민,박정환,조승우,김해숙,진경,박소은,김인우,심희섭,김태준,차지원,강영묵,정기섭,금새록,원현준,안민영,허지원,곽자형,허정도,유정호,정인겸,김서원,김준우"
1099,도둑들,2012-07-25,5237200,-816792812,858,12984699,31,77,한국,(주)쇼박스,15세이상관람가,액션,최동훈,"김윤석,김혜수,이정재,전지현,임달화,김해숙,오달수,김수현,이심결,증국상,서영주,장동,장현문,정윤헌,조상원,한규석,홍원기,김영민,최덕문,최진호,장준녕,예수정,김영웅,이은채,손병욱,이동진"
1100,혼자있는 시간,,166620,166620,155,155,1,8,한국,,,드라마,최린,"정현,정경화,정순원"
1101,피어린 구월산,,18000,18000,3,3,1,1,한국,,,한국,최무룡,"신영균,김지미,장동휘"
1102,섹스가 다이어트에 미치는 영향,2016-12-12,270000,270000,54,54,1,1,한국,(주)로드하우스,청소년관람불가,멜로/로맨스,최무연,최지웅
1103,청불학원,2017-03-14,270000,270000,54,54,1,1,한국,(주)로드하우스,청소년관람불가,멜로/로맨스,최무연,유지원
1104,섹스가 다이어트에 미치는 영향: 무삭제 확장판,2016-12-15,807000,807000,159,159,20,20,한국,,,,최무연,
1105,침대렐라,2016-09-22,910000,910000,168,168,20,20,한국,노바엔터테인먼트,청소년관람불가,멜로/로맨스,최무연,"박주빈,이채담,배유리"
1106,붉은 비키니 무삭제판,2017-08-21,1853000,1853000,360,360,20,21,한국,,,,최무연,
1107,청불학원: 무삭제판,2017-04-10,2353000,2353000,465,465,20,22,한국,,,,최무연,
1108,놈에게 복수하는 법,,20000,20000,8,8,1,1,한국,,,한국,"최미경,아오리",아오리
1109,여교사 : 제자와의 사랑 무삭제,2018-11-16,6000,6000,1,1,1,1,한국,,,,최민,
1110,여친엄마 2 무삭제,2018-11-08,6000,6000,1,1,1,1,한국,(주)영화사가을,청소년관람불가,멜로/로맨스,최민,이채담
1111,정사 : 처제의 사랑 무삭제편,2018-11-08,6000,6000,1,1,1,1,한국,(주)영화사가을,청소년관람불가,멜로/로맨스,최민,"이채담,도모세"
1112,여친엄마 2,2018-08-30,465000,465000,69,69,19,20,한국,(주)영화사가을,청소년관람불가,멜로/로맨스,최민,"이채담,이수민,이준혁"
1113,정사 : 처제의 사랑,2018-07-26,465000,465000,69,69,20,20,한국,(주)영화사가을,청소년관람불가,멜로/로맨스,최민,"이채담,도모세,김지연"
1114,여교사 : 제자와의 사랑,2018-08-02,471000,471000,72,72,20,20,한국,(주)영화사가을,청소년관람불가,멜로/로맨스,최민,"이채담,김지연"
1115,데릴사위 : 젊은 장모를 탐하다,2020-01-06,6000,6000,1,1,1,1,한국,,[국내] 청소년 관람불가,에로,최민현,
1116,동거 : 아내의 친구,2020-04-29,6000,6000,1,1,1,1,한국,,[국내] 청소년 관람불가,에로,최민현,
1117,맛있는 스와핑 : 두자매,2020-02-11,6000,6000,1,1,1,1,한국,,[국내] 청소년 관람불가,에로,최민현,
1118,맛있는 스와핑 : 두자매 무삭제,2020-04-09,6000,6000,1,1,1,1,한국,,,,최민현,
1119,밀회 : 동생 아내,2019-12-24,6000,6000,1,1,1,1,한국,,[국내] 청소년 관람불가,에로,최민현,
1120,밀회 : 동생 아내 무삭제,2020-03-06,6000,6000,1,1,1,1,한국,,,,최민현,
1121,비뇨기과 여의사들 2 무삭제,2020-07-16,6000,6000,1,1,1,1,한국,,,,최민현,
1122,사랑해요 장모님,2019-12-31,6000,6000,1,1,1,1,한국,,[국내] 청소년 관람불가,에로,최민현,
