,영화명,개봉일,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,배급사,등급,장르,감독,배우
18773,용순,2017-06-08,98439200,98439200,13411,13411,126,2566,한국,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,드라마,신준,"이수경,최덕문,박근록,김동영,장햇살,최여진,김한나,박운아,박지연,유리,윤혜인,윤혜인,최은화,이수정,이예진,이나라,김영재,김응수,박지연,김자영,한사명,나애진"
25364,비스티걸스 감독판,2018-04-25,1000,1000,1,1,1,1,한국,(주)마고필름,청소년관람불가,드라마,신진우,"고은아,유소영,김서지"
20097,비스티걸스,2017-07-13,2833000,2833000,488,488,20,69,한국,(주)마고필름,청소년관람불가,드라마,신진우,"고은아,유소영,김서지,박정선,신민철,안유미,이경민,이민지,이승훈,박지은"
10297,꼬마버스 타요 시즌2 : 선생님이 된 가니,,6435,6435,9,9,1,2,한국,,,애니메이션,신창환,
9653,꼬마버스 타요 시즌1 : 내가 더 힘들어,,20000,20000,20,20,1,2,한국,,,애니메이션,신창환,
1555,뽀로로,,519000,519000,173,173,1,1,한국,,전체관람가,애니메이션,신창환,
686,멋진 인생,2011-06-09,23575200,23575200,3089,3089,17,419,한국,(주)영화사 조제,12세이상관람가,드라마,신춘수,"오세정,이창용,이석준,정성화,허서형,신춘수,박정욱,심상무,최혜진,변희석,김봉환,김영지,김우형"
28891,"구름의 저편, 약속의 장소",2017-02-28,2316000,35852400,311,4894,1,16,일본,(주)삼지애니메이션,12세이상관람가,애니메이션,신카이 마코토,"하기와라 마사토,난리 유카,요시오카 히데타카"
28468,초속5센티미터,2007-06-21,4616500,265138742,600,44094,1,22,일본,"대원디지털엔터테인먼트,(주)팝엔터테인먼트",전체관람가,애니메이션,신카이 마코토,미즈하시 켄지
28777,별을 쫓는 아이,2011-08-25,2439500,448558392,367,64157,1,14,일본,"(주)박수엔터테인먼트,에이원엔터테인먼트",전체관람가,애니메이션,신카이 마코토,
27452,언어의 정원,2013-08-14,31979500,505051423,6050,76097,132,1525,일본,(주)팝엔터테인먼트,12세이상관람가,애니메이션,신카이 마코토,"이리노 미유,하나자와 카나,히라노 후미"
26848,날씨의 아이,2019-10-30,1563277294,1563277294,714844,714844,716,34723,일본,"(주)미디어캐슬,워터홀컴퍼니(주)",15세이상관람가,애니메이션,신카이 마코토,"다이고 코타로,모리 나나,오구리 슌,심규혁,최한,강은애,김서영"
27158,너의 이름은.,2017-01-04,173191530,-17441286,21898,3734495,77,2299,일본,메가박스중앙(주)플러스엠,12세이상관람가,애니메이션,신카이 마코토,"카미키 류노스케,카미시라이시 모네,나가사와 마사미,이치하라 에수코,유키 아오이,시마자키 노부나가,이시카와 카이토,타니 카논"
14147,바운티 헌터스: 현상금사냥꾼,,903000,903000,129,129,1,1,중국,,12세이상관람가,액션,신태라,"이민호,전운종"
74,차형사,2012-05-30,1162620704,1162620704,1346754,1346754,433,39152,한국,(주)씨제이이엔엠,15세이상관람가,코미디,신태라,"강지환,성유리,이수혁,김영광,신민철,손현우,윤봉길,이태형,이한샘,신정근,박정학,이희준,라미란,최진규,한대희,허명행,이예지,윤선영,이대수,박보검,주영호,최영민,미람,김우빈,이은채,손병욱,최윤슬"
28666,늙은 부부이야기: 스테이지 무비,2020-08-19,4396500,4396500,432,432,16,84,한국,예술의전당,12세이상관람가,공연,신태연,
20669,피치걸,,1840500,1840500,226,226,4,14,일본,(주)엔케이컨텐츠,15세이상관람가,드라마,신토쿠 코지,야마모토 미즈키
11427,헬머니,2015-03-05,-171970324,-171970324,523871,523871,422,24870,한국,(주)넥스트엔터테인먼트월드(NEW),청소년관람불가,코미디,신한솔,"김수미,정만식,김정태,이태란,홍성덕,박승찬,이형빈,강경탁,임재수,박은영,박지영,박혜진,정진혁,채승훈,선현철,손재영,김달선,유병선,유용욱,윤수진,이강철,이규섭,김홍파,한진원,이성민,이승준,이영은,이은미,김지훈,김원해,이승천,박준금,정혜선,김영옥,길해연,지대한,조영진,장원영,권병길,박충선,김정영,이정은,정이랑,곽자형,박혁민"
28067,청춘빌라 살인사건,2020-01-02,7332500,7332500,1171,1171,6,82,한국,(주)미로스페이스,15세이상관람가,코미디,신해강,"김영호,김정팔,윤봉길,강한샘,김태정,백인호,정현호,이승현,박상훈,박찬국,최원"
5568,소명 하늘의 별,2013-03-21,75082000,75082000,11666,11666,33,627,한국,(주)에스피엠,12세이상관람가,다큐멘터리,신현원,"송채환,조태환,오순옥,조하은,조예은"
6855,소명 2-모겐족의 월드컵,2010-04-01,2877000,200380000,411,29668,2,2,한국,(주)에스피엠,전체관람가,다큐멘터리,신현원,"김성주,강성민,장미연,강진주"
7191,소명 3 : 히말라야의 슈바이처,2011-04-07,1408000,215739500,239,31835,1,2,한국,(주)에스피엠,전체관람가,다큐멘터리,신현원,"신애라,최화순,강원희"
14208,소명,2009-04-02,768000,613151500,121,97529,1,2,한국,(주)영화사구안,전체관람가,다큐멘터리,신현원,"강명관,심순주"
16394,누나 친구 무삭제판,2016-05-17,100000,100000,10,10,1,1,한국,(주)영화사 사계절,청소년관람불가,멜로/로맨스,신현철,"정서윤,김유강"
13458,누나 친구,2016-01-21,1545000,1545000,273,273,21,30,한국,(주)영화사 사계절,청소년관람불가,멜로/로맨스,신현철,"정서윤,김유강,박초현,손지훈,허종우"
7124,그레코로만,,228822,228822,264,264,2,5,한국,한국예술종합학교 미디어콘텐츠센터,,드라마,신현탁,최주봉
8629,러브멘토,2014-04-17,270000,270000,54,54,1,1,한국,(주)나우콘텐츠,청소년관람불가,멜로/로맨스,신혜성,"유재근,서리슬"
2381,스팟걸-교수와 여제자,2012-08-02,400000,400000,75,75,1,1,한국,(유)조이앤컨텐츠그룹,청소년관람불가,드라마,신혜성,김한규
6286,댄서김의 은밀한 교수법,2013-10-02,3112000,3112000,1556,1556,1,14,한국,(주)베드픽쳐스,청소년관람불가,미스터리,신혜성,"김기수,이종서"
32257,언니는 섹스티쳐,2020-09-18,23000,23000,12,12,9,12,한국,(주)케이알씨지,청소년관람불가,멜로/로맨스,신효성,
31797,방콕 어린형수,2020-06-05,60000,60000,20,20,20,20,한국,(주)케이알씨지,청소년관람불가,성인물(에로),신효성,
31837,싸와디캅 원정섹스,2020-06-12,60000,60000,20,20,19,20,한국,(주)케이알씨지,청소년관람불가,성인물(에로),신효성,
31838,싸와디캅 원정섹스2,2020-06-19,60000,60000,20,20,17,20,한국,(주)케이알씨지,청소년관람불가,성인물(에로),신효성,
31787,맛있는 섹스 그리고 언니들,2020-06-26,80000,80000,20,20,19,20,한국,(주)케이알씨지,청소년관람불가,성인물(에로),신효성,
31706,옆방에 일본여자가 싼다,2020-07-03,61000,61000,21,21,20,20,한국,(주)케이알씨지,청소년관람불가,성인물(에로),신효성,
30228,그녀와의 스와핑,2020-05-20,355000,355000,79,79,19,20,한국,(주)케이알씨지,청소년관람불가,성인물(에로),신효성,
7764,우는 여자,,292500,292500,117,117,1,2,한국,,,다큐멘터리,신효진,
16228,남아있는 나날,,50000,50000,14,14,1,3,벨기에,,,다큐멘터리,실뱅 비글라이즌,
30262,벨빌의 세 쌍둥이,2016-10-27,643000,16831100,77,2149,1,5,프랑스,찬란,12세이상관람가,애니메이션,실뱅 쇼메,
24259,일루셔니스트,2011-06-16,54000,130353800,9,16884,1,2,프랑스,(주)에스와이코마드,전체관람가,애니메이션,실뱅 쇼메,"에디스 란킨,장-클로드 돈다"
27190,마담 프루스트의 비밀정원,2014-07-24,142219820,1272357962,18127,162376,34,862,프랑스,찬란,전체관람가,드라마,실뱅 쇼메,"귀욤 고익스,앤 르 니"
22788,람보 4 : 라스트 블러드,2008-02-28,150000,699104500,50,107979,1,1,미국,(주)스튜디오이쩜영,청소년관람불가,액션,실베스터 스탤론,"실베스터 스탤론,줄리 벤즈"
3570,익스펜더블,2010-08-19,159000,-1321584296,20,390458,1,11,미국,(주)싸이더스,청소년관람불가,스릴러,실베스터 스탤론,"실베스터 스탤론,제이슨 스타뎀,이연걸,돌프 룬드그렌,랜디 커투어,스티브 오스틴,테리 크루즈,미키 루크,브루스 윌리스"
24634,섹스돌,2017-02-08,5000,5000,2,2,1,2,프랑스,(주)컴퍼니엘,청소년관람불가,드라마,실비 베르헤드,"합시아 헤지,애쉬 스티미스트"
11038,베이지,,0,63063,0,92,1,2,독일,,,다큐멘터리,실비 홀바움,
8565,단절,,26800,26800,55,55,1,3,스페인,,,애니메이션,실비아 카르피조,
30987,빵과 튤립,,304000,304000,45,45,1,2,이탈리아,,,코미디,실비오 솔디니,"리시아 마그리에타,브루노 간츠,주세페 바티스톤"
886,사랑하고 싶은 시간,2010-12-02,8291000,41771500,1145,5718,5,117,이탈리아,(주)영화사 진진,청소년관람불가,드라마,실비오 솔디니,"알바 로르와처,피에르프란체스코 파비노,주세페 바티스톤,테레사 사포난젤로"
26685,작은 형,2016-11-30,0,11721500,0,1853,1,3,한국,파인스토리,15세이상관람가,드라마,심광진,"전석호,진용욱,민지아,이혁,박성근,김민지,김구민,김준희,김지혜,이지은,이창원,한결"
1745,왓빠이야기,,665000,665000,133,133,1,2,한국,,전체관람가,다큐멘터리,심민경,
10295,기념일,,22500,22500,9,9,1,1,한국,,,장르없음,심봉건,
10296,껍데기,,22500,22500,9,9,1,1,한국,,,미스터리,심봉건,"황보연,조우진,이정비"
14681,해무(海霧),2014-08-13,600000,-1177519369,75,1475582,1,1,한국,(주)넥스트엔터테인먼트월드(NEW),청소년관람불가,드라마,심성보,"김윤석,박유천,한예리,이희준,문성근,김상호,유승목,이승태,이재성,김기태,김태엽,김태엽,윤제문,조덕제,기주봉,정대용,권병길,예수정,염혜란,허성태,정인기,김영웅,백인권,정현국"
27586,어서오시게스트하우스,2020-08-13,32894670,32894670,3792,3792,58,527,한국,(주)리틀빅픽쳐스,15세이상관람가,드라마,심요한,"이학주,박선영,신민재,신재훈,김범진,김윤지,김주헌,임지형,김용재,문동혁,김진희,김민영,윤현정,윤혜성,장성우,주기운,김동민,차현석,이종현,변준범,이진혁,유준혁,김시원,김민준,김하민,우채성,신윤성,전정환,오자영,최광렬,서석준,김성국,최훈민,석혜린,서유진,박상기,박종현,조서진,홍선영,이동렬,김경윤,김원봉,박종인,박준호,연제광,조경호,홍성현,최지혜,김경수,이광용,이광용,허민행,진영찬,손종학,윤아름,곽성태,박상우,김기찬,송창훈,인혜숙,이승철"
27305,목격자-눈이 없는 아이,2020-01-29,29313900,29313900,11235,11235,43,326,중국,(주)드림팩트엔터테인먼트,15세이상관람가,공포(호러),심용,"홍수아,이아남,링옌"
32586,남자와 기생,,30000,30000,3,3,1,1,한국,,,코미디,심우섭,
6770,남자식모,,981000,981000,480,480,1,20,한국,,,코미디,심우섭,"구봉서,도금봉"
19233,리스펙트,2018-11-28,18974250,18974250,2279,2279,41,428,한국,커넥트픽쳐스(주),15세이상관람가,다큐멘터리,심재희,"더 콰이엇,도끼,딥플로우,MC 메타,빈지노,산이,스윙스,제리케이,제이제이케이,타이거 JK,팔로알토,허클베리피,김봉현,김봉현,산이"
31252,어둔 밤,2018-09-06,270000,12169300,35,1471,1,2,한국,(주)영화사오원,15세이상관람가,액션,심찬양,"송의성,이요셉,김상훈,오수경,김기훈,김보경,김상훈,김상훈,김예은,김예지,김은광,김은광,김주영,김진태,김진태,김진태,박성우,성유진,송의영,심정용,엄윤정,윤민석,이보영,장의선,조병훈,조병훈,최민주"
27553,다시 만난 날들,2020-09-24,38199780,38199780,4282,4282,105,910,한국,(주)영화사오원,12세이상관람가,뮤지컬,심찬양,"홍이삭,장하은"
51,라스트 갓파더,2010-12-29,1673397612,1332121816,1998059,2541603,547,38175,한국,CJ ENM,12세이상관람가,코미디,심형래,"심형래,마이클 리스폴리,하비 케이틀,제이슨 미웨스,조셀린 도나휴,안소희,우혜림"
27922,욕창,2020-07-02,12014580,12014580,1543,1543,17,295,한국,필름다빈,12세이상관람가,드라마,심혜정,"김종구,강애심,전국향,김도영,김재록,권미아,이재인,김주아,유용우,강말금,김정현,이상현,이기열,김용래,조병희,정기현,정승원,박준식,신민임,김해련,이영자,이은정,김홍빈,임승미,차경희,김용준,홍지석,이소연,김정호"
22207,최고수전: 전설의 살인마,2018-08-09,381000,381000,74,74,4,21,중국,(주)소나무픽쳐스,15세이상관람가,액션,심화신,
22127,무림수사전,2018-08-30,391000,391000,76,76,5,23,중국,(주)소나무픽쳐스,15세이상관람가,액션,심화신,
22131,삼국전쟁: 전쟁의 서막,2018-07-19,391000,391000,76,76,5,23,중국,(주)소나무픽쳐스,15세이상관람가,액션,심화신,
26581,바후루피야,,0,5000,0,1,1,1,인도,,,다큐멘터리,싯다르트 스리니바산,
8389,시보레 “조이”,,10620,10620,64,64,1,2,미국,,,애니메이션,싸이옵,
8405,트와이닝스 “자신을 찾는 여행”,,10620,10620,64,64,1,2,미국,,,애니메이션,싸이옵,
12519,코드네임 : 콜드워,2016-10-13,11813500,11813500,1570,1570,56,455,홍콩,"롯데쇼핑㈜롯데엔터테인먼트,(주)퍼스트런",15세이상관람가,범죄,"써니 럭,렁록만","곽부성,양가휘,주윤발,펑위옌,양채니"
5972,콜드 워,2013-09-05,18621500,18621500,3010,3010,18,168,홍콩,(주)앤드플러스미디어웍스,15세이상관람가,범죄,"써니 럭,렁록만","곽부성,양가휘,유덕화,펑위옌,리즈팅"
17580,우주 전쟁 : 지구대침공,2016-01-28,4000,4000,1,1,1,1,미국,(주)케이알씨지,12세이상관람가,액션,썬더 레빈,"아드리안 폴,리차드 그리에코"
24663,지오 쓰나미,2018-11-29,2000,2000,2,2,1,2,미국,(주)케이알씨지,15세이상관람가,액션,썬더 레빈,
5739,아메리칸 배틀쉽,2013-09-16,12054000,12054000,5452,5452,5,54,미국,(주)케이알씨지,15세이상관람가,액션,썬더 레빈,칼 웨더스
5151,퍼시 잭슨과 괴물의 바다,2013-09-12,-503617687,-503617687,519584,519584,409,17054,미국,이십세기폭스코리아(주),12세이상관람가,판타지,쏘어 프류덴탈,"로건 레먼,알렉산드리아 다다리오,브랜든 T. 잭슨"
16536,천명,,60000,60000,10,10,1,7,중국,,,드라마,쑨위,
23507,장난감,,181000,181000,29,29,1,9,중국,,,드라마,쑨위,
16367,강,,55000,55000,10,10,1,2,중국,,,드라마,쑹타이지아,
24592,강한 칼: 도도견혈,2018-12-09,2000,2000,2,2,1,2,중국,(주)케이알씨지,15세이상관람가,드라마,아감,
20631,유리 감옥,,1656000,1656000,232,232,1,3,스페인,,,드라마,아구스티 빌라롱가,
3187,보이지 않는 현,,93000,93000,31,31,1,1,헝가리,,전체관람가,다큐멘터리,아그네스 소스,
6194,해피엔딩 네버엔딩,2014-02-13,14295000,14295000,1796,1796,5,106,프랑스,(주)영화사 조제,12세이상관람가,코미디,아그네스 자우이,"아가사 보니처,아르띄르 뒤퐁,아그네스 자우이,장-피에르 바크리"
