,영화명,개봉일,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,배급사,등급,장르,감독,배우
5485,더 인터프리터,2020-11-06,6000,6000,1,1,1,1,프랑스,주식회사 플릭스코,12세이상관람가,드라마,마틴 술릭,"이리 멘젤,주자나 마우레리"
5486,마지막 버스,,22200,22200,89,89,1,2,슬로바키아,,,슬로바키아,"마틴 스노펙,이바나 라우치코바",
5487,택시 드라이버,1989-02-17,0,38000,0,8,1,1,미국,,,,마틴 스코세이지,
5488,카지노,1996-03-16,123000,123000,41,41,1,1,미국,,청소년 관람불가 ,범죄,마틴 스코세이지,"로버트 드 니로,샤론 스톤,조 페시"
5489,예수의 마지막 유혹,2002-01-25,722000,722000,144,144,1,3,미국,(주)코리아준,18세관람가,드라마,마틴 스코세이지,"하비 케이틀,윌렘 데포"
5490,성난 황소,,504000,657000,100,146,1,3,미국,,15세 관람가 ,드라마,마틴 스코세이지,"로버트 드 니로,조 페시,캐시 모리어티"
5491,50년간의 논쟁,,660000,789000,132,167,1,2,미국,,,,마틴 스코세이지,
5492,순수의 시대,1994-09-17,840000,1033000,163,258,1,4,미국,,12세 관람가 ,드라마,마틴 스코세이지,"다니엘 데이 루이스,미셸 파이퍼,위노나 라이더"
5493,좋은 친구들,1991-02-14,105000,2334000,35,368,1,1,미국,,청소년 관람불가 ,드라마,마틴 스코세이지,"로버트 드 니로,레이 리오타,조 페시"
5494,조지 해리슨,2012-07-19,147000,30964600,15,3863,1,1,미국,(주)영화사 조제,12세이상관람가,다큐멘터리,마틴 스코세이지,"조지 해리슨,폴 매카트니,링고 스타,테리 길리엄"
5495,샤인 어 라이트,2008-08-28,432000,56992000,54,8281,1,1,미국,CJ ENM,전체관람가,다큐멘터리,마틴 스코세이지,믹 재거
5496,아이리시맨,2019-11-20,321184080,321184080,38739,38739,68,1606,미국,판씨네마(주),청소년관람불가,범죄,마틴 스코세이지,"로버트 드 니로,알 파치노,조 페시,하비 케이틀"
5497,휴고,2012-02-29,325000,637946000,41,60561,1,2,미국,(주)씨제이이엔엠,전체관람가,가족,마틴 스코세이지,"에이사 버터필드,클로이 모레츠"
5498,사일런스,2017-02-28,704472300,704472300,95156,95156,342,5854,미국,(주)키다리이엔티,15세이상관람가,드라마,마틴 스코세이지,"앤드류 가필드,리암 니슨,아담 드라이버,시아란 힌즈,아사노 타다노부,고마츠 나나,츠카모토 신야,카세 료,사부,이세이 오가타"
5499,디파티드,2006-11-23,0,-878313896,0,552968,1,1,미국,워너브러더스 코리아(주),15세이상관람가,드라마,마틴 스코세이지,"레오나르도 디카프리오,맷 데이먼"
5500,더 울프 오브 월스트리트,2014-01-09,7285020,207457224,1284,587289,14,196,미국,주식회사 우리네트웍스,청소년관람불가,범죄,마틴 스코세이지,"레오나르도 디카프리오,매튜 매커너히,조나 힐"
5501,셔터 아일랜드,2010-03-18,33729000,-1148351092,4324,994547,45,461,미국,CJ ENM,15세이상관람가,드라마,마틴 스코세이지,"마크 러팔로,레오나르도 디카프리오"
5502,흉가괴담,2016-09-19,3000,3000,1,1,1,1,미국,(주)케이알씨지,청소년관람불가,공포(호러),마틴 앤더슨,제니퍼 로빈 제이콥스
5503,내 남자의 이중생활,,270000,270000,54,54,1,1,독일,(주)수키픽쳐스,청소년관람불가,스릴러,마틴 야블론스키,"토벤 카스텐스,카탈린 본"
5504,랜드 오브 마인,2017-04-06,97852400,97852400,13149,13149,97,1476,덴마크,"(주)싸이더스,아이 엠",15세이상관람가,드라마,마틴 잔드블리엣,"미켈 보엘 폴스라르,루이스 호프만,조엘 바스만"
5505,버티컬 리미트,2001-01-13,600000,600000,211,211,1,4,미국,콜럼비아트라이스타,12세관람가,드라마,마틴 캠벨,"로빈 튜니,크리스 오도넬,빌 팩스톤"
5506,더 포리너,2018-02-07,1045000,331308800,520,41574,1,16,영국,"(주)더블앤조이픽쳐스,TCO(주)더콘텐츠온",15세이상관람가,액션,마틴 캠벨,"성룡,피어스 브로스넌"
5507,그린랜턴: 반지의 선택,2011-06-16,1651783500,1651783500,216676,216676,345,14670,미국,워너브러더스 코리아(주),12세이상관람가,SF,마틴 캠벨,"블레이크 라이블리,라이언 레이놀즈"
5508,박물관이 진짜 살아있다,2018-11-08,204365150,204365150,28064,28064,252,1361,체코,(주)팝엔터테인먼트,[국내] 전체 관람가,애니메이션,"마틴 코틱,이나 예블라니코바","장은숙,최원형,장경희"
5509,브림스톤,2018-07-19,6600,6600,1,1,1,1,네덜란드,유니콘미디어(주),청소년관람불가,미스터리,마틴 쿨호벤,"가이 피어스,다코타 패닝,킷 해링턴"
5510,플라잉 머신 3D,2014-01-09,12967000,12967000,1377,1377,7,62,영국,C 무비,전체관람가,애니메이션,마틴 클랩,"헤더 그레이엄,랑랑"
5511,앙리 앙리,2015-10-29,51692500,51692500,6600,6600,61,595,캐나다,(주)영화사 빅,12세이상관람가,드라마,마틴 탈봇,"소피 데스마레이즈,빅토르 안드레 튀르종-트렐레스"
5512,풀보이,,173000,173000,22,22,1,2,아르헨티나,,[국내] 12세 관람가,다큐멘터리,마틴 파리나,
5513,톰하디의 도망자,2013-02-25,9000,9000,2,2,1,1,영국,라인트리엔터테인먼트,15세이상관람가,액션,마틴 허버티,"톰 하디,폴 폭스"
5514,맨 오브 저스티스,2018-01-10,5000,5000,1,1,1,1,미국,(주)메인타이틀픽쳐스,청소년관람불가,액션,마틴-크리스토퍼 보드,마크 다카스코스
5515,미투 숨겨진진실 무삭제,2018-10-26,5000,5000,1,1,1,1,한국,,,,마현진,
5516,마녀의 빗자루,,20814,20814,32,32,1,3,영국,,,,"막스 랑,얀 라흐아우어",
5517,가깝고 소중한,,24400,24400,26,26,1,3,독일,,,애니메이션,"막스 스퇴어,미하엘 지버",
5518,프레셔스 카고: 프로 범죄단,2016-09-01,10241000,10241000,1745,1745,50,134,미국,(주)드림팩트엔터테인먼트,15세이상관람가,범죄,막스 아담스,"마크-폴 고셀라,브루스 윌리스,클레어 폴라니,존 브라더튼,다니엘 베른하르트"
5519,시프트,,4336,4336,16,16,1,2,영국,,,,막스 해틀러,
5520,인디애니페스트2015-오디오 비주얼 아티스트 : 막스 하틀러의 네오뉴미디어,,875000,875000,102,102,1,2,기타,,,,막스 해틀러,
5521,커밍 홈,2015-05-28,5531000,5531000,911,911,11,134,스웨덴,(재)영화의전당,12세이상관람가,드라마,막시밀리언 훌트,"모아 감멜,아니타 월,시몬 J. 베르거,에리크 룬드퀴비스트"
5522,샤이니 슈림프,,290000,290000,29,29,1,2,프랑스,,,,막심 고바레,
5523,난 그녀와 키스했다,2015-07-22,156268798,156268798,20113,20113,53,1010,프랑스,(주)엣나인필름,청소년관람불가,코미디,"막심 고바레,노에미 사글리오","피오 마르마이,프랑크 가스탐비드,아드리안나 그라지엘"
5524,로빈슨의 언더워터 어드벤처,2018-11-15,125199550,125199550,17674,17674,216,1015,러시아,,,,막심 볼코브,
5525,정글북: 마법 원정대,2019-03-21,194472710,194472710,25419,25419,372,1760,러시아,BoXoo 엔터테인먼트,[국내] 전체 관람가,애니메이션,막심 파디브,"콘스탄틴 카벤스키,아르멘 드지가르크하니안,미카일 갈러스티안"
5526,"이반, 아미르의 아들",,30000,30000,5,5,1,2,러시아,,,드라마,막심 판필로프,"캐롤리나 그루즈카,드미트리 디우제프,안드레이 메르즈리킨"
5527,언러브드,2006-05-24,291000,18739000,61,2766,1,3,일본,(주)이모션픽처스,15세관람가,멜로/로맨스,만다 구니토시,"나카무라 토오루,모리구치 요코"
5528,독스 웨이,,25000,25000,5,5,1,2,일본,,,드라마,만다 쿠니토시,"나가야마 유리에,야노 마사유키,오다 아츠시"
5529,입맞춤,,202000,202000,46,46,1,3,일본,,,일본,만다 쿠니토시,"코이케 에이코,나카무라 토오루,토요카와 에츠시"
5530,어트랙션,2020-09-17,10807570,10807570,1286,1286,101,642,독일,(주)이수C&E,[국내] 12세 관람가,멜로/로맨스,"만스 말린드,비욘 스테인","앨빈 글렌홀름,프리다 구스타프슨 ,에드빈 엔드레"
5531,언더월드 4: 어웨이크닝,2012-02-22,1861948000,1861948000,200038,200038,343,13363,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,청소년관람불가,액션,"만스 말린드,비욘 스테인","케이트 베킨세일,테오 제임스,인디아 아이슬리,마이클 엘리"
5532,프리폴게이트,,300000,300000,60,60,1,1,미국,,15세 관람가 ,액션,말렉 아카드,"디비 스위니,사라 버틀러,말콤 맥도웰"
5533,지금이라는 이름의 선물,,184500,184500,41,41,1,2,미국,,,다큐멘터리,"말리카 주할리-워럴,데이비드 오싯",
5534,킬러맨,2020-08-13,9192300,9192300,1121,1121,25,182,미국,"(주)누리픽쳐스,(주)스톰픽쳐스코리아,와이드 릴리즈(주)",청소년관람불가,액션,말릭 베이더,리암 헴스워스
5535,서칭 포 슈가맨,2012-10-11,995000,211892100,114,29472,1,13,스웨덴,판씨네마(주),전체관람가,다큐멘터리,말릭 벤젠룰,"말릭 벤젠룰,시스토 로드리게즈"
5536,무서운 영화 5,2014-07-10,8000,8000,1,1,1,1,미국,페어팍스인터내셔날(주),청소년관람불가,코미디,말콤 D. 리,"애슐리 티스데일,사이먼 렉스,린제이 로한,찰리 쉰,스눕 독,마이크 타이슨"
5537,바버샵 3,,2526800,2526800,208,208,1,4,미국,,,,말콤 D. 리,
5538,헨리스 크라임,2013-01-31,41616000,41616000,5663,5663,65,945,미국,(주)팝파트너스,15세이상관람가,범죄,말콤 벤빌,"키아누 리브스,베라 파미가,제임스 칸,주디 그리어"
5539,히어 애프터,2016-05-12,21352537,21352537,2845,2845,26,360,폴란드,(주)엣나인필름,15세이상관람가,드라마,매그너스 본 혼,"율리크 먼더,마츠 브롬그렌,로아 에크,잉거 닐슨"
5540,모든 얼굴엔 이름이 있다,,57500,57500,12,12,1,2,스웨덴,,,다큐멘터리,매그너스 애튼,
5541,즐라탄 이브라히모비치의 비밀,,9000,9000,3,3,1,1,스웨덴,,,다큐멘터리,"매그너스 애튼,프레드릭 게르튼",
5542,위 베어 베어스: 베이비 베어스,2018-05-24,125617200,125617200,16136,16136,300,1587,미국,(주)팝엔터테인먼트,[국내] 전체 관람가,애니메이션,매니 에르난데스,"이재현,조경이,안영미"
5543,극장판 위 베어 베어스: 곰 브라더스,2017-08-24,230410600,230410600,32021,32021,307,2221,미국,(주)팝엔터테인먼트,[국내] 전체 관람가,애니메이션,매니 에르난데스,"송준석,김명준,이주창"
5544,맨 온 더 트레인,2014-09-07,1392000,1392000,232,232,1,1,캐나다,(주)수키픽쳐스,15세이상관람가,드라마,매리 맥귀키언,"도날드 서덜랜드,래리 멀렌 주니어"
5545,포크의 여왕 존 바에즈,2015-09-15,442000,585000,63,87,5,15,미국,(주)나이너스엔터테인먼트,전체관람가,다큐멘터리,매리 워튼,존 바에즈
5546,라디오맨,,60000,60000,15,15,1,1,영국,,,다큐멘터리,매리 커,"조슈 브롤린,크레이그 카스탈도,조지 클루니"
5547,더 모델,2016-12-22,20000,224000,5,55,5,5,덴마크,주식회사 풍경소리,청소년관람불가,드라마,매즈 매티슨,"마리아 팜,에드 스크레인"
5548,앰배서더,,228000,228000,57,57,1,3,덴마크,,,다큐멘터리,매즈 브루거,매즈 브루거
5549,미친 줄리아,2015-10-12,1131000,1131000,130,130,1,7,미국,(주)버킷스튜디오,청소년관람불가,공포(호러),매튜 A. 브라운,"애슐리 C. 윌리엄스,타히나 토지,잭 노즈워시"
5550,다이너마이터,,25000,25000,5,5,1,1,미국,,,,매튜 고든,
5551,익스트랙션 데이,2015-02-25,270000,270000,54,54,1,1,미국,(주)스넵쏘울,15세이상관람가,액션,매튜 니나버,"제레미 니나버,앨리슨 버스너"
5552,카르멘,2015-04-11,36665500,36665500,1460,1460,4,93,미국,(주) 인스터 글로벌,12세이상관람가,공연,"매튜 다이아몬드,파블로 헤라스 카사도",아니타 하팅
5553,얼굴도둑,2016-05-19,8996000,8996000,1269,1269,5,83,프랑스,(주)미디어로그,15세이상관람가,드라마,매튜 델라포테,"마티유 카소비츠,마리-조지 크로즈,에릭 카라바카"
5554,파라노말 하우스,2018-09-30,1000,1000,1,1,1,1,미국,,[국내] 15세 관람가,스릴러,매튜 라이언 앤더슨,
5555,시베리아,2019-03-26,100000,100000,17,17,5,17,캐나다,(주)퍼스트런,청소년관람불가,액션,매튜 로스,"키아누 리브스,몰리 링월드"
5556,와일드 인 블루,2015-07-09,200000,200000,40,40,1,1,미국,주식회사 루믹스미디어,청소년관람불가,멜로/로맨스,매튜 버코위츠,"프랭크 체르막 주니어,샬롯 엘렌 프라이스"
5557,메튜 본의 백조의 호수 3D,2012-08-02,28678000,166902000,2158,9517,1,56,영국,(주) 인스터 글로벌,전체관람가,공연,매튜 본,"리처드 윈저,니나 골드만,도미닉 노스"
5558,엑스맨: 퍼스트 클래스,2011-06-02,18000,1901136816,2,2534979,1,1,미국,이십세기폭스코리아(주),12세이상관람가,액션,매튜 본,"로즈 번,재뉴어리 존스,마이클 패스벤더,케빈 베이컨,제임스 맥어보이"
5559,킹스맨: 골든 서클,2017-09-27,-1962188224,-1962188224,4945484,4945484,1687,95922,미국,이십세기폭스코리아(주),청소년관람불가,액션,매튜 본,"콜린 퍼스,줄리안 무어,태런 에저튼,마크 스트롱,할리 베리,엘튼 존,채닝 테이텀,제프 브리지스"
5560,킹스맨 : 시크릿 에이전트,2015-02-11,-1170597757,-1170597757,6129681,6129681,728,139988,미국,이십세기폭스코리아(주),청소년관람불가,액션,매튜 본,"콜린 퍼스,태런 에저튼,사무엘 L. 잭슨,마이클 케인"
5561,바비큐 로드,,274000,274000,42,42,1,2,호주,,,다큐멘터리,매튜 살레,
5562,펠로니,2016-07-28,1342000,1342000,200,200,6,37,호주,노바엔터테인먼트,15세이상관람가,스릴러,매튜 세빌,"조엘 에저튼,제이 코트니,멜리사 조지"
5563,배드 키즈 고우 투 헬,2014-09-11,100000,100000,10,10,1,1,미국,(주)토러스엔터테인먼트,청소년관람불가,스릴러,매튜 스프라들린,"주드 넬슨,벤 브로우더,차넬 라이언,알리 폴크너"
5564,뉴욕스테이트파빌리온의 부활,,708000,708000,118,118,1,3,미국,,[국내] 전체 관람가,다큐멘터리,매튜 실바,
5565,블러드 뱀파이어,2018-06-27,1000,1000,1,1,1,1,미국,,[국내] 청소년 관람불가,공포,매튜 아바야,켈리 루 데니스
5566,런던 프라이드,2017-04-27,1160000,101802200,158,13288,1,3,영국,(주)영화사 진진,15세이상관람가,코미디,매튜 워처스,"빌 나이,이멜다 스턴톤,도미닉 웨스트,패디 콘시딘,앤드류 스캇,조지 맥케이,조셉 길건"
5567,하드 킬러스,2017-05-16,3000,3000,1,1,1,1,뉴질랜드,(주) 케이알씨지,[국내] 청소년 관람불가,액션,매튜 존 피어슨,달라스 바넷
5568,더 트랩: 난간 끝에 선 남자,2013-07-25,5020000,5020000,2120,2120,5,24,미국,스크린조이,청소년관람불가,스릴러,매튜 채프먼,"리브 타일러,패트릭 윌슨,찰리 허냄,테렌스 하워드"
5569,호스틸,2018-08-23,9953900,9953900,1364,1364,45,374,프랑스,영화사 마농(주),[국내] 15세 관람가,드라마,매튜 터리,"브리터니 애쉬워스,그레고리 피투시,하비에르 보텟"
5570,그런 날 사이에 어떤 날,2015-04-09,3341500,3341500,501,501,7,72,미국,펜타브리드,15세이상관람가,드라마,매튜 포터필드,"데라 캠벨,한나 그로스"
5571,카르텔 랜드,,140000,240000,30,50,1,3,미국,,,,매튜 하이네만,
5572,유령의 도시,,345000,345000,69,69,1,1,미국,,,,매튜 하이네만,
5573,내 이웃과의 섹스라이프,2019-04-04,1000,1000,1,1,1,1,미국,(주) 케이알씨지,[국내] 청소년 관람불가,코미디,매튜 해멧 노트,"테사 피크-존스,조이스 로렌스,제임스 노턴"
5574,마이 펫 다이노소어,2018-01-11,5000,5000,1,1,1,1,호주,,[국내] 12세 관람가,모험,매트 드럼몬드,"조던 두리우,아나벨 울프,해리슨 손더스"
5575,다이노소어 아일랜드,2017-07-19,56946800,56946800,7728,7728,120,786,호주,(주)더블앤조이픽쳐스,전체관람가,어드벤처,매트 드럼몬드,"다리우스 윌리엄스,케이트 라스뮤센"
5576,캡틴 판타스틱,2016-11-30,7911800,123931700,925,16186,53,343,미국,"(주)팝엔터테인먼트,주식회사 더쿱",15세이상관람가,드라마,매트 로스,"비고 모텐슨,조지 맥케이,애너리즈 바쏘"
5577,400 데이즈,2015-12-02,5000,5000,1,1,1,1,미국,(주)퍼스트런,15세이상관람가,SF,매트 오스터만,"브랜든 루스,케이티 롯츠,데인 쿡,벤 펠드만"
5578,대지진 2014,2014-05-22,10000,10000,20,20,1,2,미국,스크린조이,12세이상관람가,SF,매트 코드,"리차드 버기,줄리엣 아브레이"
5579,시민 제인: 도시를 위해 싸우다,,2382000,2382000,397,397,2,3,미국,,,,매트 테르나우어,
5580,기억속에 퍼즐,2014-01-23,200000,200000,25,25,1,1,영국,(주)앤드플러스미디어웍스,15세이상관람가,스릴러,매트 화이트크로스,"짐 스터게스,루크 에반스"
