영화명,개봉일,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,배급사,등급,장르,감독,배우
알바루 시자와 담배 한 대를,,1134000,1134000,189,189,1,3,독일,,,다큐멘터리,,
SIFF2018-선택단편 3,,1265200,1265200,189,189,1,3,한국,,,드라마,,
최강레드!,,1333000,1333000,190,190,1,2,미국,,,다큐멘터리,,
산타클로스는 파란 눈을 지녔다,,262000,870000,79,191,1,2,프랑스,,15세이상관람가,장르없음,,
사랑의 상처,,348000,1002000,70,191,1,4,,,,장르없음,,
나의 호텔 순례기,,1146000,1146000,191,191,1,2,스웨덴,,,다큐멘터리,,
T.N.T,,106752,106752,192,192,1,1,한국,,,드라마,,
금주의 운세,,106752,106752,192,192,1,1,한국,,,장르없음,,
뱀파이어와 데이트하기,,106752,106752,192,192,1,1,한국,,,장르없음,,
스피치,,106752,106752,192,192,1,1,한국,,,장르없음,,
일렉트릭 러브,,106752,106752,192,192,1,1,한국,,,장르없음,,
잠자는 숲속의 공주를 위하여,,106752,106752,192,192,1,1,한국,,,장르없음,,
갈매기,,1072000,1072000,193,193,1,2,알바니아,,15세이상관람가,드라마,,"알라 데미도봐,루드밀라 사벨리에바"
너무 많은 것을 안 여자,,1076000,1076000,193,193,1,3,이탈리아,,12세이상관람가,장르없음,,
스타비스키,2008-10-16,406000,1015000,80,194,1,4,이탈리아,,,드라마,,
MSFF2018 전년도수상작 1,,1161600,1161600,194,194,1,2,한국,,,드라마,,
상속녀,,208000,1633000,29,194,1,1,기타,,,드라마,,
제10회 미쟝센 단편영화제-절대악몽 2,,978000,978000,195,195,1,3,한국,,,판타지,,
FIWOM 2019 시네마토그래퍼+우먼 인 할리우드,,1361300,1361300,195,195,1,2,미국,,,다큐멘터리,,
탱크 투 베를린,2020-12-23,1490740,1490740,196,196,16,71,러시아,(주)제이앤씨미디어그룹,15세이상관람가,액션,,유리 보리소프
to be a woman?,,437336,437336,197,197,1,2,한국,,,장르없음,,
기타와 나,,286061,286061,198,198,2,9,한국,,,애니메이션,,
귀환,,1188000,1188000,198,198,1,2,이란,,,애니메이션,,
베이 베이,,1386000,1386000,198,198,1,3,미국,,,다큐멘터리,,
[음악영화제]-스콧 필그림 Vs. 더 월드,,1385000,1385000,199,199,1,4,미국,,15세이상관람가,장르없음,,
더 듀얼,2020-11-19,1000000,1000000,200,200,5,18,미국,(주)제이브로,청소년관람불가,범죄,,"우디 해럴슨,리암 헴스워스,앨리스 브라가"
런 위드 더 헌티드,2020-11-04,1000000,1000000,200,200,5,18,미국,(주)제이브로,15세이상관람가,범죄,,"론 펄먼,마이클 피트,마크 분 주니어"
프랑스에서,,1400000,1400000,200,200,1,2,프랑스,,,다큐멘터리,,
위대한 작은 농장,,1523300,1523300,200,200,1,5,미국,,전체관람가,다큐멘터리,,
동굴,,201000,201000,201,201,2,4,기타,,,다큐멘터리,,
언트 일다!,,700000,853000,175,201,1,1,프랑스,,,애니메이션,,
The Group,,454279,454279,202,202,1,2,한국,,,장르없음,,
Turn Off,,454279,454279,202,202,1,2,한국,,,장르없음,,
원 프롬 더 하트,,1416000,1416000,202,202,1,2,,,,장르없음,,
SIDOF2015_기록/24,,1015000,1015000,203,203,1,2,한국,,,다큐멘터리,,
MSFF2018 전년도수상작 3,,1213400,1213400,203,203,1,2,한국,,,드라마,,
특별상영 - 게이봉박두2-세컨드 라이프,,1421000,1421000,203,203,1,1,한국,,,장르없음,,
스크루지 : 크리스마스 캐롤,,408000,408000,204,204,1,8,,,,장르없음,,
보리스 고두노프,2011-01-22,4834500,4834500,204,204,1,9,미국,(주)에이치엠엔,전체관람가,뮤지컬,,
아틸라,2020-04-03,5650000,5650000,204,204,6,56,이탈리아,일미디어,15세이상관람가,공연,,
"안녕, 콰가",,429200,429200,205,205,1,5,러시아,,,애니메이션,,
마음의 고향,,454000,1032000,94,207,1,3,,,,장르없음,,
지옥인간,,1369000,1369000,207,207,1,3,,,,장르없음,,
PISAF2013-국제 학생경쟁2,,841000,841000,208,208,1,1,,,,애니메이션,,
워커바웃,2008-08-10,570000,1035000,121,208,2,5,호주,,,드라마,,
MSFF2017 절대악몽 3,,1242000,1242000,208,208,1,2,한국,,,공포(호러),,
비디오드롬,,1179000,1179000,209,209,1,3,,,,장르없음,,
SPFF 2018 폐막작(단편 쇼케이스),,1530000,1530000,209,209,2,2,한국,,,드라마,,
카프리치오(뉴욕메트로폴리탄오페라),,5092000,5092000,209,209,1,13,,,전체관람가,장르없음,,
허무한 마음,,420000,420000,210,210,1,7,,,,장르없음,,
퍼펙트 엔딩,,1241096,1241096,210,210,1,7,미국,,,드라마,,바바라 니븐
SIDOF2019_망치/75미터의 끝에서/유언,,1460000,1460000,210,210,1,2,한국,,,다큐멘터리,,
페일 라이더,,176000,812000,34,211,1,2,,,,장르없음,,
탈주한 하사,2008-03-05,385000,1132000,64,211,1,2,프랑스,,15세이상관람가,드라마,,
거짓말하는 남자,,536000,1150000,97,211,1,3,프랑스,,,드라마,,장-루이 트린티냥
꿈은 소의 수의사,,1266000,1266000,211,211,1,2,일본,,,다큐멘터리,,
어슐러 르 귄의 환상특급,,1493000,1493000,213,213,1,2,미국,,,다큐멘터리,,
SIDOF2019_모스크바 닭도리탕/오늘과 내일/94. 비디오 앨범/핑크페미,,1479300,1479300,214,214,1,2,한국,,,다큐멘터리,,
그린피스 단편 + 영원한 봉인,,809000,809000,215,215,1,2,기타,,,다큐멘터리,,
스트롬볼리,,26000,959000,13,215,1,1,이탈리아,,,장르없음,,
걸,2021-01-07,410000,2150000,41,215,1,3,독일,(주)리틀빅픽쳐스,15세이상관람가,드라마,,
[KQFF] 국내단편2:퀴어한 삶들에게,,1728000,1728000,216,216,1,2,한국,,,드라마,,
블러드 베이,,1218000,1218000,217,217,1,3,이탈리아,,청소년관람불가,장르없음,,
덩케르크 이스케이프,2020-08-20,1572900,1572900,217,217,13,84,영국,(주)박수엔터테인먼트,15세이상관람가,전쟁,,"제니퍼 마틴,팀 베링턴"
위 디 애니멀스,,2046000,2046000,217,217,1,2,미국,,,드라마,,
노예반란,,436000,436000,218,218,1,9,이탈리아,,,어드벤처,,
맥켄나의 황금,,184000,497000,92,218,1,3,,,,장르없음,,
MSFF2018 미래에 관한 단상들 1,,1311000,1311000,218,218,1,2,한국,,,드라마,,
스티그 라르손 – 불길에 뛰어든 남자,,222000,222000,222,222,3,12,스웨덴,,,다큐멘터리,,
제10회 미쟝센 단편영화제-비정성시 4,,1110000,1110000,222,222,1,3,한국,,,드라마,,
MSFF2018 절대악몽 2,,1324800,1324800,222,222,1,2,한국,,,공포(호러),,
SIFF2018-특별단편 5,,1484000,1484000,222,222,1,2,한국,,,드라마,,
강철유리,,278750,278750,223,223,1,4,한국,,,멜로/로맨스,,윤금선아
왈츠 속의 탱고,,278750,278750,223,223,1,4,한국,,,드라마,,오희준
맏아들 샘,,1338000,1338000,223,223,1,2,필리핀,,,드라마,,
프라이드,,1891000,1891000,223,223,2,3,영국,,,코미디,,
난 널 알아,,280000,280000,224,224,1,4,한국,,,멜로/로맨스,,이학주
요화 장희빈,,448000,448000,224,224,1,9,,,,장르없음,,김정훈
"학교, 밖으로",,560000,560000,224,224,1,2,한국,,,다큐멘터리,,
CaFF 2018 애니메이션 단편1,,1120000,1120000,224,224,1,2,기타,,,애니메이션,,
CaFF 2018 애니메이션 단편2,,1120000,1120000,224,224,1,2,기타,,,애니메이션,,
CaFF 2018 애니메이션 단편3,,1120000,1120000,224,224,1,2,기타,,,애니메이션,,
"더티, 옐로우, 다크니스",,1120000,1120000,224,224,1,2,기타,,,드라마,,
또 다른 벽,,1120000,1120000,224,224,1,2,스페인,,,다큐멘터리,,
리틀갓,,1120000,1120000,224,224,1,2,인도,,,드라마,,
의대생들,,1120000,1120000,224,224,1,2,미국,,,드라마,,
자전거 여행,,1120000,1120000,224,224,1,2,브라질,,,드라마,,
시드와 낸시,,1204000,1204000,224,224,1,2,,,,장르없음,,
나의 혁명,,1344000,1344000,224,224,1,2,프랑스,,,애니메이션,,
대왕 모투 팻루,,1344000,1344000,224,224,1,2,인도,,,애니메이션,,
폴란드 동화,,1344000,1344000,224,224,1,2,폴란드,,,드라마,,
SESIFF2017 브뤼셀 단편 영화제 특별전 : 애니메이션,,1515000,1515000,224,224,2,2,기타,,,애니메이션,,
워 웨곤,,122000,502000,61,225,1,4,,,,장르없음,,
호숫가의 비밀,,1350000,1350000,225,225,1,2,이탈리아,,,드라마,,
SIFF2018-통일기획전 1,,1563800,1563800,225,225,2,4,한국,,,드라마,,
단 한번뿐인 삶,,452000,452000,226,226,1,6,,,,장르없음,,
제10회 미쟝센 단편영화제-비정성시 2,,1130000,1130000,226,226,1,3,한국,,,드라마,,
평화를 위한 음모,,384000,384000,227,227,1,2,남아프리카공화국,,,다큐멘터리,,
바람의 형제들,,1589000,1589000,227,227,1,2,오스트리아,,,드라마,,
댄스 위드 마이 마더,,228000,228000,228,228,1,5,한국,,,코미디,,
선인장,,1125000,1125000,228,228,2,4,이집트,,,드라마,,
[SIAFF]빌딩 173+메구니카,,1360000,1360000,228,228,2,5,중국,,전체관람가,다큐멘터리,,
도노반의 산호초,,229000,910000,88,229,1,3,,,,장르없음,,
SIFF2019-선택단편3,,1602000,1602000,229,229,1,3,한국,,,드라마,,
caff 단편 애니메이션 1,,1150000,1150000,230,230,1,2,기타,,,애니메이션,,
산의 아이들,,1150000,1150000,230,230,1,2,기타,,,드라마,,
아이레벨,,1150000,1150000,230,230,1,2,독일,,,코미디,,
오키나와 블루,,1150000,1150000,230,230,1,2,일본,,,드라마,,
쩌마라 가족 이야기,,1150000,1150000,230,230,1,2,인도네시아,,,드라마,,
로드 투 카불,,1380000,1380000,230,230,1,2,모로코,,,액션,,
마타레스,,1380000,1380000,230,230,1,2,기타,,,드라마,,
선시티에서의 10일,,1380000,1380000,230,230,1,2,나이지리아,,,어드벤처,,
이웃집 여인,1983-04-01,1251000,1251000,231,231,1,7,프랑스,,연소자관람불가,드라마,,"제라르 드빠르디유,화니 아르당,헨리 가르신"
살인의 낙인,,1010000,1010000,232,232,1,4,,,,장르없음,,
야만의 땅,,1488300,1555800,215,232,1,2,프랑스,,,다큐멘터리,,
내가 돌아갈 곳,,1175000,1175000,235,235,1,2,일본,,,드라마,,
바람과 함께 걷다,,0,1175000,0,235,1,1,인도,,,드라마,,
수파 모도,,1180000,1180000,236,236,1,2,독일,,,드라마,,
어둠 속의 자유,,1180000,1180000,236,236,1,2,폴란드,,,드라마,,
리나 2,,1180000,1180000,236,236,1,3,기타,,,코미디,,
시모날 – 얼마나 힘들었는지 아무도 모른다,,1180000,1180000,236,236,1,2,브라질,,,다큐멘터리,,
퓨리,,1180000,1180000,236,236,1,2,베트남,,,드라마,,
홀로/함께,,1180000,1180000,236,236,1,3,필리핀,,,멜로/로맨스,,
SIDOF2019_SFdrome: 주세죽/눈의 마음: 이후/스윗 골든 키위,,1334000,1334000,236,236,1,2,한국,,,다큐멘터리,,
그왈루의 여정,,1416000,1416000,236,236,1,2,기타,,,드라마,,
베이비 마마스,,1416000,1416000,236,236,1,2,남아프리카공화국,,,코미디,,
수라바야의 전투,,1422000,1422000,237,237,1,2,인도네시아,,,애니메이션,,
호남호녀,,1587500,1587500,238,238,1,6,,,,장르없음,,
알카트라즈 탈출,,315000,817000,129,239,1,4,,,,장르없음,,
2019 한국영화아카데미 35기 졸업영화제 실습2,,921500,921500,239,239,1,4,한국,,,드라마,,
사라고사의 매뉴스크립트,,370000,1462000,55,239,1,2,폴란드,,,어드벤처,,
말하는 피아노,,1200000,1200000,240,240,1,3,브라질,,,다큐멘터리,,
붉은 눈,2020-12-24,1200000,1200000,240,240,5,12,일본,(주)미디어캐슬,청소년관람불가,미스터리,,"나가세 마사토시,나하나,아라타,나츠카와 유이,사토 코이치"
육체의 악마,1989-03-04,396000,1440000,80,240,1,3,이탈리아,백필름즈,연소자관람불가,드라마,,
동물원,,1452000,1452000,242,242,1,2,아일랜드,,,드라마,,
문학소녀 Memoir,,793000,793000,243,243,1,2,일본,,12세이상관람가,애니메이션,,
일레인 스트리치: 슛 미,,430500,430500,244,244,1,2,미국,,,다큐멘터리,,
어느 여배우의 고백,,488000,488000,244,244,1,6,,,,장르없음,,
누드모델의 목적,2020-04-03,1183000,1183000,244,244,10,20,한국,(주)케이알씨지,청소년관람불가,멜로/로맨스,,
투명섹스와 그녀의 블랙홀,2019-02-21,1183000,1183000,244,244,19,20,일본,(유)조이앤시네마,청소년관람불가,멜로/로맨스,,
환각섹스,2020-04-03,1183000,1183000,244,244,10,20,한국,(주)케이알씨지,청소년관람불가,멜로/로맨스,,
오사카 러브 스토리,2008-11-01,25000,1225000,5,246,1,1,일본,,,성인물(에로),,
MSFF2018 절대악몽 1,,1446600,1446600,246,246,1,2,한국,,,공포(호러),,
소녀들의 다락방 + 내 이름은 리디아 + 우리팀의 코치가 되어 주세요!,,302000,302000,247,247,1,2,기타,,,다큐멘터리,,
로버트 강아지,,1727000,1727000,247,247,1,2,미국,,,코미디,,
비아르케 잉엘스의 위대한 도전,,1498000,1498000,250,250,1,4,덴마크,,,다큐멘터리,,
어느 시골 사제의 일기,,1469000,1469000,251,251,1,6,,,,장르없음,,
발퀴레,,6275000,6275000,251,251,1,8,미국,,전체관람가,장르없음,,
바르셀로나 파빌리온: 미스의 숨결을 따라서,,1513000,1513000,252,252,2,4,스페인,,,다큐멘터리,,
개구쟁이들,,1199000,1199000,254,254,1,7,,,,장르없음,,
뮤지컬 버드나무에 부는 바람,2020-10-07,4476500,4476500,254,254,11,123,영국,C 무비,전체관람가,뮤지컬,,
2019 한국영화아카데미 35기 졸업영화제 실습1,,961500,961500,255,255,1,4,한국,,,드라마,,
제10회 미쟝센 단편영화제-절대악몽 3,,1275000,1275000,255,255,1,3,한국,,,공포(호러),,
MSFF2017 절대악몽 2,,1534000,1534000,257,257,1,2,한국,,,공포(호러),,
제10회 미쟝센 단편영화제-희극지왕 1,,1290000,1290000,258,258,1,3,한국,,,코미디,,
Contemporary Wednesday,,3401000,3401000,260,260,1,9,한국,,,다큐멘터리,,
제10회 미쟝센 단편영화제-절대악몽 1,,1315000,1315000,263,263,1,3,한국,,,코미디,,
김치컬트,,228822,228822,264,264,2,5,한국,,,공포(호러),,
"킬, 베이비... 킬!",,1504000,1504000,265,265,1,3,이탈리아,,15세이상관람가,장르없음,,
인디애니페스트2020 새벽비행2,,1584000,1584000,265,265,2,5,한국,,,애니메이션,,
"안녕, 루키",,266822,266822,266,266,2,5,한국,,,공포(호러),,
낙원,,231822,231822,267,267,2,5,한국,,,공포(호러),,
아내여 장미처럼,,188000,1337000,39,267,1,3,일본,,15세이상관람가,드라마,,
문화의 전당 3D,,2170500,2170500,267,267,1,6,독일,,,다큐멘터리,,
습한 계절,,1621500,1621500,268,268,1,5,중국,,,드라마,,
SIFF2019-경쟁단편3,,1883000,1883000,269,269,1,3,한국,,,드라마,,
C section,,1350000,1350000,270,270,1,3,한국,,15세이상관람가,장르없음,,
제10회 미쟝센 단편영화제-사랑에 관한 짧은 필름 1,,1350000,1350000,270,270,1,3,한국,,,드라마,,
시리아에서,,1342000,1342000,272,272,2,4,벨기에,,,드라마,,
오루에 쪽으로,,1519000,1519000,272,272,1,3,,,,장르없음,,
제10회 미쟝센 단편영화제-4만번의 구타 1,,1368000,1368000,273,273,1,3,한국,,,액션,,
마리암과 리나,,1349000,1349000,274,274,2,4,기타,,,드라마,,
MSFF2017 절대악몽 1,,1637000,1637000,274,274,1,2,한국,,,공포(호러),,
A section,,1375000,1375000,275,275,1,3,한국,,15세이상관람가,장르없음,,
B section,,1375000,1375000,275,275,1,3,한국,,12세이상관람가,장르없음,,
이키루,,1104000,1104000,276,276,1,4,,,,장르없음,,
통과의례,,12000,86207,12,278,1,2,덴마크,,전체관람가,애니메이션,,
동거,,392500,392500,278,278,1,6,한국,,,장르없음,,
제10회 미쟝센 단편영화제-사랑에 관한 짧은 필름 2,,1390000,1390000,278,278,1,3,한국,,,드라마,,
카르멘이란 이름,,285000,1599000,49,278,1,3,프랑스,,청소년관람불가,장르없음,,
겨울잠,,279000,279000,279,279,1,3,영국,,,드라마,,
로맨스를 원해,,279000,279000,279,279,1,3,한국,센트럴파크,,드라마,,"이성민,이달형"
울타리 밖의 사람들,,1616000,1616000,281,281,1,4,오스트리아,,,다큐멘터리,,
일주일+이웃+일렉트릭 하우스,,1585000,1585000,282,282,1,2,기타,,,장르없음,,
글로벌 워밍,,398531,398531,283,283,3,7,이탈리아,,,장르없음,,
스틱스,,1681000,1681000,283,283,1,2,독일,,,드라마,,
저주받은 목걸이,,1985000,1985000,283,283,1,4,,,,장르없음,,
포화 속의 텔아비브,,1704000,1704000,284,284,1,2,이스라엘,,,드라마,,
클레오파트라와 이틀밤,,570000,570000,285,285,1,6,,,,장르없음,,
엑스칼리버,1981-12-25,18000,1614000,9,285,1,1,미국,,국민학생관람불가,사극,,"헬렌 미렌,체리 런기"
제10회 미쟝센 단편영화제-4만번의 구타 2,,1440000,1440000,288,288,1,3,한국,,,액션,,
그녀는 시를 쓴다,,1503000,1503000,288,288,2,5,기타,,,다큐멘터리,,
아일랜드의 여왕,,1160000,1160000,290,290,1,1,아일랜드,,,다큐멘터리,,
AISFF 2019 개막작,,1160000,1160000,290,290,1,1,기타,,,드라마,,
AISFF 2019 이탈리아 단편 특별전: 미래의 거장을 만나다 그룹1,,1173000,1173000,290,290,1,1,기타,,,드라마,,
음악으로 통한다,,2050000,4595000,125,290,1,1,,,,공연,,
피아니스트를 쏴라,,1387000,1387000,291,291,1,7,프랑스,,,드라마,,
라지아,,1422000,1422000,291,291,2,4,모로코,,,드라마,,
이스케이프 라카,,1776000,1776000,296,296,1,2,프랑스,,,드라마,,
콜로니,,1778000,1778000,296,296,1,2,캐나다,,,드라마,,
닉슨인 차이나(뉴욕메트로폴리탄오페라),,6625000,6625000,297,297,1,8,미국,(주)에이치엠엔,전체관람가,뮤지컬,,
브레이크,2020-05-20,1500000,1500000,300,300,5,15,러시아,주식회사 콘텐츠플레이,15세이상관람가,스릴러,,
포르투나,,495000,1645000,70,300,1,3,스위스,,,드라마,,
오직 남자들만 무덤으로 간다,,1504000,1504000,304,304,2,4,아랍에미리트연합국정부,,,드라마,,
MSFF2018 사랑에 관한 짧은 필름 3,,1823000,1823000,304,304,1,3,한국,,,멜로/로맨스,,
이 밤이여 영원히,1972-07-27,610000,610000,305,305,1,9,한국,,12세이상관람가,멜로/로맨스,,"신영균,전계현,최정민"
MSFF2018 절대악몽 3,,1817400,1817400,305,305,1,2,한국,,,공포(호러),,
제10회 미쟝센 단편영화제-사랑에 관한 짧은 필름 3,,1530000,1530000,306,306,1,3,한국,,,드라마,,
인디애니페스트2017 아시아로1,,1536800,1536800,306,306,2,5,기타,,,애니메이션,,
에드워드 2세,2008-06-29,150000,1803000,15,306,1,1,영국,,,드라마,,
님포매니악 감독판 볼륨2,,2578460,3079460,251,307,1,5,덴마크,,,드라마,,
마지막 돼지,,1835000,1835000,308,308,1,3,미국,,,다큐멘터리,,
붉은 나비의 꿈,,1550000,1550000,310,310,1,3,기타,,,드라마,,
수네 vs 수네,,312000,312000,312,312,2,13,스웨덴,,,코미디,,
MSFF2019 절대악몽 2,,1845000,1845000,312,312,1,2,한국,,,공포(호러),,
AISFF 2019 국내경쟁 그룹2,,1329000,1329000,314,314,1,2,한국,,,드라마,,
AISFF 2019 국내경쟁 그룹3,,1333000,1333000,314,314,1,2,한국,,,드라마,,
제10회 미쟝센 단편영화제-비정성시 1,,1572000,1572000,314,314,1,3,한국,,,드라마,,
소닉 씨,,1884000,1884000,314,314,1,3,미국,,,다큐멘터리,,
MSFF2017 비정성시 1,,1961000,1961000,315,315,1,4,한국,,,드라마,,
뼈아픈 진실,,795000,2183700,159,315,1,1,미국,,,다큐멘터리,,
MSFF2017 희극지왕 3,,1903000,1903000,317,317,1,3,한국,,,코미디,,
작은 마을의 봄,,542000,1876000,112,319,1,16,중국,,,드라마,,아웨이 리우
천하일색 말괄량이,,642000,642000,321,321,1,22,,,,장르없음,,
오리백작(뉴욕메트로폴리탄오페라),,7920000,7920000,321,321,1,13,,,전체관람가,장르없음,,
눈사람 노먼,,1932000,1932000,322,322,1,3,일본,,,애니메이션,,
범죄에 대한 수필(아르치발도 드 라 크루즈의 범죄 인생),2008-08-22,220000,1693000,57,323,1,3,멕시코,,,드라마,,
부부의 거처,2008-06-10,1130000,1743000,214,323,1,7,프랑스,,,코미디,,
"내가 좋아하는 것들, 싫어하는 것들",,243410,243410,324,324,1,2,프랑스,,,장르없음,,
제10회 미쟝센 단편영화제-희극지왕 2,,1628000,1628000,325,325,1,3,한국,,,코미디,,
나치의 아이들,,1956000,1956000,326,326,1,2,독일,,,다큐멘터리,,
여정,,476000,1966000,106,328,1,4,포르투갈,,,장르없음,,
님포매니악 감독판 볼륨1,,2676860,3366860,260,329,1,5,덴마크,,,드라마,,
SIFF2011-단편경쟁2,,1634000,1634000,330,330,1,5,한국,,전체관람가,장르없음,,
사운드 앤 사일런스 : ECM 이야기,,2236000,2236000,330,330,1,2,스위스,,,드라마,,
MSFF2018 비정성시 2,,1979900,1979900,332,332,1,3,한국,,,드라마,,
MSFF2017 희극지왕 1,,1984500,1984500,332,332,1,3,한국,,,코미디,,
고삐,,2988000,2988000,332,332,1,1,한국,,12세이상관람가,다큐멘터리,,
MSFF2017 비정성시 2,,1996000,1996000,334,334,1,3,한국,,,드라마,,
[KQFF] 국내단편1:우당탕탕 퀴어들,,2672000,2672000,334,334,1,2,한국,,,드라마,,
바람이 데려다줄 거야,,1646000,1646000,336,336,2,4,기타,,,드라마,,
아니아라,,339000,339000,339,339,2,12,기타,,,드라마,,
MSFF2019 절대악몽 1,,2032500,2032500,340,340,1,2,한국,,,공포(호러),,
MSFF2017 비정성시 4,,2047000,2047000,343,343,1,3,한국,,,드라마,,
MSFF2017 4만번의 구타 2,,2069000,2069000,346,346,1,3,한국,,,액션,,
영화사 2부,2008-08-22,829000,2209000,125,347,1,2,프랑스,,,다큐멘터리,,
쩜빠 밧탐방: 영혼의 노래,,1740000,1740000,348,348,1,4,캄보디아,,,드라마,,
MSFF2018 4만번의 구타 1,,2055600,2055600,348,348,1,3,한국,,,액션,,
엄마와 창녀,,2224000,2224000,348,348,1,5,프랑스,,,드라마,,베르나데트 라퐁
MSFF2017 희극지왕 2,,2086000,2086000,349,349,1,3,한국,,,코미디,,
뷰티 앤 더 독스,,1730000,1730000,351,351,1,4,기타,,,드라마,,
선물배달 우체국,,2112000,2112000,352,352,1,3,스페인,,,드라마,,
황야의 7인,,714000,714000,356,356,1,9,,,,장르없음,,
블루,,210000,2135000,36,357,1,1,호주,,,다큐멘터리,,
MSFF2017 사랑에 관한 짧은 필름 3,,2156500,2156500,360,360,1,3,한국,,,멜로/로맨스,,
[SIAFF]요른 웃존의 시드니오페라하우스+100명의 여성 건축사: 라이트 스튜디오,,2165000,2165000,363,363,1,5,기타,,전체관람가,다큐멘터리,,
MSFF2019 낯선 것의 방문,,2173200,2173200,363,363,1,2,한국,,,공포(호러),,
MSFF2017 사랑에 관한 짧은 필름 1,,2184500,2184500,365,365,1,3,한국,,,멜로/로맨스,,
MSFF2017 비정성시 3,,2211000,2211000,368,368,1,3,한국,,,드라마,,
MSFF2018 비정성시 4,,2194100,2194100,369,369,1,3,한국,,,드라마,,
MSFF2017 4만번의 구타 1,,2203000,2203000,370,370,1,3,한국,,,액션,,
(SIFF2011)개막식,,1492000,1492000,373,373,2,4,,,15세이상관람가,장르없음,,
(SIFF2011)개막식-개막작,,1492000,1492000,373,373,2,2,한국,,15세이상관람가,드라마,,
MSFF2018 희극지왕 2,,2226700,2226700,373,373,1,3,한국,,,코미디,,
산딸기 5,1992-01-18,748000,748000,374,374,1,14,한국,,연소자관람불가,드라마,,"소비아,김도은"
MSFF2019 절대악몽 3,,2228500,2228500,375,375,1,2,한국,,,공포(호러),,
MSFF2018 희극지왕 1,,2229700,2229700,375,375,1,3,한국,,,코미디,,
인디아 송,2008-10-18,1235000,2399000,173,385,1,3,프랑스,,,드라마,,
메피스토펠레,2016-10-30,9295500,9295500,386,386,9,62,독일,(주)케빈앤컴퍼니,15세이상관람가,공연,,
MSFF2018 사랑에 관한 짧은 필름 2,,2311300,2311300,387,387,1,3,한국,,,멜로/로맨스,,
피크닉,,485000,485000,388,388,1,3,한국,,,장르없음,,
연방경찰,,776000,776000,388,388,1,12,,,,장르없음,,
MSFF2018 비정성시 3,,2339200,2339200,392,392,1,3,한국,,,드라마,,
MSFF2018 비정성시 1,,2348400,2348400,394,394,1,3,한국,,,드라마,,
영화사 1부,2008-08-22,957000,2510000,146,394,1,2,프랑스,,,다큐멘터리,,
피아니스트,,3201200,3201200,394,394,3,16,독일,,,드라마,,
조쉬 그로반: 브리지스 뉴욕 매디슨스퀘어가든 콘서트,2020-05-20,6988500,6988500,395,395,20,213,영국,씨제이포디플렉스 주식회사,전체관람가,공연,,
"나의 오른쪽, 당신의 왼쪽",,496250,496250,397,397,1,3,한국,,,장르없음,,
MSFF2017 사랑에 관한 짧은 필름 2,,2391000,2391000,399,399,1,3,한국,,,멜로/로맨스,,
제16회 전주 인권 영화제-개막식,,2545200,2545200,399,399,2,78,,,,장르없음,,
데드워터,2020-05-28,2000000,2000000,400,400,10,23,미국,(주)제이브로,15세이상관람가,스릴러,,"캐스퍼 반 디엔,그리프 퍼스트,브리안느 데이비스,주드 넬슨"
MSFF2018 4만번의 구타 2,,2367000,2367000,400,400,1,3,한국,,,액션,,
마니,2019-06-29,9460500,9460500,403,403,6,24,미국,(주) 인스터 글로벌,12세이상관람가,공연,,
마크의 페스티벌,,409000,409000,409,409,1,3,한국,,,장르없음,,최희서
아틀란티스의 왕,,409000,409000,409,409,3,13,스웨덴,,,코미디,,"사이먼 세테그렌,필립 잔덴"
1900년,2008-05-09,1867000,2245000,335,411,1,4,이탈리아,,,드라마,,
MSFF2017 사랑에 관한 짧은 필름 4,,2521000,2521000,421,421,1,3,한국,,,멜로/로맨스,,
창공에 산다,,0,848000,0,424,1,2,,,,장르없음,,
붉은 수염,,804000,2051000,201,424,1,4,일본,,15세이상관람가,드라마,,"미후네 토시로,츠치야 요시오,에하라 타츠요시"
뱅크시,,3649500,3649500,425,425,5,38,영국,(주)마노엔터테인먼트,전체관람가,다큐멘터리,,
안드레이 루블료프,,295000,2848000,31,428,1,2,러시아,,,드라마,,
듀오,,483027,483027,429,429,1,6,한국,,,드라마,,
황야의 바람,,1287000,1287000,429,429,1,10,미국,,전체관람가,서부극(웨스턴),,"존 웨인,레인 챈들러"
소피의 선택,,400000,1886000,86,430,1,2,,,,장르없음,,
악마의 키스,,1994000,1994000,437,437,1,3,,,,장르없음,,
"416 프로젝트 ""공동의 기억: 트라우마""",,2192500,2192500,437,437,3,17,한국,,,다큐멘터리,,
나의 작은 연인들,,1168000,2492000,200,437,1,6,,,,장르없음,,
MSFF2018 사랑에 관한 짧은 필름 1,,2622000,2622000,444,444,1,3,한국,,,멜로/로맨스,,
카이로의 붉은 장미,,3011000,3011000,444,444,1,3,,,,장르없음,,
거울 속 소년,,2676000,2676000,446,446,1,4,브라질,,,드라마,,
2018_hyukoh_24howtofindtrueloveandhappiness.proproj,,3288000,3288000,449,449,1,13,한국,,,다큐멘터리,,
작은 콜럼버스의 어드벤처,,2700000,2700000,450,450,1,4,브라질,,,애니메이션,,
두 개의 세상,,2694000,2694000,452,452,1,6,폴란드,,,다큐멘터리,,
막차로 온 손님들,,908000,908000,454,454,1,12,,,,장르없음,,
MSFF2018 희극지왕 3,,2686800,2686800,454,454,1,3,한국,,,코미디,,
리볼팅 라임,,2737000,2737000,456,456,1,4,영국,,,애니메이션,,
