영화명,개봉일,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,배급사,등급,장르,감독,배우
아메리카 뮤직&와일드,2019-04-24,8671050,8671050,1168,1168,9,102,미국,(주)박수엔터테인먼트,전체관람가,다큐멘터리,그렉 맥길리브레이,"모건 프리먼,로버트 레드포드"
울프 크릭 2,2017-09-07,80000,80000,35,35,5,35,호주,(주)케이알씨지,청소년관람불가,범죄,그렉 맥린,존 자렛
정글,2018-05-31,24788300,24788300,3043,3043,45,472,호주,㈜코리아스크린,15세이상관람가,액션,그렉 맥린,"다니엘 래드클리프,토마스 크레취만,알렉스 러셀"
황당한 외계인: 폴,2011-04-07,461937500,461937500,61808,61808,148,6196,미국,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,코미디,그렉 모톨라,"닉 프로스트,제이슨 베이트먼,사이먼 페그"
런던 워리어,,40000,40000,20,20,1,1,영국,,15세이상관람가,액션,그렉 버릿지,
"러브, 사이먼",,1764000,1764000,177,177,1,2,미국,,,코미디,그렉 벨란티,
미스테리어스 스킨,2017-11-23,19650558,19650558,2587,2587,33,400,미국,찬란,청소년관람불가,드라마,그렉 아라키,"조셉 고든 레빗,브래디 코벳,엘리자베스 슈"
버진 스노우,2014-12-10,1800000,113076354,200,14964,1,1,프랑스,(주)영화사오원,청소년관람불가,미스터리,그렉 아라키,"쉐일린 우들리,에바 그린,크리스토퍼 멜로니,실로 페르난데즈,가보리 시디베"
알파고,,282000,282000,62,62,1,4,미국,,,다큐멘터리,그렉 코스,
아워 하우스,,86000,86000,19,19,1,2,미국,,15세이상관람가,다큐멘터리,"그렉 킹,데이비드 티그",
토마스와 친구들 - 극장판 2,2010-06-10,1170000,113857000,585,16513,1,56,미국,에이원엔터테인먼트,전체관람가,애니메이션,"그렉 티어난,그렉 티어넌","마이클 안젤리스,마이클 브랜든,김승준"
토마스와 친구들: 블루마운틴 미스터리,2013-10-17,80195500,80195500,12057,12057,49,893,영국,(주)팝엔터테인먼트,전체관람가,애니메이션,그렉 티어넌,
토마스와 친구들 - 극장판 3,2011-05-05,130697500,130697500,18857,18857,110,1154,영국,에이원엔터테인먼트,전체관람가,애니메이션,그렉 티어넌,"지진희,마이클 브랜든"
아담스 패밀리,2019-11-07,-1647596156,-1647596156,331003,331003,802,11247,미국,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,애니메이션,"그렉 티어넌,콘래드 베논","샤를리즈 테론,클로이 모레츠,오스카 아이삭,핀 울프하드,폼 클레멘티에프"
포커 나이트,2015-09-17,14000,14000,2,2,1,1,미국,(주)이놀미디어,청소년관람불가,스릴러,그렉 프랜시스,"론 펄먼,지안카를로 에스포지토"
당신의 벽이 속삭일때,2014-12-18,74000,74000,11,11,2,7,독일,(주)컴퍼니엘,청소년관람불가,스릴러,그르제고르즈 무스칼라,"빈센트 레데츠키,카타리나 헤이어"
새로운 바빌론,,276000,276000,42,42,1,2,기타,,,드라마,그리고리 코진세브,
램스,2016-11-03,28894300,28894300,3864,3864,23,353,아이슬란드,"미디어 컨텐츠 스토어,(주)인디플러그",15세이상관람가,드라마,그리무르 하코나르슨,테오도로 줄리어슨
필 마이 러브,,59000,59000,10,10,1,2,벨기에,,,다큐멘터리,그리에 텍크,
쥬라기 타임트랙,2015-12-16,4000,4000,1,1,1,1,미국,(주)케이알씨지,12세이상관람가,액션,그리프 퍼스트,"마이클 그로스,크리스토퍼 앳킨스,그레그 에비건"
특수부대 사이보그 솔저,2016-07-07,5000,5000,1,1,1,1,미국,(주)케이알씨지,청소년관람불가,액션,그리프 퍼스트,"크리스틴 퀸트롤,다리오 딕"
아이 엠 오메가,2014-06-25,270000,270000,54,54,1,1,미국,(주)도키엔터테인먼트,청소년관람불가,액션,그리프 퍼스트,"마크 다카스코스,조프 미드,제니퍼 리 위긴스"
변종샤크,2014-12-11,1708000,1708000,426,426,5,14,미국,스크린조이,15세이상관람가,SF,그리프 퍼스트,"크리스티 스완슨,D.B. 스위니"
수용소의 삶 : 디지털 삼인삼색 2007,2007-11-29,0,2538000,0,376,1,1,한국,(주)이모션픽처스,12세이상관람가,다큐멘터리,"그린 유진,코스타 페드로,파로키 하룬","크리스텔 프로,델핀 헤켓"
냠냠냠,,11858,11858,34,34,1,2,벨기에,,,애니메이션,그웬돌린 감보아,
러브 어페어,1995-03-11,58000,492000,29,193,1,2,미국,,고등학생이상관람가,멜로/로맨스,글랜 고든 카론,"아네트 베닝,피어스 브로스넌,워렌 비티"
새벽의 저주: 좀비랜드,2017-10-25,3000,3000,1,1,1,1,미국,(주)케이알씨지,15세이상관람가,공포(호러),글렌 밀러,
마녀의 집,2016-04-21,5000,5000,1,1,1,1,미국,(주)케이알씨지,15세이상관람가,공포(호러),글렌 밀러,"마리사 린 존슨,로라 알렉산드라 라모스"
좀비 : 새벽의 저주,2016-02-25,5000,5000,1,1,1,1,미국,(주)케이알씨지,청소년관람불가,공포(호러),글렌 밀러,캐서린 아네트
위스키 탱고 폭스트롯,2016-11-10,35228370,35228370,4682,4682,108,1037,미국,(주)디스테이션,15세이상관람가,전쟁,"글렌 피카라,존 레쿼","티나 페이,마고 로비,마틴 프리먼"
포커스,2015-02-26,702878700,702878700,91164,91164,349,6736,미국,워너브러더스 코리아(주),15세이상관람가,코미디,"글렌 피카라,존 레쿼","윌 스미스,마고 로비,로드리고 산토로,제랄드 맥라니"
새래바,,113000,113000,27,27,1,1,미국,,,다큐멘터리,"글로리아 브레머,마리아 루이사 갬베일",
엠티의 목적,2016-11-29,850000,850000,165,165,20,20,한국,주식회사 루믹스미디어,청소년관람불가,드라마,금마성,조세호
첩혈남아,1994-11-26,1647000,1647000,360,360,6,25,홍콩,,"연소자관람불가,청소년관람불가",범죄,금양화,"장요양,견자단"
전국: 천하영웅의 시대,2013-05-16,13958000,13958000,2938,2938,5,38,중국,(유)조이앤컨텐츠그룹,15세이상관람가,액션,금침,"김희선,오진우,손홍뢰"
완벽한 그녀의 비밀,2019-01-05,2000,2000,1,1,1,1,대만,(주)달빛공장,청소년관람불가,범죄,금패진,"이육분,장예가,양가용,사조무"
노아의 홍수,,157000,209500,25,42,1,2,이스라엘,,15세이상관람가,드라마,기 나티브,
스킨,2020-03-19,8825160,8825160,1120,1120,34,329,미국,(주)스마일이엔티,청소년관람불가,드라마,기 나티브,"제이미 벨,다니엘 맥도널드,다니엘 헨셜,빌 캠프,베라 파미가"
바람난 여자들 무삭제판,2016-12-20,5000,5000,1,1,1,1,한국,(주)영화사 사계절,청소년관람불가,멜로/로맨스,기대호,
내 학생의 엄마 무삭제판,2017-01-19,5000,5000,1,1,1,1,한국,(주)영화사 사계절,청소년관람불가,멜로/로맨스,기대호,"성민아,김왕용,박도진"
착한 형수 무삭제,2017-05-30,5000,5000,1,1,1,1,한국,(주)영화사 사계절,청소년관람불가,멜로/로맨스,기대호,"백세리,박도진"
외출 무삭제,2015-09-09,8000,8000,1,1,1,1,한국,(주)영화사 사계절,청소년관람불가,멜로/로맨스,기대호,정서윤
착한 형수,2016-10-27,752000,752000,134,134,20,20,한국,(주)영화사 사계절,청소년관람불가,멜로/로맨스,기대호,백세리
내 학생의 엄마,2016-08-25,752000,752000,135,135,21,21,한국,(주)영화사 사계절,청소년관람불가,멜로/로맨스,기대호,"김왕용,성민아,유종해,태성"
바람난 여자들,2016-07-21,1068000,1068000,196,196,20,20,한국,(주)영화사 사계절,청소년관람불가,멜로/로맨스,기대호,"이향미,최경희,임혜진,박정환,한상호"
이웃동서,2016-05-16,1348000,1348000,253,253,21,21,한국,전망 PRODUCTION,청소년관람불가,멜로/로맨스,기대호,"이은미,박정환,아리,박정환"
주말부부,2016-07-08,1540000,1540000,291,291,21,21,한국,(주)전망좋은 영화사,청소년관람불가,멜로/로맨스,기대호,장태산
외출,2015-06-11,2090000,2090000,371,371,20,26,한국,(주)영화사 사계절,청소년관람불가,멜로/로맨스,기대호,"정서윤,전현수"
맛있는 택배,2015-04-02,31122000,31122000,6276,6276,50,130,한국,노바엔터테인먼트,청소년관람불가,멜로/로맨스,기대호,"송기준,윤원선,이성민,이예은,이원"
셰이프 오브 워터: 사랑의 모양,2018-02-22,3259000,-73631246,310,507412,1,3,미국,이십세기폭스코리아(주),청소년관람불가,어드벤처,기예르모 델 토로,"샐리 호킨스,마이클 섀넌,리차드 젠킨스,더그 존스,마이클 스털버그,옥타비아 스펜서"
하바나 다크니스,2020-08-03,1000,1000,1,1,1,1,미국,(주)영화사 안다미로,15세이상관람가,공포(호러),기예르모 이반,기예르모 이반
줄리아의 눈,2011-03-31,1827252000,1827252000,236365,236365,232,15411,스페인,씨너스엔터테인먼트(주),청소년관람불가,미스터리,기옘 모랄레스,벨렌 루에다
콘택트: 지구 최후의 날,2019-10-16,5000,5000,1,1,1,1,캐나다,(주)소나무픽쳐스,청소년관람불가,SF,기요로기 폴피,
자유 낙하,,720000,750000,144,151,1,2,한국,(재)전주국제영화제조직위원회,,드라마,기요로기 폴피,
엄마와 나 그리고 나의 커밍아웃,2014-06-05,16085500,16085500,2120,2120,15,198,프랑스,판씨네마(주),15세이상관람가,코미디,기욤 갈리엔,"기욤 갈리엔,앙드레 마르콩,프랑수아 파비안,다이앤 크루거"
프렌즈 : 하얀 거짓말,2014-09-25,35658700,35658700,5073,5073,52,621,프랑스,(주)마인스 엔터테인먼트,15세이상관람가,드라마,기욤 까네,"프랑수아 클뤼제,마리옹 꼬띠아르,장 뒤자르댕,브누와 마지멜"
블러드 타이즈,2014-03-27,41526500,41526500,5828,5828,95,977,프랑스,(주)영화사 빅,청소년관람불가,범죄,기욤 까네,"클라이브 오웬,마리옹 꼬띠아르,밀라 쿠니스,조 샐다나,빌리 크루덥"
베일을 쓴 소녀,2014-01-23,45841000,45841000,6181,6181,16,345,프랑스,그린나래미디어(주),청소년관람불가,드라마,기욤 니클루,"폴린 에티엔,이자벨 위페르,마르티나 게덱,루이스 보르고인"
랜드 오브 베어스,2014-12-22,8000,8000,1,1,1,1,프랑스,페어팍스인터내셔날(주),전체관람가,다큐멘터리,기욤 뱅상,마리옹 꼬띠아르
엘라스티카,,44366,44366,56,56,1,3,캐나다,,,애니메이션,기욤 블랑쉐,
스파이즈,2020-01-15,81267560,81267560,11000,11000,224,1373,프랑스,(주)팝엔터테인먼트,전체관람가,애니메이션,기욤 이베르넬,
드래곤 헌터,2013-01-24,219090000,219090000,34984,34984,105,1973,프랑스,"롯데쇼핑㈜롯데엔터테인먼트,케이비에스미디어(주)",전체관람가,애니메이션,"기욤 이베르넬,아르튀르 크왁","장광,김기리,박지윤"
In the Cold Cold Night-03_Repeat Mark,,16670,16670,10,10,1,2,한국,,,다큐멘터리,기채생,
인 더 콜드 콜드 나잇 (In the Cold Cold Night),,140000,140000,26,26,1,7,한국,시네마달,12세이상관람가,다큐멘터리,기채생,"허렬,기채생,김대환"
감독 만세!,,274000,274000,41,41,1,2,일본,(주)영화사 진진,15세이상관람가,코미디,기타노 다케시,"에모리 토오루,마츠자카 케이코,키시모토 가요코,기타노 다케시"
아킬레스와 거북이,,385000,385000,56,56,1,2,일본,(주)영화사 진진,15세이상관람가,코미디,기타노 다케시,"기타노 다케시,히구치 카나코"
아웃레이지 비욘드,,280000,756039,42,111,1,2,일본,(주)영화사 진진,청소년관람불가,액션,기타노 다케시,"기타노 다케시,니시다 토시유키,미우라 토모카즈,카세 료"
돌스,2003-10-24,379000,948000,53,146,1,2,일본,"(주)영화사 진진,(주)스폰지이엔티",15세관람가,멜로/로맨스,기타노 다케시,"칸노 미호,니시지마 히데토시"
그 남자 흉폭하다,,624000,1180000,89,163,1,2,일본,,,액션,기타노 다케시,"기타노 다케시,사노 시로,하쿠류"
소나티네,2000-01-08,1091000,3024000,149,365,1,2,일본,,18세관람가,범죄,기타노 다케시,"기타노 다케시,와타나베 테츠"
하나비,1998-12-05,1036000,4084000,143,500,1,2,일본,,18세 미만인 자는 관람할 수 없는 등급,드라마,기타노 다케시,"기타노 다케시,키시모토 가요코,아시카와 마코토"
키즈 리턴,2000-09-28,1452000,4434000,195,524,1,2,일본,,15세관람가,드라마,기타노 다케시,"안도 마사노부,카네코 켄,오스기 렌"
다케시즈,2006-12-07,285000,4103500,42,597,1,2,일본,"(주)영화사 진진,(주)스폰지이엔티",청소년관람불가,코미디,기타노 다케시,"기타노 다케시,교노 고토미"
8인의 수상한 신사들,2017-06-08,7116100,7766100,894,959,7,110,일본,(주)영화사 진진,15세이상관람가,액션,기타노 다케시,"후지 타츠야,콘도 마사오미,나카오 아키라"
아웃레이지,2010-12-02,514000,13693500,81,1839,2,28,일본,주식회사 마운틴픽쳐스,청소년관람불가,드라마,기타노 다케시,"쿠니무라 준,기타노 다케시"
기쿠지로의 여름,2002-08-30,987000,16743000,131,2308,1,3,일본,"(주)영화사 진진,(주)튜브엔터테인먼트",전체관람가,코미디,기타노 다케시,"기타노 다케시,세키구치 유스케"
모두 하고 있습니까?,2004-08-06,406000,16196000,59,2674,1,2,일본,"(주)영화사 진진,(주)스폰지이엔티",18세관람가,코미디,기타노 다케시,"히다리 토키에,하쿠류"
그 여름 가장 조용한 바다,2004-08-13,1751000,34850034,237,5148,1,3,일본,"(주)영화사 진진,(주)스폰지이엔티",12세관람가,드라마,기타노 다케시,"카와하라 사부,마키 쿠로우도"
자토이치,2004-01-30,675000,159102500,97,24634,1,2,일본,"(주)영화사 진진,인터비스앤파트너스(주)",15세관람가,액션,기타노 다케시,"기타노 다케시,아사노 타다노부,오쿠스 미치요"
완숙 엄마: 아버지의 여자,2017-02-28,5000,5000,1,1,1,1,일본,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,기타노 헤지메,미즈키 나오
완숙 엄마: 아버지의 여자 (무삭제),2017-05-10,5000,5000,1,1,1,1,일본,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,기타노 헤지메,미즈키 나오
젊은 처형(무삭제),2017-05-10,5000,5000,1,1,1,1,일본,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,기타노 헤지메,하마사키 리오
착한 엄마들: 서로의 아들에게 여자가 되던 날,2017-03-09,5000,5000,1,1,1,1,일본,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,기타노 헤지메,
착한 엄마들: 서로의 아들에게 여자가 되던 날 (무삭제),2017-06-08,5000,5000,1,1,1,1,일본,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,기타노 헤지메,
착한 자매: 남편 교환의 날 (무삭제),2017-05-08,5000,5000,1,1,1,1,일본,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,기타노 헤지메,
젊은 처형,2017-01-26,270000,270000,54,54,1,1,일본,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,기타노 헤지메,하마사키 리오
착한 자매: 남편 교환의 날,2017-02-21,270000,270000,54,54,1,1,일본,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,기타노 헤지메,
루팡 3세 무삭제판,2015-09-17,4000,4000,1,1,1,1,일본,(주)드림팩트엔터테인먼트,15세이상관람가,액션,기타무라 류헤이,"오구리 슌,김준,아야노 고,타마야마 테츠지,쿠로키 메이사"
고질라 - 파이널 워즈,2011-12-07,120000,120000,20,20,1,2,일본,씨네힐,전체관람가,액션,기타무라 류헤이,마츠오카 마사히로
